Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,4,4,362431,63,Unsuccessful,86.4,91.2,88.3,55.5,OpenPlay
Foul,4,8,20664,87,Successful,12.0,42.5,,,OpenPlay
Foul,4,8,24248,63,Unsuccessful,88.0,57.5,,,OpenPlay
Pass,4,35,73379,87,Successful,12.2,45.5,26.3,44.9,OpenPlay
Pass,4,37,30226,87,Successful,26.5,40.9,30.9,4.3,OpenPlay
Pass,4,39,88300,87,Successful,30.9,4.3,39.2,14.9,OpenPlay
Pass,4,41,13764,87,Unsuccessful,44.6,15.5,63.1,13.8,OpenPlay
Interception,4,42,326646,63,Successful,37.7,84.2,,,OpenPlay
Challenge,4,44,326646,63,Unsuccessful,40.0,91.3,,,OpenPlay
TakeOn,4,44,19729,87,Successful,60.0,8.7,,,OpenPlay
Pass,4,45,19729,87,Successful,59.9,2.5,66.6,2.9,OpenPlay
Pass,4,47,44868,87,Successful,69.6,5.3,66.5,18.8,OpenPlay
Pass,4,49,88300,87,Unsuccessful,66.5,18.8,73,72.4,OpenPlay
Clearance,4,52,83078,63,Successful,24.4,26.5,52.3,14.3,OpenPlay
Pass,4,58,100995,87,Successful,51.7,89.9,59.9,96,OpenPlay
Pass,4,59,5583,87,Successful,59.9,96.0,44.3,95.4,OpenPlay
Pass,5,1,100995,87,Successful,43.6,95.3,35.8,69.7,OpenPlay
Pass,5,3,320374,87,Successful,28.8,63.7,32.9,15.5,OpenPlay
Pass,5,9,88300,87,Successful,38.3,24.6,36.8,36.6,OpenPlay
Pass,5,11,30226,87,Successful,36.8,36.6,30.5,35.8,OpenPlay
Pass,5,15,20664,87,Successful,30.5,35.8,31.2,53.3,OpenPlay
Pass,5,17,320374,87,Successful,32.0,44.3,35.9,14.1,OpenPlay
Pass,5,21,88300,87,Successful,47.0,15.0,58.7,37.3,OpenPlay
Pass,5,22,19729,87,Successful,58.7,37.3,54.5,38.3,OpenPlay
Pass,5,25,30226,87,Successful,54.5,38.3,57.2,80.9,OpenPlay
Pass,5,32,5583,87,Successful,73.5,97.5,76.2,98.4,OpenPlay
Pass,5,33,100995,87,Successful,76.2,98.4,71.7,96.9,OpenPlay
Pass,5,37,5583,87,Successful,72.5,95.0,77,96.9,OpenPlay
Pass,5,39,100995,87,Successful,77.0,96.9,71.5,96.6,OpenPlay
Pass,5,40,5583,87,Successful,69.0,94.1,63.6,95.7,OpenPlay
Pass,5,41,17778,87,Successful,63.5,94.8,54.6,74.7,OpenPlay
Pass,5,43,30226,87,Successful,54.6,74.7,51.5,49.6,OpenPlay
Pass,5,47,20664,87,Unsuccessful,52.0,48.7,85.4,53.7,OpenPlay
Aerial,5,48,5583,87,Unsuccessful,85.2,55.0,,,OpenPlay
Aerial,5,48,77564,63,Successful,14.8,45.0,,,OpenPlay
Clearance,5,49,77564,63,Successful,14.9,43.6,2.5,48.2,OpenPlay
KeeperPickup,5,51,76662,63,Successful,3.3,48.1,,,OpenPlay
Pass,5,59,76662,63,Unsuccessful,10.2,53.6,34.7,93.2,OpenPlay
Interception,6,1,44868,87,Successful,57.2,5.6,,,OpenPlay
Pass,6,3,112161,63,Successful,30.4,76.3,37.5,87.2,OpenPlay
Foul,6,10,326646,63,Successful,63.1,80.4,,,OpenPlay
Foul,6,10,88300,87,Unsuccessful,36.9,19.6,,,OpenPlay
Pass,6,24,135914,63,Successful,57.0,80.0,67.2,88.8,OpenPlay
Pass,6,26,132962,63,Successful,68.0,86.8,75.1,95.7,OpenPlay
Pass,6,27,326646,63,Unsuccessful,77.8,96.9,97.8,48.1,OpenPlay
KeeperPickup,6,31,73379,87,Successful,2.5,52.1,,,OpenPlay
Pass,6,38,73379,87,Successful,14.3,50.0,15.9,8.3,OpenPlay
Pass,6,40,88300,87,Successful,15.9,8.3,28.5,7.4,OpenPlay
Pass,6,42,44868,87,Successful,28.5,7.4,29,17.1,OpenPlay
Pass,6,43,88300,87,Successful,29.0,17.1,31,42.8,OpenPlay
Pass,6,44,30226,87,Successful,31.0,42.8,39.3,73.2,OpenPlay
Pass,6,46,17778,87,Successful,41.4,74.4,48.3,92.4,OpenPlay
Pass,6,48,100995,87,Successful,54.2,94.4,58.1,96.9,OpenPlay
Pass,6,54,5583,87,Successful,63.5,74.5,59,63.6,OpenPlay
Pass,6,55,30226,87,Successful,58.2,62.0,55.1,55.1,OpenPlay
Pass,6,57,20664,87,Successful,55.1,55.1,66.6,52.1,OpenPlay
Pass,6,58,5583,87,Successful,66.6,52.1,57.9,38.5,OpenPlay
Pass,7,1,13764,87,Successful,60.1,32.8,68,4.4,OpenPlay
Pass,7,6,44868,87,Successful,67.2,7.9,60.6,10.4,OpenPlay
Pass,7,8,88300,87,Successful,58.8,11.3,51,25.5,OpenPlay
Pass,7,11,20664,87,Successful,45.8,27.7,52.9,35.7,OpenPlay
Foul,7,15,112161,63,Unsuccessful,47.2,68.6,,,OpenPlay
Foul,7,15,30226,87,Successful,52.8,31.4,,,OpenPlay
Pass,7,27,30226,87,Successful,53.1,27.0,58.8,62.7,OpenPlay
Pass,7,29,17778,87,Successful,58.5,68.1,59.1,91.8,OpenPlay
Pass,7,34,100995,87,Successful,61.3,94.5,57.5,76.1,OpenPlay
Pass,7,35,17778,87,Successful,57.5,76.1,54.2,59.7,OpenPlay
Pass,7,38,30226,87,Successful,54.5,58.7,60.2,71.7,OpenPlay
Pass,7,40,17778,87,Successful,60.4,71.7,64.1,96.3,OpenPlay
Pass,7,42,100995,87,Successful,63.9,95.4,58.1,73.5,OpenPlay
Pass,7,44,30226,87,Successful,58.1,73.5,64.6,69.4,OpenPlay
Pass,7,47,5583,87,Successful,65.3,52.1,65.5,20.6,OpenPlay
Pass,7,49,88300,87,Successful,65.5,20.6,69,4.3,OpenPlay
Pass,7,54,44868,87,Unsuccessful,72.2,16.2,74.6,15.8,OpenPlay
BallRecovery,7,55,132962,63,Successful,20.8,86.2,,,OpenPlay
Pass,7,58,132962,63,Unsuccessful,27.3,97.4,29.5,96.3,OpenPlay
BlockedPass,7,58,44868,87,Successful,66.6,2.9,,,OpenPlay
BallRecovery,7,59,44868,87,Successful,65.0,4.9,,,OpenPlay
Pass,8,2,44868,87,Successful,53.7,4.9,48,92.1,OpenPlay
Pass,8,9,100995,87,Successful,51.7,93.8,62.9,80,OpenPlay
Pass,8,11,19729,87,Successful,62.9,80.0,48.4,71.5,OpenPlay
Pass,8,13,17778,87,Successful,47.9,67.6,41.3,40.3,OpenPlay
Pass,8,17,20664,87,Successful,46.4,40.0,48.1,48.7,OpenPlay
Pass,8,19,30226,87,Successful,48.6,46.1,55.8,7.9,OpenPlay
Pass,8,21,88300,87,Successful,54.4,7.1,56.4,10.8,OpenPlay
Pass,8,22,13764,87,Successful,61.1,18.6,55.1,12,OpenPlay
Pass,8,24,88300,87,Successful,54.6,14.3,47.8,55.5,OpenPlay
Pass,8,28,320374,87,Successful,55.3,62.6,63.2,95.6,OpenPlay
Pass,8,32,100995,87,Unsuccessful,73.3,96.6,90.9,53.4,OpenPlay
Aerial,8,33,5583,87,Unsuccessful,91.2,51.8,,,OpenPlay
Aerial,8,33,135914,63,Successful,8.8,48.2,,,OpenPlay
Clearance,8,34,135914,63,Successful,8.5,49.7,11.8,0,OpenPlay
