Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,8,37,92173,13,Successful,4.3,46.0,26.6,97.1,OpenPlay,False,False
Aerial,8,41,136824,31,Unsuccessful,69.5,2.6,,,OpenPlay,False,False
Aerial,8,41,110260,13,Successful,30.5,97.4,,,OpenPlay,False,False
Pass,8,43,110260,13,Unsuccessful,30.5,97.7,47.4,89.8,OpenPlay,False,False
BallRecovery,8,44,10454,31,Successful,53.6,9.5,,,OpenPlay,False,False
Pass,8,45,10454,31,Successful,52.1,11.9,10.1,29.4,OpenPlay,False,False
Pass,8,52,110189,31,Successful,12.3,49.0,16.5,69.1,OpenPlay,False,False
Pass,8,54,297544,31,Successful,16.5,68.8,20.3,14.3,OpenPlay,False,False
Pass,8,59,318432,31,Successful,23.7,21.0,25.9,32.2,OpenPlay,False,False
Pass,9,1,29544,31,Successful,24.5,36.1,20.5,59,OpenPlay,False,False
Pass,9,4,297544,31,Successful,23.1,68.4,32.4,93,OpenPlay,False,False
Pass,9,9,27213,31,Successful,41.5,94.5,48,97.2,OpenPlay,False,False
Pass,9,11,8222,31,Successful,44.9,96.9,27.3,82.6,OpenPlay,False,False
Pass,9,13,297544,31,Successful,24.2,78.5,25.9,46.7,OpenPlay,False,False
Pass,9,18,318432,31,Successful,21.2,43.9,7.8,57.3,OpenPlay,False,False
Pass,9,21,110189,31,Successful,8.0,64.9,81.1,77.2,OpenPlay,False,False
BallTouch,9,27,141469,31,Unsuccessful,90.7,74.8,,,OpenPlay,False,False
Clearance,9,29,80921,13,Successful,8.5,29.5,0,23.3,OpenPlay,False,False
CornerAwarded,9,30,141469,31,Successful,95.9,75.8,,,OpenPlay,False,False
CornerAwarded,9,30,80921,13,Unsuccessful,4.1,24.2,,,OpenPlay,False,False
Pass,10,8,69346,31,Unsuccessful,99.5,99.5,91,50.6,CornerTaken,False,False
Clearance,10,9,27586,13,Successful,6.4,53.4,27.1,37.1,OpenPlay,False,False
Pass,10,12,27213,31,Successful,70.5,68.6,71.7,96.4,OpenPlay,False,False
Pass,10,15,8222,31,Successful,71.3,97.8,75.5,96.6,OpenPlay,False,False
Pass,10,17,69346,31,Unsuccessful,74.9,94.8,78.5,93.6,OpenPlay,False,False
Interception,10,18,144890,13,Successful,20.1,7.3,,,OpenPlay,False,False
BallRecovery,10,20,239872,13,Successful,19.5,22.7,,,OpenPlay,False,False
Pass,10,21,239872,13,Successful,20.4,29.1,14.1,38.5,OpenPlay,False,False
Pass,10,22,80921,13,Unsuccessful,13.9,38.3,12.6,35.7,OpenPlay,False,False
BlockedPass,10,22,317804,31,Successful,89.4,67.6,,,OpenPlay,False,False
Pass,10,35,125211,13,Successful,19.4,0.0,30.6,4.1,ThrowIn,False,False
Pass,10,37,13756,13,Successful,30.6,4.1,23.3,3.7,OpenPlay,False,False
Pass,10,38,125211,13,Successful,23.0,3.7,21.9,26.2,OpenPlay,False,False
Pass,10,41,144890,13,Unsuccessful,25.1,32.8,40,60,OpenPlay,False,False
Interception,10,42,136824,31,Successful,63.0,50.9,,,OpenPlay,False,False
BallRecovery,10,43,136824,31,Successful,57.0,51.5,,,OpenPlay,False,False
Pass,10,46,136824,31,Successful,66.2,49.4,57.7,40.4,OpenPlay,False,False
Pass,10,50,29544,31,Successful,57.1,50.6,48.9,72.4,OpenPlay,False,False
Pass,10,52,297544,31,Successful,48.9,72.4,55.9,94.5,OpenPlay,False,False
Pass,10,54,8222,31,Successful,56.5,95.4,57.1,80.9,OpenPlay,False,False
Pass,10,55,27213,31,Successful,56.9,81.4,55.6,95.3,OpenPlay,False,False
