Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,3,49,369446,107,Successful,47.7,59.1,59.2,95.9,OpenPlay,False,False
Pass,3,52,302664,107,Successful,61.7,93.9,69.8,88,OpenPlay,False,False
Pass,3,53,131079,107,Successful,69.8,88.0,67.4,91.8,OpenPlay,False,False
Pass,3,54,332558,107,Successful,69.7,92.3,72.8,92.9,OpenPlay,False,False
Pass,3,56,131079,107,Unsuccessful,72.8,92.9,79.7,95.4,OpenPlay,False,False
Interception,3,57,80921,13,Successful,10.7,3.8,,,OpenPlay,False,False
Pass,4,6,302664,107,Successful,82.0,100.0,93,93.6,ThrowIn,False,False
Pass,4,9,131079,107,Unsuccessful,86.5,95.3,88.8,72.3,OpenPlay,False,False
Clearance,4,10,22210,13,Successful,9.6,31.8,29.1,54,OpenPlay,False,False
BallTouch,4,13,96825,107,Successful,69.5,37.4,,,OpenPlay,False,False
Aerial,4,13,367185,13,Unsuccessful,30.0,57.3,,,OpenPlay,False,False
Aerial,4,13,96825,107,Successful,70.0,42.7,,,OpenPlay,False,False
Pass,4,16,344716,107,Successful,74.7,31.8,80.1,19.4,OpenPlay,False,False
Pass,4,18,279177,107,Successful,79.4,26.8,76,38.9,ShotAssist,False,False
Save,4,20,342563,13,Successful,18.8,62.9,,,OpenPlay,False,False
SavedShot,4,20,96825,107,Successful,76.1,38.2,,,OpenPlay,False,False
BallRecovery,4,21,144890,13,Successful,15.4,59.2,,,OpenPlay,False,False
Challenge,4,22,96825,107,Unsuccessful,74.7,34.9,,,OpenPlay,False,False
TakeOn,4,22,144890,13,Successful,25.3,65.1,,,OpenPlay,False,False
Challenge,4,23,131079,107,Unsuccessful,75.5,39.6,,,OpenPlay,False,False
TakeOn,4,23,144890,13,Successful,24.5,60.4,,,OpenPlay,False,False
Pass,4,24,144890,13,Successful,22.5,67.5,30.8,56.3,OpenPlay,False,False
Challenge,4,26,112440,107,Unsuccessful,65.3,53.6,,,OpenPlay,False,False
TakeOn,4,26,342563,13,Successful,34.7,46.4,,,OpenPlay,False,False
Pass,4,29,342563,13,Successful,55.7,46.3,70.6,69.3,OpenPlay,False,False
Pass,4,33,367185,13,Unsuccessful,93.1,77.0,100,42.1,OpenPlay,False,False
Pass,4,43,39315,107,Successful,5.0,63.0,58.8,83.9,OpenPlay,False,False
BallTouch,4,44,332558,107,Successful,58.8,83.9,,,OpenPlay,False,False
BallRecovery,4,46,255169,13,Successful,34.3,29.5,,,OpenPlay,False,False
Pass,4,47,255169,13,Successful,34.8,29.5,40.6,35.5,OpenPlay,False,False
Foul,4,48,382261,107,Unsuccessful,59.0,69.5,,,OpenPlay,False,False
Foul,4,48,144890,13,Successful,41.0,30.5,,,OpenPlay,False,False
Pass,4,56,80921,13,Successful,33.8,30.7,29.8,53,OpenPlay,False,False
Pass,4,58,22210,13,Successful,29.3,59.8,36.5,87,OpenPlay,False,False
Pass,5,1,288795,13,Successful,40.4,92.4,51.9,98.1,OpenPlay,False,False
Pass,5,2,297403,13,Successful,51.9,98.1,36.1,98,OpenPlay,False,False
Pass,5,10,288795,13,Successful,39.0,95.3,31.6,71.5,OpenPlay,False,False
Pass,5,13,22210,13,Successful,31.2,62.7,35,26.8,OpenPlay,False,False
Pass,5,15,80921,13,Successful,39.5,24.0,49.1,42.7,OpenPlay,False,False
Pass,5,19,144890,13,Successful,50.9,33.7,57.2,2.2,OpenPlay,False,False
Dispossessed,5,22,255169,13,Successful,54.6,3.2,,,OpenPlay,False,False
Tackle,5,22,332558,107,Unsuccessful,45.4,96.8,,,OpenPlay,False,False
BallTouch,5,23,255169,13,Successful,55.9,3.7,,,OpenPlay,False,False
Pass,5,28,332558,107,Successful,52.8,100.0,56.8,91.4,ThrowIn,False,False
Pass,5,43,302664,107,Successful,59.1,90.8,46.4,91.4,OpenPlay,False,False
Pass,5,48,369446,107,Successful,45.6,82.7,41.7,37.7,OpenPlay,False,False
Pass,5,52,127129,107,Unsuccessful,54.9,31.2,61.4,0,OpenPlay,False,False
Pass,6,0,297403,13,Successful,35.6,100.0,11.6,94.4,ThrowIn,False,False
Pass,6,5,288795,13,Successful,8.4,75.6,13.8,28,OpenPlay,False,False
Pass,6,12,80921,13,Successful,25.5,23.3,18.5,39.2,OpenPlay,False,False
Pass,6,14,22210,13,Successful,20.9,42.5,26.2,78.2,OpenPlay,False,False
Pass,6,19,288795,13,Successful,35.3,82.6,43.6,98.7,OpenPlay,False,False
Pass,6,21,297403,13,Successful,43.2,98.4,30.2,94.7,OpenPlay,False,False
Pass,6,24,288795,13,Successful,30.2,92.3,26.5,70.6,OpenPlay,False,False
Pass,6,26,22210,13,Successful,27.1,66.4,32.6,23.9,OpenPlay,False,False
Pass,6,29,80921,13,Unsuccessful,35.2,20.3,67.1,50.1,OpenPlay,False,False
Pass,6,32,127129,107,Unsuccessful,35.0,56.4,51,66.6,OpenPlay,False,False
Pass,6,33,144890,13,Successful,52.3,34.2,63.3,24.9,OpenPlay,False,False
Pass,6,35,239872,13,Successful,63.6,25.5,72.2,10.9,OpenPlay,False,False
BallTouch,6,36,255169,13,Unsuccessful,72.2,10.9,,,OpenPlay,False,False
Clearance,6,39,369446,107,Successful,22.4,84.1,19.8,100,OpenPlay,False,False
Pass,6,44,239872,13,Successful,77.0,0.0,59.1,8.3,ThrowIn,False,False
Pass,6,46,144890,13,Successful,57.7,10.0,51.3,58.1,OpenPlay,False,False
Pass,6,50,288795,13,Successful,51.5,59.7,60.5,75.1,OpenPlay,False,False
Pass,6,52,342563,13,Successful,60.6,76.3,68,97.5,OpenPlay,False,False
TakeOn,6,58,297403,13,Unsuccessful,86.8,88.8,,,OpenPlay,False,False
Tackle,6,58,96825,107,Unsuccessful,13.2,11.2,,,OpenPlay,False,False
Challenge,7,1,279177,107,Unsuccessful,13.2,4.2,,,OpenPlay,False,False
TakeOn,7,1,297403,13,Successful,86.8,95.8,,,OpenPlay,False,False
Pass,7,2,297403,13,Successful,82.3,96.5,71.6,96.6,OpenPlay,False,False
Pass,7,6,342563,13,Successful,69.0,96.6,58.1,88.9,OpenPlay,False,False
Pass,7,9,288795,13,Successful,56.4,72.4,46.4,57.9,OpenPlay,False,False
Pass,7,11,22210,13,Successful,46.1,54.8,47.9,25.5,OpenPlay,False,False
Pass,7,14,80921,13,Successful,48.1,24.1,62.9,23.1,OpenPlay,False,False
Dispossessed,7,16,239872,13,Successful,64.0,22.5,,,OpenPlay,False,False
Tackle,7,16,332558,107,Successful,36.0,77.5,,,OpenPlay,False,False
BallRecovery,7,17,131079,107,Successful,37.5,74.4,,,OpenPlay,False,False
Pass,7,18,131079,107,Successful,37.5,74.4,29.9,71.1,OpenPlay,False,False
Pass,7,19,369446,107,Successful,29.9,71.1,39.4,84.7,OpenPlay,False,False
Pass,7,21,332558,107,Successful,36.0,72.9,33.8,65.4,OpenPlay,False,False
Pass,7,22,112440,107,Unsuccessful,33.8,65.4,52.9,88.9,OpenPlay,False,False
Interception,7,23,255169,13,Successful,46.1,12.3,,,OpenPlay,False,False
Challenge,7,27,144890,13,Unsuccessful,38.6,11.4,,,OpenPlay,False,False
TakeOn,7,27,332558,107,Successful,61.4,88.6,,,OpenPlay,False,False
Pass,7,31,332558,107,Successful,73.4,66.0,70.9,56.3,ShotAssist,False,False
ShotOnPost,7,33,344716,107,Successful,72.8,48.0,,,OpenPlay,False,False
Clearance,7,35,255169,13,Successful,15.5,27.1,9,0,OpenPlay,False,False
Pass,7,45,302664,107,Successful,92.0,100.0,87.4,92.9,ThrowIn,False,False
Pass,7,46,332558,107,Unsuccessful,87.4,92.9,93.6,46.4,OpenPlay,False,False
KeeperPickup,7,47,102248,13,Successful,3.8,51.0,,,OpenPlay,False,False
Pass,8,2,102248,13,Successful,14.0,52.4,23.2,72.6,OpenPlay,False,False
Pass,8,5,288795,13,Successful,26.6,76.1,39.9,96.9,OpenPlay,False,False
Pass,8,8,297403,13,Successful,39.9,96.9,29.1,94.4,OpenPlay,False,False
Pass,8,10,288795,13,Successful,28.6,93.0,28.3,28.9,OpenPlay,False,False
Pass,8,14,80921,13,Successful,32.4,24.6,61.6,3.4,OpenPlay,False,False
Pass,8,17,255169,13,Unsuccessful,61.6,3.4,72,22.7,OpenPlay,False,False
Pass,8,19,369446,107,Successful,29.3,73.5,40.8,75.6,OpenPlay,False,False
BallRecovery,8,20,332558,107,Successful,42.6,73.2,,,OpenPlay,False,False
Pass,8,23,332558,107,Unsuccessful,53.0,65.1,55.8,66.4,OpenPlay,False,False
BlockedPass,8,23,255169,13,Successful,45.6,37.0,,,OpenPlay,False,False
BallTouch,8,24,332558,107,Unsuccessful,55.7,65.5,,,OpenPlay,False,False
BallRecovery,8,25,342563,13,Successful,44.2,32.2,,,OpenPlay,False,False
Challenge,8,26,332558,107,Unsuccessful,56.0,71.0,,,OpenPlay,False,False
TakeOn,8,26,342563,13,Successful,44.0,29.0,,,OpenPlay,False,False
Pass,8,28,342563,13,Successful,41.1,12.9,28.7,20.7,OpenPlay,False,False
Pass,8,30,80921,13,Successful,28.7,20.7,23.2,45.7,OpenPlay,False,False
Pass,8,32,22210,13,Successful,24.6,50.4,29.6,76.3,OpenPlay,False,False
Pass,8,37,288795,13,Successful,35.9,79.1,51.3,99,OpenPlay,False,False
Pass,8,40,297403,13,Successful,52.0,98.4,41.6,85.1,OpenPlay,False,False
Pass,8,43,144890,13,Successful,40.2,77.2,39.9,42.5,OpenPlay,False,False
Pass,8,46,342563,13,Successful,39.9,42.5,32.8,64.5,OpenPlay,False,False
Pass,8,47,22210,13,Successful,33.7,64.3,42.9,59.7,OpenPlay,False,False
Pass,8,48,144890,13,Successful,42.9,59.7,37.2,90.2,OpenPlay,False,False
Pass,8,52,288795,13,Successful,43.6,95.7,75,91.7,OpenPlay,False,False
BallTouch,8,55,367185,13,Unsuccessful,75.6,97.5,,,OpenPlay,False,False
Pass,9,9,96825,107,Successful,26.7,0.0,34.4,5.9,ThrowIn,False,False
Pass,9,10,344716,107,Successful,34.4,5.9,26.5,3.8,OpenPlay,False,False
Pass,9,11,96825,107,Unsuccessful,26.5,3.8,36.6,6.5,OpenPlay,False,False
BallRecovery,9,12,297403,13,Successful,66.0,95.3,,,OpenPlay,False,False
Pass,9,13,297403,13,Successful,66.0,95.3,74.5,97.8,OpenPlay,False,False
Pass,9,14,144890,13,Successful,72.1,96.5,63.4,80.8,OpenPlay,False,False
Pass,9,17,342563,13,Unsuccessful,63.4,80.8,62.3,81.8,OpenPlay,False,False
BlockedPass,9,17,382261,107,Successful,41.7,22.8,,,OpenPlay,False,False
BallRecovery,9,19,131079,107,Successful,40.7,33.3,,,OpenPlay,False,False
Pass,9,20,131079,107,Successful,41.2,33.3,52.2,31.5,OpenPlay,False,False
Pass,9,22,382261,107,Successful,52.2,31.5,53.6,69.3,OpenPlay,False,False
Pass,9,26,302664,107,Successful,69.5,75.4,86.8,90.8,OpenPlay,False,False
TakeOn,9,29,332558,107,Unsuccessful,90.7,81.8,,,OpenPlay,False,False
BallRecovery,9,30,255169,13,Successful,5.0,23.0,,,OpenPlay,False,False
Pass,9,31,255169,13,Successful,5.0,23.0,4.9,33.1,OpenPlay,False,False
Pass,9,33,80921,13,Unsuccessful,3.5,30.0,28.6,7.6,OpenPlay,False,False
Foul,9,36,112440,107,Successful,72.2,93.2,,,OpenPlay,False,False
Foul,9,36,239872,13,Unsuccessful,27.8,6.8,,,OpenPlay,False,False
Pass,10,8,344716,107,Unsuccessful,72.2,92.4,88,50.1,OpenPlay,False,False
Clearance,10,10,80921,13,Successful,10.1,50.0,6.4,84.7,OpenPlay,False,False
BallRecovery,10,12,342563,13,Successful,6.4,84.7,,,OpenPlay,False,False
Pass,10,13,342563,13,Unsuccessful,6.4,84.7,9.8,86.6,OpenPlay,False,False
BallRecovery,10,16,112440,107,Successful,85.8,6.1,,,OpenPlay,False,False
Challenge,10,17,367185,13,Unsuccessful,17.4,96.1,,,OpenPlay,False,False
TakeOn,10,17,112440,107,Successful,82.6,3.9,,,OpenPlay,False,False
Pass,10,18,112440,107,Successful,76.7,4.9,73.3,9.4,ShotAssist,False,False
SavedShot,10,21,131079,107,Successful,75.1,30.5,,,OpenPlay,False,False
Save,10,21,102248,13,Successful,1.8,50.3,,,OpenPlay,False,False
CornerAwarded,10,22,131079,107,Successful,87.4,41.6,,,OpenPlay,False,False
CornerAwarded,10,22,102248,13,Unsuccessful,12.6,58.4,,,OpenPlay,False,False
Pass,10,43,344716,107,Unsuccessful,99.5,99.5,98.9,50.6,CornerTaken,False,False
Aerial,10,46,127129,107,Unsuccessful,99.0,50.7,,,OpenPlay,False,False
Aerial,10,46,102248,13,Successful,1.0,49.3,,,OpenPlay,False,False
Claim,10,47,102248,13,Unsuccessful,0.9,49.3,,,OpenPlay,False,False
KeeperPickup,10,48,102248,13,Successful,0.7,49.4,,,OpenPlay,False,False
Pass,10,54,102248,13,Successful,12.2,58.4,28.9,66.1,OpenPlay,False,False
Pass,10,56,288795,13,Successful,33.5,68.8,35.1,71.8,OpenPlay,False,False
Pass,11,0,342563,13,Successful,45.8,74.2,38.3,59.1,OpenPlay,False,False
Pass,11,7,144890,13,Successful,51.1,68.8,64.6,57.3,OpenPlay,False,False
BallTouch,11,11,380706,13,Unsuccessful,60.9,65.4,,,OpenPlay,False,False
Pass,11,12,112440,107,Successful,34.2,33.0,33.8,25.8,OpenPlay,False,False
BallRecovery,11,13,279177,107,Successful,35.0,31.0,,,OpenPlay,False,False
Pass,11,14,279177,107,Successful,35.0,31.0,38.6,34.5,OpenPlay,False,False
Pass,11,15,131079,107,Successful,38.6,34.5,45.6,54.2,OpenPlay,False,False
Pass,11,17,344716,107,Successful,49.4,54.3,71.2,85.1,OpenPlay,False,False
Pass,11,22,332558,107,Unsuccessful,87.2,80.6,96.2,16.1,OpenPlay,False,False
BallRecovery,11,26,297403,13,Successful,3.0,87.1,,,OpenPlay,False,False
Pass,11,30,297403,13,Successful,18.3,98.6,41.8,91.5,OpenPlay,False,False
BallTouch,11,32,380706,13,Unsuccessful,41.8,91.5,,,OpenPlay,False,False
Pass,11,46,96825,107,Successful,58.6,0.0,44.7,28.3,ThrowIn,False,False
Pass,11,47,127129,107,Successful,44.7,28.3,53.8,53.4,OpenPlay,False,False
Pass,11,49,344716,107,Successful,55.2,67.8,62.4,92.4,OpenPlay,False,False
Pass,11,53,302664,107,Successful,62.4,92.4,53.9,82.6,OpenPlay,False,False
Pass,11,54,344716,107,Successful,46.0,77.2,39.9,57.9,OpenPlay,False,False
Pass,11,56,369446,107,Successful,40.9,57.3,62.6,8.6,OpenPlay,False,False
TakeOn,12,7,96825,107,Unsuccessful,83.4,4.1,,,OpenPlay,False,False
Tackle,12,7,297403,13,Successful,16.6,95.9,,,OpenPlay,False,False
Pass,12,12,96825,107,Successful,83.8,0.0,76.4,6.2,ThrowIn,False,False
Pass,12,16,279177,107,Unsuccessful,77.1,28.5,91.9,50,OpenPlay,False,False
KeeperPickup,12,17,102248,13,Successful,5.3,50.0,,,OpenPlay,False,False
Pass,12,23,102248,13,Successful,12.1,41.2,9.5,64.8,OpenPlay,False,False
Pass,12,26,22210,13,Successful,9.5,64.8,22.6,85,OpenPlay,False,False
Pass,12,29,288795,13,Successful,22.6,75.1,22.5,34.3,OpenPlay,False,False
Pass,12,35,80921,13,Successful,30.3,28.8,26.5,76.3,OpenPlay,False,False
Pass,12,38,288795,13,Successful,31.5,77.9,41.2,96.6,OpenPlay,False,False
Pass,12,42,297403,13,Successful,41.2,97.1,34.4,88,OpenPlay,False,False
Pass,12,44,288795,13,Successful,34.2,86.3,28.7,61.8,OpenPlay,False,False
Pass,12,47,22210,13,Successful,29.8,50.9,35.3,20.6,OpenPlay,False,False
Pass,12,50,80921,13,Successful,35.8,19.2,56.1,25.2,OpenPlay,False,False
Pass,12,51,239872,13,Successful,56.1,25.2,36.7,35.2,OpenPlay,False,False
Pass,12,55,80921,13,Successful,44.8,53.1,41.4,61.7,OpenPlay,False,False
Pass,12,57,342563,13,Successful,41.2,61.7,35.3,53,OpenPlay,False,False
Pass,13,1,144890,13,Successful,37.0,41.9,40.8,10.9,OpenPlay,False,False
Pass,13,3,255169,13,Successful,36.7,9.5,30.1,53.6,OpenPlay,False,False
Pass,13,7,22210,13,Successful,33.5,58.7,39.9,92.7,OpenPlay,False,False
Pass,13,12,288795,13,Successful,40.7,92.0,44.7,75.9,OpenPlay,False,False
Pass,13,14,367185,13,Successful,40.4,81.5,37.3,95.4,OpenPlay,False,False
Pass,13,17,288795,13,Successful,37.3,95.4,37.3,86.8,OpenPlay,False,False
Pass,13,21,367185,13,Successful,37.5,81.4,31.5,46.7,OpenPlay,False,False
Pass,13,24,144890,13,Successful,31.8,43.7,52.7,3.6,OpenPlay,False,False
Pass,13,27,80921,13,Successful,53.8,3.2,62.5,1.9,OpenPlay,False,False
Pass,13,30,255169,13,Successful,62.5,1.9,50.3,11.9,OpenPlay,False,False
Pass,13,31,144890,13,Successful,54.2,13.2,63,92.9,OpenPlay,False,False
Pass,13,35,297403,13,Successful,63.0,93.0,47.8,76.6,OpenPlay,False,False
Pass,13,38,288795,13,Successful,47.8,76.6,51.6,72.7,OpenPlay,False,False
Pass,13,39,342563,13,Successful,51.6,72.7,45.7,81.2,OpenPlay,False,False
Pass,13,42,288795,13,Successful,44.9,81.2,34.2,55.8,OpenPlay,False,False
Pass,13,45,22210,13,Successful,34.5,53.4,40.1,35.4,OpenPlay,False,False
Pass,13,49,144890,13,Unsuccessful,45.9,29.4,67.2,12.6,OpenPlay,False,False
Interception,13,51,302664,107,Successful,32.3,88.6,,,OpenPlay,False,False
BallRecovery,13,52,302664,107,Successful,34.1,86.2,,,OpenPlay,False,False
Pass,13,53,302664,107,Successful,34.8,85.3,31.6,67.8,OpenPlay,False,False
Pass,13,57,112440,107,Successful,34.9,57.3,30.2,32.4,OpenPlay,False,False
Pass,14,0,127129,107,Unsuccessful,32.8,29.7,70.9,18.9,OpenPlay,False,False
BallRecovery,14,3,288795,13,Successful,28.3,87.4,,,OpenPlay,False,False
Pass,14,5,288795,13,Successful,17.7,92.9,5.1,67.5,OpenPlay,False,False
Pass,14,8,102248,13,Successful,5.3,69.3,14.7,98.6,OpenPlay,False,False
Pass,14,11,288795,13,Successful,15.2,99.2,22.7,99.2,OpenPlay,False,False
Pass,14,14,297403,13,Successful,12.9,98.7,1.7,90.2,OpenPlay,False,False
Challenge,14,16,382261,107,Unsuccessful,94.9,10.6,,,OpenPlay,False,False
TakeOn,14,16,22210,13,Successful,5.1,89.4,,,OpenPlay,False,False
Pass,14,17,22210,13,Successful,3.4,91.7,11.8,99,OpenPlay,False,False
BallTouch,14,18,297403,13,Unsuccessful,11.9,98.7,,,OpenPlay,False,False
BallRecovery,14,19,96825,107,Successful,89.3,6.4,,,OpenPlay,False,False
Pass,14,20,96825,107,Successful,88.2,6.7,86.1,16.7,OpenPlay,False,False
Dispossessed,14,21,279177,107,Successful,86.8,15.5,,,OpenPlay,False,False
Tackle,14,21,297403,13,Unsuccessful,13.2,84.5,,,OpenPlay,False,False
BallTouch,14,22,279177,107,Successful,85.4,17.3,,,OpenPlay,False,False
Pass,14,25,131079,107,Successful,74.4,33.1,69.2,37.3,ShotAssist,False,False
MissedShots,14,27,112440,107,Successful,72.5,35.5,,,OpenPlay,False,False
Pass,14,42,102248,13,Successful,5.2,42.7,16.3,55.5,OpenPlay,False,False
Pass,14,46,22210,13,Successful,21.4,61.4,29.1,71.5,OpenPlay,False,False
Pass,14,50,342563,13,Successful,28.1,64.8,24.1,34.2,OpenPlay,False,False
Pass,14,54,80921,13,Successful,29.3,18.0,22.4,37.7,OpenPlay,False,False
Pass,14,59,22210,13,Successful,27.4,38.6,37.2,48.8,OpenPlay,False,False
Pass,15,1,144890,13,Successful,37.2,48.8,28.5,41.5,OpenPlay,False,False
Pass,15,3,22210,13,Successful,30.0,37.0,37.4,15.5,OpenPlay,False,False
Pass,15,5,80921,13,Unsuccessful,40.8,13.8,74.9,37.3,OpenPlay,False,False
Pass,15,8,369446,107,Successful,26.1,57.2,30.9,57,OpenPlay,False,False
BallRecovery,15,9,112440,107,Successful,30.9,57.0,,,OpenPlay,False,False
Pass,15,10,112440,107,Successful,30.9,56.0,26.1,14.6,OpenPlay,False,False
Pass,15,17,96825,107,Successful,40.9,11.0,54.1,10.9,OpenPlay,False,False
Pass,15,19,279177,107,Successful,48.3,14.3,46.5,33,OpenPlay,False,False
Pass,15,20,112440,107,Successful,46.5,33.0,36.1,21.3,OpenPlay,False,False
Pass,15,24,127129,107,Successful,39.4,32.7,34.4,68.7,OpenPlay,False,False
Pass,15,27,369446,107,Successful,36.9,71.5,46.7,92.4,OpenPlay,False,False
Pass,15,32,302664,107,Successful,67.6,93.9,66.2,83.6,OpenPlay,False,False
Pass,15,34,344716,107,Successful,70.5,85.3,75.3,95.1,OpenPlay,False,False
Pass,15,38,332558,107,Successful,77.8,90.6,86.7,69.4,OpenPlay,False,False
Pass,15,39,279177,107,Unsuccessful,87.2,69.9,91.2,58.3,OpenPlay,False,False
KeeperPickup,15,40,102248,13,Successful,5.0,44.3,,,OpenPlay,False,False
Pass,15,45,102248,13,Successful,7.6,46.7,21.8,79.9,OpenPlay,False,False
