Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
SavedShot,18,21,299460,45,Successful,86.4,57.0,,,OpenPlay,False,False
Save,18,21,89401,13,Successful,12.5,39.1,,,OpenPlay,False,False
CornerAwarded,18,23,89401,13,Unsuccessful,13.0,41.0,,,OpenPlay,False,False
CornerAwarded,18,23,299460,45,Successful,87.0,59.0,,,OpenPlay,False,False
Pass,19,11,105995,45,Unsuccessful,99.5,99.5,95.2,55.5,CornerTaken,False,False
BallTouch,19,14,89401,13,Successful,5.7,42.3,,,OpenPlay,False,False
CornerAwarded,19,15,89401,13,Unsuccessful,5.8,43.2,,,OpenPlay,False,False
CornerAwarded,19,15,105995,45,Successful,94.2,56.8,,,OpenPlay,False,False
Pass,19,28,105995,45,Unsuccessful,99.5,99.5,96.6,54,CornerTaken,False,False
Clearance,19,30,89401,13,Successful,2.8,43.3,0,43.3,OpenPlay,False,False
CornerAwarded,19,32,89401,13,Unsuccessful,1.8,44.0,,,OpenPlay,False,False
CornerAwarded,19,32,105995,45,Successful,98.2,56.0,,,OpenPlay,False,False
Pass,19,44,105995,45,Unsuccessful,99.5,99.5,91.2,47.9,CornerTaken,False,False
Clearance,19,46,27586,13,Successful,8.0,53.9,31.5,80.2,OpenPlay,False,False
Pass,19,49,94934,45,Successful,70.4,19.2,52.8,36.1,OpenPlay,False,False
Pass,19,55,16954,45,Successful,58.1,34.2,58,23.9,OpenPlay,False,False
Pass,19,56,317630,45,Successful,58.0,23.9,66.4,29.2,OpenPlay,False,False
Pass,19,58,110165,45,Successful,66.4,29.2,59.6,36.1,OpenPlay,False,False
Pass,20,1,16954,45,Unsuccessful,64.0,35.4,88.2,54,OpenPlay,False,False
Aerial,20,3,299460,45,Unsuccessful,88.8,57.4,,,OpenPlay,False,False
Aerial,20,3,124316,13,Successful,11.2,42.6,,,OpenPlay,False,False
Clearance,20,4,124316,13,Successful,10.5,39.2,18.2,44.8,OpenPlay,False,False
Pass,20,5,80921,13,Unsuccessful,18.2,44.8,19,44.5,OpenPlay,False,False
BallTouch,20,6,34323,45,Successful,80.7,51.5,,,OpenPlay,False,False
Pass,20,7,248109,13,Unsuccessful,24.1,35.2,28.1,44.8,OpenPlay,False,False
Pass,20,8,110165,45,Successful,74.6,45.5,70.7,62.3,OpenPlay,False,False
Pass,20,10,344166,45,Successful,71.9,58.8,67.6,43.4,OpenPlay,False,False
Pass,20,11,317630,45,Successful,67.6,43.4,57.1,69.4,OpenPlay,False,False
Pass,20,14,16954,45,Successful,58.4,69.4,65.2,85.9,OpenPlay,False,False
