Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
TakeOn,3,30,332558,107,Successful,58.5,68.6,,,OpenPlay,False,False
Pass,3,36,332558,107,Successful,78.0,30.0,92.9,17.6,OpenPlay,False,False
Pass,3,38,96825,107,Successful,92.9,18.0,91.3,41.9,ShotAssist,False,False
Challenge,3,39,288795,13,Unsuccessful,8.6,58.2,,,OpenPlay,False,False
TakeOn,3,39,322246,107,Successful,91.4,41.8,,,OpenPlay,False,False
Save,3,40,102248,13,Successful,1.2,53.9,,,OpenPlay,False,False
SavedShot,3,40,322246,107,Successful,91.5,43.6,,,OpenPlay,False,False
KeeperPickup,3,41,102248,13,Successful,1.2,53.9,,,OpenPlay,False,False
Pass,3,46,102248,13,Successful,7.8,46.7,14,15.2,OpenPlay,False,False
Pass,4,2,288795,13,Unsuccessful,45.4,71.9,90.2,87,OpenPlay,False,False
KeeperSweeper,4,6,322791,107,Successful,0.0,0.0,,,OpenPlay,False,False
Clearance,4,7,322791,107,Successful,12.0,13.2,22.5,0,OpenPlay,False,False
Pass,4,14,297403,13,Successful,64.7,100.0,62.7,92.3,ThrowIn,False,False
Pass,4,16,342563,13,Successful,55.4,92.1,55.6,75.6,OpenPlay,False,False
Pass,4,18,248109,13,Successful,57.0,77.9,64.1,88.4,OpenPlay,False,False
Pass,4,20,363686,13,Successful,63.7,87.7,54.6,95.4,OpenPlay,False,False
Pass,4,22,342563,13,Successful,54.9,94.7,54.6,76,OpenPlay,False,False
Pass,4,25,248109,13,Successful,58.1,74.7,58,92,OpenPlay,False,False
Pass,4,26,342563,13,Successful,57.6,90.6,56.7,75.6,OpenPlay,False,False
Pass,4,30,248109,13,Successful,61.0,63.6,63.5,49.4,OpenPlay,False,False
Pass,4,31,255169,13,Successful,63.5,49.4,64.2,53.6,OpenPlay,False,False
Pass,4,32,248109,13,Successful,64.2,53.6,61.8,25.9,OpenPlay,False,False
Pass,4,35,80921,13,Successful,66.4,19.8,77.5,31.3,OpenPlay,False,False
BallTouch,4,37,73078,13,Successful,77.5,31.3,,,OpenPlay,False,False
TakeOn,4,39,125211,13,Unsuccessful,91.0,9.4,,,OpenPlay,False,False
Tackle,4,39,124006,107,Successful,9.0,90.6,,,OpenPlay,False,False
Pass,4,49,125211,13,Successful,91.9,0.0,77.9,20.9,ThrowIn,False,False
Pass,4,51,248109,13,Successful,72.6,18.3,68.5,36.3,OpenPlay,False,False
Pass,4,54,342563,13,Successful,70.6,29.8,68.6,12.9,OpenPlay,False,False
Pass,4,59,248109,13,Successful,67.7,16.8,61.9,58.7,OpenPlay,False,False
Pass,5,2,288795,13,Successful,62.0,59.0,68.9,63.4,OpenPlay,False,False
Pass,5,7,363686,13,Successful,72.4,76.4,70.5,62.3,OpenPlay,False,False
Pass,5,10,248109,13,Successful,70.1,59.4,70.1,36.1,OpenPlay,False,False
Pass,5,14,342563,13,Successful,73.2,31.2,81.8,23.9,OpenPlay,False,False
Pass,5,15,73078,13,Unsuccessful,81.8,23.9,85.7,37.7,OpenPlay,False,False
Clearance,5,16,369446,107,Successful,14.7,64.3,18.8,69.4,OpenPlay,False,False
BallTouch,5,17,112440,107,Successful,18.8,69.4,,,OpenPlay,False,False
BallRecovery,5,18,332558,107,Successful,26.9,74.1,,,OpenPlay,False,False
Dispossessed,5,25,332558,107,Successful,70.2,93.7,,,OpenPlay,False,False
Tackle,5,25,255169,13,Successful,29.8,6.3,,,OpenPlay,False,False
BallRecovery,5,26,73078,13,Successful,31.6,6.4,,,OpenPlay,False,False
Pass,5,27,73078,13,Successful,31.6,6.4,28.4,19.1,OpenPlay,False,False
Pass,5,28,125211,13,Successful,28.8,18.2,21.4,35.8,OpenPlay,False,False
Pass,5,32,80921,13,Successful,23.5,37.4,29.7,52.1,OpenPlay,False,False
Pass,5,34,248109,13,Successful,31.1,50.4,36.1,35.7,OpenPlay,False,False
Pass,5,37,342563,13,Successful,36.6,31.0,41.7,6.5,OpenPlay,False,False
Pass,5,39,125211,13,Successful,42.1,5.9,37.1,22.1,OpenPlay,False,False
Pass,5,44,342563,13,Successful,39.8,28.5,44.6,38.3,OpenPlay,False,False
Pass,5,45,248109,13,Successful,44.6,38.3,37.7,32.8,OpenPlay,False,False
Pass,5,47,342563,13,Successful,37.7,32.8,33.5,67.2,OpenPlay,False,False
Pass,5,49,288795,13,Successful,41.1,68.4,51.9,68.4,OpenPlay,False,False
Pass,5,52,363686,13,Successful,51.9,68.4,44,89.6,OpenPlay,False,False
Pass,5,54,288795,13,Unsuccessful,55.9,93.6,100,80.2,OpenPlay,False,False
Pass,6,17,322791,107,Unsuccessful,4.9,50.0,61.3,20.3,OpenPlay,False,False
Aerial,6,18,279177,107,Unsuccessful,62.8,19.5,,,OpenPlay,False,False
Aerial,6,18,297403,13,Successful,37.2,80.5,,,OpenPlay,False,False
Pass,6,19,297403,13,Unsuccessful,35.6,81.1,36.5,82.1,OpenPlay,False,False
BallTouch,6,20,279177,107,Successful,61.4,20.1,,,OpenPlay,False,False
BallRecovery,6,21,380706,13,Successful,43.6,96.9,,,OpenPlay,False,False
Pass,6,22,380706,13,Successful,40.7,98.3,11.9,87.8,OpenPlay,False,False
Pass,6,26,297403,13,Successful,11.9,87.8,1.3,59,OpenPlay,False,False
Pass,6,30,102248,13,Successful,1.3,59.0,28.3,91.1,OpenPlay,False,False
Pass,6,34,342563,13,Successful,26.3,95.9,19.3,78.5,OpenPlay,False,False
Pass,6,36,248109,13,Successful,19.3,78.5,9.9,74.2,OpenPlay,False,False
Pass,6,38,288795,13,Successful,9.9,74.2,16.5,31.2,OpenPlay,False,False
Pass,6,41,80921,13,Successful,23.7,27.7,55.5,3.8,OpenPlay,False,False
TakeOn,6,48,125211,13,Unsuccessful,69.0,32.9,,,OpenPlay,False,False
Tackle,6,48,112440,107,Successful,31.0,67.1,,,OpenPlay,False,False
BallRecovery,6,50,124006,107,Successful,31.2,74.1,,,OpenPlay,False,False
Pass,6,51,124006,107,Successful,33.2,81.5,40.7,91.7,OpenPlay,False,False
Pass,6,53,332558,107,Successful,43.2,91.8,46.1,87.1,OpenPlay,False,False
Pass,6,56,124006,107,Successful,55.3,86.3,48.2,73.8,OpenPlay,False,False
Pass,6,58,112440,107,Successful,48.2,73.8,58.3,94.4,OpenPlay,False,False
Dispossessed,7,1,332558,107,Successful,64.0,97.4,,,OpenPlay,False,False
Tackle,7,1,248109,13,Successful,36.0,2.6,,,OpenPlay,False,False
Pass,7,13,124006,107,Successful,67.6,100.0,86.9,93.9,ThrowIn,False,False
Pass,7,19,382261,107,Successful,77.1,95.7,68.6,95.9,OpenPlay,False,False
Pass,7,21,293985,107,Successful,64.7,98.0,39.4,83.2,OpenPlay,False,False
Pass,7,25,369446,107,Successful,39.4,83.2,18.3,52.8,OpenPlay,False,False
Pass,7,33,322791,107,Successful,18.1,43.4,20,90.9,OpenPlay,False,False
Pass,7,39,369446,107,Successful,23.0,88.1,9.7,59.3,OpenPlay,False,False
Pass,7,41,322791,107,Successful,9.8,55.5,46.5,6.4,OpenPlay,False,False
Aerial,7,44,297403,13,Unsuccessful,52.4,95.6,,,OpenPlay,False,False
Aerial,7,44,96825,107,Successful,47.6,4.4,,,OpenPlay,False,False
Pass,7,45,96825,107,Unsuccessful,46.5,6.1,48.1,6.2,OpenPlay,False,False
BallTouch,7,46,297403,13,Successful,52.0,94.8,,,OpenPlay,False,False
Pass,7,48,322246,107,Successful,47.2,25.5,62.9,13.5,OpenPlay,False,True
BallTouch,7,50,279177,107,Successful,62.9,13.5,,,OpenPlay,False,False
Pass,7,53,96825,107,Successful,94.7,25.3,90,41,ShotAssist,True,False
Goal,7,57,279177,107,Successful,91.3,42.8,,,OpenPlay,False,False
Pass,9,4,73078,13,Successful,49.9,49.9,39.5,32.4,OpenPlay,False,False
Pass,9,9,248109,13,Successful,43.5,34.9,35.1,62.3,OpenPlay,False,False
Pass,9,11,288795,13,Successful,39.6,68.2,55.8,97.5,OpenPlay,False,False
Pass,9,13,297403,13,Successful,54.2,96.2,34.3,70.6,OpenPlay,False,False
Pass,9,16,288795,13,Successful,34.0,63.0,36.3,28.9,OpenPlay,False,False
Pass,9,22,80921,13,Unsuccessful,47.1,22.8,70.6,66.9,OpenPlay,False,False
BallRecovery,9,25,96825,107,Successful,31.0,38.8,,,OpenPlay,False,False
Dispossessed,9,27,96825,107,Successful,31.2,32.4,,,OpenPlay,False,False
Tackle,9,27,363686,13,Unsuccessful,68.8,67.6,,,OpenPlay,False,False
Dispossessed,9,29,96825,107,Successful,22.2,12.8,,,OpenPlay,False,False
Tackle,9,29,363686,13,Unsuccessful,77.8,87.2,,,OpenPlay,False,False
Pass,9,33,96825,107,Successful,7.9,2.8,30.1,6.5,OpenPlay,False,False
BallTouch,9,35,279177,107,Unsuccessful,30.2,6.4,,,OpenPlay,False,False
Pass,9,36,297403,13,Successful,63.0,96.9,68.2,91.3,OpenPlay,False,False
Aerial,9,38,322246,107,Unsuccessful,31.3,12.9,,,OpenPlay,False,False
Aerial,9,38,380706,13,Successful,68.7,87.1,,,OpenPlay,False,False
Pass,9,39,380706,13,Successful,68.2,91.3,81.5,53.8,ShotAssist,False,False
BallRecovery,9,40,73078,13,Successful,81.6,54.0,,,OpenPlay,False,False
MissedShots,9,41,73078,13,Successful,81.6,54.0,,,OpenPlay,False,False
Pass,10,8,322791,107,Unsuccessful,4.6,49.3,60,79.6,OpenPlay,False,False
Aerial,10,10,382261,107,Unsuccessful,66.0,76.6,,,OpenPlay,False,False
Aerial,10,10,80921,13,Successful,34.0,23.4,,,OpenPlay,False,False
Pass,10,11,80921,13,Unsuccessful,31.9,21.2,43.3,53.3,OpenPlay,False,False
Pass,10,15,112440,107,Unsuccessful,56.4,53.6,86,34.2,OpenPlay,False,False
BallRecovery,10,19,297403,13,Successful,13.3,71.7,,,OpenPlay,False,False
Pass,10,20,297403,13,Unsuccessful,13.3,71.7,47.1,100,OpenPlay,False,False
Pass,10,29,96825,107,Successful,51.1,0.0,41.4,11,ThrowIn,False,False
Pass,10,33,127129,107,Successful,37.8,16.8,14.9,38.3,OpenPlay,False,False
Pass,10,35,322791,107,Successful,15.0,37.0,33.7,7.7,OpenPlay,False,False
Pass,10,38,127129,107,Unsuccessful,38.8,8.9,67,67,OpenPlay,False,False
BallRecovery,10,40,125211,13,Successful,31.8,36.0,,,OpenPlay,False,False
Pass,10,41,125211,13,Successful,31.8,36.0,43.5,31.9,OpenPlay,False,False
Aerial,10,44,124006,107,Unsuccessful,59.9,69.6,,,OpenPlay,False,False
Aerial,10,44,255169,13,Successful,40.1,30.4,,,OpenPlay,False,False
Pass,10,45,255169,13,Unsuccessful,41.4,31.8,57.1,23.9,OpenPlay,False,False
BallRecovery,10,46,369446,107,Successful,48.0,73.6,,,OpenPlay,False,False
Pass,10,47,369446,107,Successful,46.7,73.3,53.1,91.1,OpenPlay,False,False
Pass,10,49,293985,107,Successful,46.0,92.6,32.4,85.1,OpenPlay,False,False
Pass,10,52,369446,107,Successful,32.4,85.1,8.5,44.5,OpenPlay,False,False
Pass,10,56,322791,107,Unsuccessful,8.5,44.5,56.6,75.4,OpenPlay,False,False
Aerial,10,58,124006,107,Unsuccessful,58.0,79.0,,,OpenPlay,False,False
Aerial,10,58,125211,13,Successful,42.0,21.0,,,OpenPlay,False,False
Pass,10,59,125211,13,Unsuccessful,40.9,17.7,41.1,17.7,OpenPlay,False,False
OffsideGiven,11,,73078,13,Unsuccessful,53.2,29.2,,,OpenPlay,False,False
BallTouch,11,0,124006,107,Successful,56.8,75.6,,,OpenPlay,False,False
Pass,11,1,255169,13,Unsuccessful,51.6,22.2,64.3,25.8,OpenPlay,False,False
Aerial,11,3,369446,107,Unsuccessful,38.1,73.8,,,OpenPlay,False,False
Aerial,11,3,248109,13,Successful,61.9,26.2,,,OpenPlay,False,False
BallTouch,11,4,248109,13,Successful,61.3,26.0,,,OpenPlay,False,False
BallRecovery,11,5,322246,107,Successful,44.5,73.8,,,OpenPlay,False,False
Challenge,11,6,342563,13,Unsuccessful,55.3,28.8,,,OpenPlay,False,False
TakeOn,11,6,322246,107,Successful,44.7,71.2,,,OpenPlay,False,False
SavedShot,11,13,322246,107,Successful,74.4,52.8,,,OpenPlay,False,False
Save,11,13,288795,13,Successful,20.1,50.6,,,OpenPlay,False,False
BallRecovery,11,16,248109,13,Successful,32.9,40.6,,,OpenPlay,False,False
OffsideProvoked,11,17,127129,107,Successful,42.3,35.5,,,OpenPlay,False,False
OffsidePass,11,17,248109,13,Successful,35.3,37.7,53.2,29.2,OpenPlay,False,False
Pass,11,31,369446,107,Successful,45.5,86.3,53.6,86,OpenPlay,False,False
Pass,11,34,112440,107,Unsuccessful,56.0,75.6,58.3,86.8,OpenPlay,False,False
BallTouch,11,35,248109,13,Successful,40.4,18.8,,,OpenPlay,False,False
Pass,11,44,124006,107,Successful,71.2,100.0,89.3,93.3,ThrowIn,False,False
BallTouch,11,45,382261,107,Unsuccessful,89.3,93.3,,,OpenPlay,False,False
Aerial,11,46,382261,107,Unsuccessful,89.6,95.4,,,OpenPlay,False,False
Aerial,11,46,80921,13,Successful,10.4,4.6,,,OpenPlay,False,False
Clearance,11,47,80921,13,Successful,10.1,2.6,10.1,0,OpenPlay,False,False
Pass,11,55,124006,107,Successful,88.5,100.0,89.8,75.4,ThrowIn,False,False
Pass,12,0,332558,107,Successful,76.7,83.5,73.8,94.5,OpenPlay,False,False
Pass,12,3,293985,107,Successful,72.1,92.9,62,71.5,OpenPlay,False,False
Pass,12,5,112440,107,Successful,62.2,67.3,72.3,11.4,OpenPlay,False,False
Pass,12,10,96825,107,Unsuccessful,70.9,12.0,70.6,13.5,OpenPlay,False,False
BlockedPass,12,10,380706,13,Successful,32.8,93.5,,,OpenPlay,False,False
Foul,12,12,279177,107,Successful,59.8,21.7,,,OpenPlay,False,False
Foul,12,12,380706,13,Unsuccessful,40.2,78.3,,,OpenPlay,False,False
Pass,12,50,112440,107,Successful,57.2,29.2,42.3,63.4,OpenPlay,False,False
Pass,12,53,369446,107,Successful,43.2,66.7,49.2,84.1,OpenPlay,False,False
Pass,12,55,293985,107,Successful,47.3,82.3,30.6,63.6,OpenPlay,False,False
Pass,12,58,369446,107,Successful,30.6,63.6,10.1,45.8,OpenPlay,False,False
Pass,13,1,322791,107,Unsuccessful,9.4,41.6,42,30.7,OpenPlay,False,False
Pass,13,4,342563,13,Unsuccessful,53.7,70.8,42.9,82.4,OpenPlay,False,False
Aerial,13,5,297403,13,Unsuccessful,40.0,81.5,,,OpenPlay,False,False
Aerial,13,5,382261,107,Successful,60.0,18.5,,,OpenPlay,False,False
Pass,13,6,382261,107,Unsuccessful,63.1,19.2,70.3,0,OpenPlay,False,False
Pass,13,15,297403,13,Successful,34.4,100.0,21.5,81.1,ThrowIn,False,False
Pass,13,17,288795,13,Successful,21.4,73.9,21.5,38.3,OpenPlay,False,False
Pass,13,21,80921,13,Successful,24.0,32.5,34,5.9,OpenPlay,False,False
Pass,13,24,125211,13,Successful,38.0,5.2,27.5,20.7,OpenPlay,False,False
Pass,13,27,80921,13,Successful,28.3,24.6,30.1,69.3,OpenPlay,False,False
Pass,13,31,288795,13,Successful,32.3,69.4,44.9,60,OpenPlay,False,False
Pass,13,33,342563,13,Successful,44.2,57.3,39.2,38.3,OpenPlay,False,False
Pass,13,35,248109,13,Successful,41.5,33.4,55.9,28.9,OpenPlay,False,False
Pass,13,36,255169,13,Successful,55.9,28.9,42.5,25.3,OpenPlay,False,False
Pass,13,40,248109,13,Successful,44.4,29.4,63.3,3.7,OpenPlay,False,False
Challenge,13,44,332558,107,Unsuccessful,29.4,96.2,,,OpenPlay,False,False
TakeOn,13,44,125211,13,Successful,70.6,3.8,,,OpenPlay,False,False
Pass,13,45,125211,13,Successful,69.0,5.6,63.3,20.1,OpenPlay,False,False
Pass,13,50,248109,13,Successful,61.8,31.5,61.6,66.7,OpenPlay,False,False
Pass,13,52,342563,13,Successful,61.5,69.1,64.4,90.9,OpenPlay,False,False
Pass,13,54,363686,13,Successful,63.5,86.5,56,77.8,OpenPlay,False,False
Pass,13,57,342563,13,Unsuccessful,53.5,73.5,57.7,26.8,OpenPlay,False,False
BallRecovery,14,0,332558,107,Successful,46.4,88.6,,,OpenPlay,False,False
Pass,14,6,332558,107,Successful,79.2,68.1,93.7,74.7,OpenPlay,False,False
Pass,14,7,124006,107,Unsuccessful,93.7,74.7,94.2,65.8,OpenPlay,False,False
Interception,14,9,80921,13,Successful,7.7,33.0,,,OpenPlay,False,False
BallTouch,14,11,293985,107,Unsuccessful,87.1,53.1,,,OpenPlay,False,False
Clearance,14,12,363686,13,Successful,13.6,52.5,49.1,52.5,OpenPlay,False,False
Aerial,14,14,73078,13,Unsuccessful,49.4,53.7,,,OpenPlay,False,False
Aerial,14,14,127129,107,Successful,50.6,46.3,,,OpenPlay,False,False
BallTouch,14,15,127129,107,Successful,47.6,45.6,,,OpenPlay,False,False
Aerial,14,16,73078,13,Unsuccessful,53.7,54.0,,,OpenPlay,False,False
Aerial,14,16,127129,107,Successful,46.3,46.0,,,OpenPlay,False,False
Pass,14,17,127129,107,Successful,47.1,43.0,54.4,43.3,OpenPlay,False,False
Challenge,14,19,73078,13,Unsuccessful,49.6,54.4,,,OpenPlay,False,False
TakeOn,14,19,112440,107,Successful,50.4,45.6,,,OpenPlay,False,False
Pass,14,21,112440,107,Successful,46.8,44.3,37.7,37.3,OpenPlay,False,False
Pass,14,24,127129,107,Successful,38.3,31.0,55.6,4.3,OpenPlay,False,False
Challenge,14,27,363686,13,Unsuccessful,34.3,92.4,,,OpenPlay,False,False
TakeOn,14,27,96825,107,Successful,65.7,7.6,,,OpenPlay,False,False
Pass,14,29,96825,107,Unsuccessful,71.4,23.3,76.3,27,OpenPlay,False,False
Interception,14,30,297403,13,Successful,24.6,77.2,,,OpenPlay,False,False
BallTouch,14,31,322246,107,Successful,76.5,21.0,,,OpenPlay,False,False
Clearance,14,32,288795,13,Successful,11.1,66.1,0,38.5,OpenPlay,False,False
CornerAwarded,14,34,322246,107,Successful,71.3,59.5,,,OpenPlay,False,False
CornerAwarded,14,34,288795,13,Unsuccessful,28.7,40.5,,,OpenPlay,False,False
Pass,15,14,322246,107,Unsuccessful,99.5,99.5,93.2,66.9,CornerTaken,False,False
Clearance,15,15,255169,13,Successful,7.2,35.1,42.9,22.4,OpenPlay,False,False
Pass,15,21,124006,107,Successful,57.7,80.8,48,39.7,OpenPlay,False,False
Pass,15,23,96825,107,Successful,44.2,33.0,17.7,54,OpenPlay,False,False
Pass,15,33,322791,107,Unsuccessful,17.9,54.0,70.7,13,OpenPlay,False,False
Pass,15,36,297403,13,Successful,28.6,88.9,55.5,76.4,OpenPlay,False,False
Aerial,15,38,112440,107,Unsuccessful,45.2,25.8,,,OpenPlay,False,False
Aerial,15,38,342563,13,Successful,54.8,74.2,,,OpenPlay,False,False
Pass,15,39,342563,13,Unsuccessful,55.5,76.4,61.7,76.4,OpenPlay,False,False
Pass,15,40,127129,107,Unsuccessful,38.9,28.0,47.4,24,OpenPlay,False,False
Pass,15,41,363686,13,Unsuccessful,55.5,83.2,64.1,80.2,OpenPlay,False,False
Interception,15,42,127129,107,Successful,39.9,26.4,,,OpenPlay,False,False
Challenge,15,44,363686,13,Unsuccessful,62.1,73.9,,,OpenPlay,False,False
TakeOn,15,44,112440,107,Successful,37.9,26.1,,,OpenPlay,False,False
Pass,15,45,112440,107,Successful,38.3,26.8,43.5,11.4,OpenPlay,False,False
Pass,15,47,96825,107,Successful,43.5,11.4,53.7,6.4,OpenPlay,False,False
Pass,15,51,279177,107,Unsuccessful,65.6,15.9,80.7,27,OpenPlay,False,False
BallRecovery,15,52,288795,13,Successful,18.8,74.8,,,OpenPlay,False,False
Pass,15,53,288795,13,Unsuccessful,18.8,74.8,25.9,89.9,OpenPlay,False,False
BallRecovery,15,54,96825,107,Successful,78.1,15.5,,,OpenPlay,False,False
Pass,15,57,96825,107,Successful,87.4,11.0,81.3,8.5,OpenPlay,False,False
OffsideGiven,16,,73078,13,Unsuccessful,95.0,44.3,,,OpenPlay,False,False
Pass,16,4,279177,107,Unsuccessful,98.2,24.6,97.6,27.4,OpenPlay,False,False
BallTouch,16,5,297403,13,Successful,2.1,74.6,,,OpenPlay,False,False
KeeperPickup,16,6,102248,13,Successful,2.6,56.5,,,OpenPlay,False,False
Pass,16,8,102248,13,Successful,4.6,52.2,26.5,19.6,OpenPlay,False,False
Pass,16,14,125211,13,Successful,57.1,12.9,65.8,1.1,OpenPlay,False,False
Challenge,16,19,322246,107,Unsuccessful,37.8,79.2,,,OpenPlay,False,False
TakeOn,16,19,380706,13,Successful,62.2,20.8,,,OpenPlay,False,False
Pass,16,22,380706,13,Successful,66.3,46.1,68.4,70.6,OpenPlay,False,False
Pass,16,24,363686,13,Successful,68.7,72.0,76.2,94.5,OpenPlay,False,False
Pass,16,26,73078,13,Successful,75.9,91.8,81.7,69.7,ShotAssist,False,False
SavedShot,16,29,363686,13,Successful,86.2,56.7,,,OpenPlay,False,False
Save,16,29,369446,107,Successful,13.2,48.1,,,OpenPlay,False,False
CornerAwarded,16,30,369446,107,Unsuccessful,12.7,44.8,,,OpenPlay,False,False
CornerAwarded,16,30,363686,13,Successful,87.3,55.2,,,OpenPlay,False,False
