eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType_displayName,cardType_value,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,cardType_$idx,cardType_$len,Assist
163.0,16,266392126.0,False,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '94.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.0'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.7'}]","[211, 34, 37, 216]",34.0,13,74.8,100.0,Successful,1,FirstHalf,1,Pass,1,70.7,94.2,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0,16,1645721881.0,True,16,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '1.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '208'}]","[90, 119, 28, 35, 36, 216, 217]",35.0,13,70.7,94.1,Unsuccessful,0,FirstHalf,1,Pass,1,71.0,96.1,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0,16,151592905.0,False,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '165'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[59],40.0,259,32.9,2.3,Successful,1,FirstHalf,1,BlockedPass,74,,,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0,16,1320467696.0,False,16,[],[92],40.0,259,32.9,2.3,Successful,1,FirstHalf,1,BallRecovery,49,,,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,16,1333791755.0,True,16,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.2'}]","[90, 116, 29, 34, 36, 214, 217]",40.0,259,32.9,2.3,Successful,1,FirstHalf,1,Pass,1,31.6,30.4,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0,16,1112462212.0,True,16,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '16.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '50.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",41.0,259,36.9,33.6,Successful,1,FirstHalf,1,Pass,1,25.8,50.4,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
212.0,16,198454261.0,True,16,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '94.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",44.0,259,27.5,52.9,Successful,1,FirstHalf,1,Pass,1,35.9,94.1,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0,16,988396437.0,True,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",[90],47.0,13,70.1,6.1,Successful,1,FirstHalf,1,BallTouch,61,,,95977.0,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0,16,1321780714.0,True,16,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.6'}]","[90, 116, 29, 34, 37, 214, 217]",47.0,259,38.1,93.1,Successful,1,FirstHalf,1,Pass,1,23.9,81.4,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0,16,1279853759.0,True,16,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",48.0,259,23.3,81.5,Successful,1,FirstHalf,1,Pass,1,34.0,74.8,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0,16,28978376.0,False,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '215'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[63],52.0,13,71.2,27.2,Unsuccessful,0,FirstHalf,1,Foul,4,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
215.0,16,1303659163.0,False,16,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '166'}]",[62],52.0,259,28.8,72.8,Successful,1,FirstHalf,1,Foul,4,,,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0,17,1549508089.0,True,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.8'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.7'}]","[90, 116, 29, 131, 34, 37, 214, 217]",30.0,259,29.9,74.4,Successful,1,FirstHalf,1,Pass,1,13.5,55.0,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,17,131958445.0,True,17,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '21.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.6'}]","[90, 116, 29, 35, 36, 214, 217]",32.0,259,14.6,51.3,Successful,1,FirstHalf,1,Pass,1,21.1,72.0,20973.0,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0,17,334863550.0,True,17,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.2'}]","[90, 116, 29, 35, 36, 214, 217]",34.0,259,21.4,74.5,Successful,1,FirstHalf,1,Pass,1,30.2,96.8,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,17,1157119863.0,True,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '93.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",36.0,259,28.9,95.5,Successful,1,FirstHalf,1,Pass,1,54.3,93.3,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0,17,766198474.0,True,17,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '168'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 69]",40.0,259,49.5,93.3,Successful,1,FirstHalf,1,Dispossessed,50,,,28416.0,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0,17,1483208267.0,True,17,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '221'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 142]",40.0,13,49.2,5.8,Successful,1,FirstHalf,1,Tackle,7,,,95977.0,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0,17,917201732.0,False,17,[],[92],41.0,13,53.0,8.2,Successful,1,FirstHalf,1,BallRecovery,49,,,95977.0,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0,17,76138348.0,True,17,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 36, 215, 217]",42.0,13,53.8,13.6,Successful,1,FirstHalf,1,Pass,1,61.7,28.5,95977.0,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0,17,916186323.0,False,17,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '222'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",[62],45.0,13,60.8,27.8,Successful,1,FirstHalf,1,Foul,4,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0,17,1625980610.0,False,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '171'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[63],45.0,259,39.3,71.7,Unsuccessful,0,FirstHalf,1,Foul,4,,,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0,18,2066655375.0,True,18,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.8'}]","[90, 118, 116, 29, 131, 35, 36, 215, 217]",10.0,13,56.8,27.9,Successful,1,FirstHalf,1,Pass,1,63.3,31.8,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0,18,941657099.0,True,18,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.5'}]","[90, 118, 116, 29, 34, 36, 215, 217]",12.0,13,63.3,31.8,Successful,1,FirstHalf,1,Pass,1,54.4,41.7,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0,18,178824078.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}]","[90, 118, 116, 29, 35, 37, 215, 217]",14.0,13,54.4,41.7,Successful,1,FirstHalf,1,Pass,1,54.9,27.2,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0,18,255950310.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.7'}]","[90, 116, 29, 34, 36, 215, 217]",16.0,13,54.9,27.2,Successful,1,FirstHalf,1,Pass,1,40.8,36.3,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0,18,1384794399.0,True,18,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '27.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.3'}]","[90, 116, 29, 35, 36, 215, 217]",17.0,13,40.8,36.3,Successful,1,FirstHalf,1,Pass,1,47.1,74.8,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0,18,578048772.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '42.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.6'}]","[90, 116, 29, 34, 37, 215, 217]",22.0,13,51.3,73.7,Successful,1,FirstHalf,1,Pass,1,44.6,42.9,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0,18,1628214609.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",24.0,13,44.6,42.9,Successful,1,FirstHalf,1,Pass,1,53.9,16.9,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0,18,1805740301.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '82.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.4'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}]","[90, 118, 116, 126, 35, 36, 215, 217]",29.0,13,52.5,34.8,Successful,1,FirstHalf,1,Pass,1,56.4,82.8,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0,18,867748053.0,True,18,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '15.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '79.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",34.0,13,66.3,81.7,Successful,1,FirstHalf,1,Pass,1,81.3,79.0,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,18,343275461.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '3.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '78.8'}, {'type': {'displayName': 'LayOff', 'value': 156}}]","[90, 119, 28, 34, 37, 216, 217]",35.0,13,81.3,79.0,Unsuccessful,0,FirstHalf,1,Pass,1,77.7,78.8,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0,18,304563595.0,False,18,[],[92],36.0,259,23.6,21.7,Successful,1,FirstHalf,1,BallRecovery,49,,,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,18,2069977683.0,True,18,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '42.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.0'}]","[90, 116, 29, 34, 36, 214, 217]",36.0,259,23.6,21.7,Successful,1,FirstHalf,1,Pass,1,13.4,42.9,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,18,943215663.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '45.0'}]","[90, 119, 127, 35, 37, 215, 217]",38.0,259,13.5,42.8,Unsuccessful,0,FirstHalf,1,Pass,1,56.0,34.8,20973.0,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0,18,1406598058.0,True,18,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.5'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.6'}]","[90, 119, 28, 138, 35, 36, 215, 217]",42.0,13,42.0,63.9,Unsuccessful,0,FirstHalf,1,Pass,1,57.7,84.5,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,18,1322675994.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.0'}]","[90, 116, 29, 34, 37, 215, 217]",46.0,259,41.7,14.4,Successful,1,FirstHalf,1,Pass,1,35.9,3.1,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,18,1969567747.0,True,18,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '27.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.6'}]","[90, 118, 116, 29, 35, 37, 215, 217]",48.0,259,36.3,4.8,Successful,1,FirstHalf,1,Pass,1,62.6,4.2,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,18,1705354859.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.4'}]","[90, 119, 28, 35, 36, 216, 217]",52.0,259,73.5,4.0,Unsuccessful,0,FirstHalf,1,Pass,1,93.4,17.5,69346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
186.0,18,780088332.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",54.0,13,8.4,82.0,Successful,1,FirstHalf,1,Interception,8,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0,18,944440190.0,False,18,[],[92],55.0,13,8.4,82.0,Successful,1,FirstHalf,1,BallRecovery,49,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0,18,1937460315.0,True,18,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '97.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.9'}]","[90, 116, 29, 35, 37, 214, 217]",57.0,13,25.0,97.6,Successful,1,FirstHalf,1,Pass,1,30.6,97.1,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0,18,1025565182.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '97.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.0'}]","[90, 116, 29, 35, 215, 217]",59.0,13,30.2,97.1,Successful,1,FirstHalf,1,Pass,1,38.0,97.1,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,19,74510349.0,False,19,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '229'}]",[62],2.0,13,39.5,96.9,Successful,1,FirstHalf,1,Foul,4,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0,19,365821501.0,False,19,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '190'}]",[63],2.0,259,60.8,2.3,Unsuccessful,0,FirstHalf,1,Foul,4,,,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0,19,2033088055.0,True,19,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '48.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '79.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.1'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '79.1'}]","[90, 119, 127, 132, 35, 37, 216, 217]",44.0,13,33.9,92.9,Unsuccessful,0,FirstHalf,1,Pass,1,79.1,79.1,6775.0,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0,19,1140228465.0,False,19,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '230'}]","[197, 198]",46.0,13,79.4,80.4,Unsuccessful,0,FirstHalf,1,Aerial,44,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0,19,410665549.0,False,19,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '194'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[196, 199]",46.0,259,20.6,19.6,Successful,1,FirstHalf,1,Aerial,44,,,44847.0,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0,19,1315324879.0,True,19,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '7.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.7'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}]","[90, 117, 119, 28, 138, 35, 37, 214, 217]",48.0,259,20.3,19.9,Unsuccessful,0,FirstHalf,1,Pass,1,26.7,7.2,44847.0,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0,19,689696162.0,True,19,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 68]",49.0,13,74.8,90.3,Unsuccessful,0,FirstHalf,1,BallTouch,61,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0,19,1366394329.0,True,19,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.3'}, {'type': {'displayName': 'HeadPass', 'value': 3}}]","[90, 117, 119, 28, 138, 35, 36, 214, 217]",49.0,259,23.4,5.3,Unsuccessful,0,FirstHalf,1,Pass,1,25.7,10.5,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0,19,544852179.0,True,19,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.1'}]","[90, 116, 29, 34, 37, 214, 217]",51.0,259,28.9,10.2,Successful,1,FirstHalf,1,Pass,1,25.1,9.7,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0,19,1278930263.0,False,19,[],[92],52.0,259,24.2,9.6,Successful,1,FirstHalf,1,BallRecovery,49,,,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
