eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,blockedX,blockedY,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist,cardType_$idx,cardType_$len
224.0,15,1196256481.0,True,15,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '78.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",47.0,13,42.9,88.3,Successful,1,FirstHalf,1,Pass,1,44.3,78.1,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,15,1066164254.0,True,15,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '36.5'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.6'}]","[90, 118, 116, 123, 126, 35, 37, 215, 217]",51.0,13,44.2,59.9,Successful,1,FirstHalf,1,Pass,1,59.3,11.6,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,15,170760433.0,True,15,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '0.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.5'}]","[90, 123, 125, 36, 216, 217]",58.0,13,89.5,18.2,Unsuccessful,0,FirstHalf,1,Pass,1,89.5,19.4,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0,15,1228792769.0,True,15,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.0'}, {'type': {'displayName': 'BlockedCross', 'value': 185}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '10.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 58, 214]",59.0,27,10.7,80.0,Successful,1,FirstHalf,1,Clearance,12,10.7,80.0,122945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0,16,140003884.0,False,16,[],[92],0.0,27,11.4,81.7,Successful,1,FirstHalf,1,BallRecovery,49,,,122945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,16,1205610073.0,True,16,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '18.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '90.3'}]","[90, 116, 29, 35, 36, 214, 217]",1.0,27,11.4,81.7,Successful,1,FirstHalf,1,Pass,1,18.5,90.3,122945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0,16,471400341.0,True,16,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.2'}]","[90, 93, 94, 214]",5.0,27,4.7,93.0,Successful,1,FirstHalf,1,Clearance,12,23.2,84.1,18600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,16,256656187.0,True,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Head', 'value': 15}}]","[90, 100, 55]",7.0,13,75.5,24.4,Successful,1,FirstHalf,1,Interception,8,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0,16,10293846.0,True,16,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}]","[90, 116, 29, 123, 35, 36, 214, 217]",8.0,27,23.9,64.0,Successful,1,FirstHalf,1,Pass,1,30.2,81.2,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0,16,415667404.0,True,16,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '43.0'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.3'}]","[90, 119, 123, 127, 35, 37, 215, 217]",14.0,27,24.3,90.3,Unsuccessful,0,FirstHalf,1,Pass,1,65.2,88.4,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,16,407267193.0,True,16,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.5'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",16.0,13,39.2,20.4,Successful,1,FirstHalf,1,Pass,1,53.5,11.1,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0,16,1533828001.0,True,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '144'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 69]",17.0,13,54.0,11.6,Successful,1,FirstHalf,1,Dispossessed,50,,,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,16,1330650721.0,True,16,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '229'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 142]",17.0,27,46.4,94.2,Successful,1,FirstHalf,1,Tackle,7,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,16,1075192434.0,True,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '230'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 52]",20.0,27,58.0,95.6,Unsuccessful,0,FirstHalf,1,TakeOn,3,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0,16,19571916.0,True,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '145'}]","[90, 142]",20.0,13,42.0,4.4,Successful,1,FirstHalf,1,Tackle,7,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,16,683838557.0,False,16,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '95.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.1'}]","[211, 35, 37, 215]",39.0,27,45.6,100.0,Unsuccessful,0,FirstHalf,1,Pass,1,65.1,95.1,122945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0,16,1699150564.0,True,16,"[{'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '40.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}]","[90, 117, 119, 28, 138, 35, 36, 215, 217]",42.0,13,28.7,13.8,Unsuccessful,0,FirstHalf,1,Pass,1,47.9,40.4,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0,16,1181679337.0,True,16,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.5'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '37.1'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 123, 126, 35, 37, 215, 217]",44.0,27,51.7,63.6,Successful,1,FirstHalf,1,Pass,1,53.5,9.1,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0,16,758982852.0,True,16,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.1'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",50.0,27,62.5,5.3,Successful,1,FirstHalf,1,Pass,1,71.1,3.1,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0,16,1160777531.0,True,16,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.0'}]","[90, 118, 116, 29, 34, 36, 215, 217]",51.0,27,71.1,3.1,Successful,1,FirstHalf,1,Pass,1,63.3,4.0,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,16,818880334.0,True,16,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '20.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}]","[90, 119, 28, 35, 36, 216, 217]",53.0,27,63.3,4.0,Unsuccessful,0,FirstHalf,1,Pass,1,77.6,20.4,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0,16,1176496328.0,True,16,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",56.0,13,22.4,77.8,Successful,1,FirstHalf,1,Interception,8,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0,16,215188895.0,True,16,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '94.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.9'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",57.0,27,85.9,31.6,Successful,1,FirstHalf,1,Pass,1,94.9,23.6,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0,17,2038110243.0,True,17,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '40.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.6'}]","[90, 118, 124, 34, 36, 216, 217]",0.0,27,94.9,23.6,Successful,1,FirstHalf,1,Pass,1,89.5,40.1,31376.0,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0,17,1747798854.0,True,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '44.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",2.0,27,89.5,40.1,Successful,1,FirstHalf,1,Pass,1,88.9,44.2,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0,17,841537781.0,True,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '234'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 52]",3.0,27,88.3,46.4,Unsuccessful,0,FirstHalf,1,TakeOn,3,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0,17,1239636821.0,True,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '155'}]","[90, 141]",3.0,13,11.7,53.6,Unsuccessful,0,FirstHalf,1,Tackle,7,,,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
235.0,17,747164576.0,True,17,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '39.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '53.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.9'}]","[90, 93, 94, 215]",5.0,13,10.7,46.9,Successful,1,FirstHalf,1,Clearance,12,47.9,53.4,26820.0,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0,17,1771590637.0,True,17,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.5'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.6'}]","[90, 118, 116, 29, 138, 35, 36, 215, 217]",7.0,27,53.2,48.4,Successful,1,FirstHalf,1,Pass,1,57.5,88.4,25241.0,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0,17,2069661748.0,True,17,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '75.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '100.0'}]","[90, 119, 28, 35, 36, 216, 217]",11.0,27,57.7,90.3,Unsuccessful,0,FirstHalf,1,Pass,1,75.9,100.0,122945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0,17,1901733925.0,False,17,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.7'}]","[211, 35, 36, 215]",39.0,13,28.4,0.0,Successful,1,FirstHalf,1,Pass,1,36.7,13.5,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
238.0,17,458519310.0,True,17,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '15.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '27.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",41.0,13,41.6,27.7,Successful,1,FirstHalf,1,Pass,1,27.2,34.0,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
239.0,17,106284455.0,True,17,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '24.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.2'}]","[90, 116, 29, 35, 37, 215, 217]",42.0,13,31.9,29.8,Successful,1,FirstHalf,1,Pass,1,47.3,2.2,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,17,489129016.0,True,17,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.0'}]","[90, 116, 29, 34, 36, 215, 217]",44.0,13,47.3,2.2,Successful,1,FirstHalf,1,Pass,1,34.0,23.9,26820.0,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0,17,1182830515.0,True,17,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",46.0,13,34.0,23.9,Successful,1,FirstHalf,1,Pass,1,29.7,38.0,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0,17,789715233.0,True,17,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.0'}]","[90, 116, 29, 35, 36, 214, 217]",48.0,13,29.7,38.0,Successful,1,FirstHalf,1,Pass,1,33.0,67.2,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
243.0,17,1631613414.0,True,17,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",51.0,13,34.1,63.4,Successful,1,FirstHalf,1,Pass,1,32.1,27.9,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
244.0,17,1512334954.0,True,17,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",58.0,13,52.8,15.9,Successful,1,FirstHalf,1,Pass,1,68.2,16.4,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
245.0,18,1376695569.0,True,18,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '159'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 69]",1.0,13,61.9,16.2,Successful,1,FirstHalf,1,Dispossessed,50,,,13796.0,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,18,131791585.0,True,18,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '245'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 142]",1.0,27,38.1,83.8,Successful,1,FirstHalf,1,Tackle,7,,,18600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0,18,1101571541.0,False,18,[],[92],2.0,27,34.8,68.5,Successful,1,FirstHalf,1,BallRecovery,49,,,10254.0,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0,18,1415495126.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.0'}]","[90, 116, 29, 35, 37, 215, 217]",2.0,27,34.8,68.5,Successful,1,FirstHalf,1,Pass,1,48.5,55.2,10254.0,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0,18,297931968.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.6'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.5'}]","[90, 116, 29, 34, 37, 215, 217]",4.0,27,48.5,55.2,Successful,1,FirstHalf,1,Pass,1,37.5,46.6,31376.0,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0,18,1920693851.0,True,18,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '78.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '39.4'}]","[90, 119, 123, 127, 35, 36, 216, 217]",6.0,27,41.0,46.0,Unsuccessful,0,FirstHalf,1,Pass,1,78.4,49.9,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0,18,2132009332.0,True,18,"[{'type': {'displayName': 'LastMan', 'value': 14}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",9.0,13,20.9,51.6,Successful,1,FirstHalf,1,Interception,8,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
247.0,18,278932502.0,False,18,[],[92],10.0,13,26.0,49.9,Successful,1,FirstHalf,1,BallRecovery,49,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
248.0,18,1282976273.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 117, 119, 28, 35, 36, 215, 217]",11.0,13,25.6,49.7,Unsuccessful,0,FirstHalf,1,Pass,1,38.1,57.3,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0,18,67046353.0,True,18,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '4.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.6'}]","[90, 119, 28, 34, 36, 215, 217]",13.0,27,65.6,44.0,Unsuccessful,0,FirstHalf,1,Pass,1,61.6,47.0,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0,18,839000134.0,True,18,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '15.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '45.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.3'}, {'type': {'displayName': 'Chipped', 'value': 155}}]","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",15.0,13,43.3,57.6,Successful,1,FirstHalf,1,Pass,1,76.3,15.0,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,18,685693985.0,True,18,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",20.0,13,81.8,28.6,Successful,1,FirstHalf,1,Pass,1,93.0,30.0,13796.0,,,,,,,,,,,,,,,,,,,,,,,,,,
