player_id,position,player,age,team_id,team,foot,total_scoring_att,ontarget_scoring_att,blocked_scoring_att,goals,own_goals,post_scoring_att,total_pass,accurate_pass,total_cross,accurate_cross,total_fwd_zone_pass,accurate_fwd_zone_pass,total_through_ball,accurate_through_ball,goal_assist,ontarget_att_assist,total_att_assist,total_tackle,won_tackle,won_corners,lost_corners,total_offside,fouls,hand_ball,dangerous_play,was_fouled,total_contest,won_contest,saves,interception,total_clearance,effective_clearance,total_claim,good_claim,punches,six_second_violation,back_pass,total_long_balls,accurate_long_balls,passes_right,passes_left,total_high_claim,good_high_claim,total_one_on_one,good_one_on_one,stand_save,dive_save,stand_catch,dive_catch,mins_played,att_sbx_centre,att_sbx_right,att_sbx_left,att_bx_centre,att_bx_right,att_bx_left,att_obx_centre,att_obx_right,att_obx_left,att_lg_centre,att_lg_right,att_lg_left,att_bxd_right,att_bxd_left,att_obxd_right,att_obxd_left,att_sv_high_centre,att_sv_high_right,att_sv_high_left,att_sv_low_centre,att_sv_low_right,att_sv_low_left,att_goal_high_centre,att_goal_high_right,att_goal_high_left,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_post_high,att_post_left,att_post_right,att_miss_high_right,att_miss_high_left,att_miss_high,att_miss_right,att_miss_left,att_cmiss_high_right,att_cmiss_high_left,att_cmiss_high,att_cmiss_right,att_cmiss_left,att_rf_goal,att_lf_goal,att_hd_goal,att_rf_miss,att_lf_miss,att_hd_miss,att_rf_target,att_lf_target,att_hd_target,att_rf_post,att_lf_post,att_hd_post,att_fastbreak,att_rf_total,att_lf_total,att_hd_total,yellow_card,red_card,penalty_conceded,goals_conceded,clean_sheet,_perm_user,_perm_group,_perm_access,att_ibox_goal,att_ibox_target,att_ibox_miss,att_ibox_post,att_ibox_blocked,att_obox_goal,att_obox_target,att_obox_miss,att_obox_post,att_obox_blocked,att_obp_total,att_obp_goal,att_obp_target,att_obp_miss,att_obp_post,att_obp_blocked,offtarget_att_assist,total_back_zone_pass,accurate_back_zone_pass,last_man_contest,last_man_tackle,outfielder_block,total_cross_nocorner,accurate_cross_nocorner,clearance_off_line,goals_conceded_ibox,goals_conceded_obox,saved_ibox,saved_obox,attempts_conceded_ibox,attempts_conceded_obox,six_yard_block,total_attacking_pass,penalty_save,second_yellow,game_started,head_pass,challenge_lost,aerial_won,aerial_lost,goal_kicks,pen_goals_conceded,accurate_goal_kicks,keeper_throws,accurate_keeper_throws,duel_won,duel_lost,head_clearance,effective_head_clearance,crosses_18yard,crosses_18yardplus,interceptions_in_box,long_pass_own_to_opp,long_pass_own_to_opp_success,ball_recovery,keeper_pick_up,cross_not_claimed,gk_smother,offside_provoked,error_lead_to_shot,error_lead_to_goal,turnover,dispossessed,shot_off_target,touches,final_third_entries,corner_taken,total_launches,accurate_launches,total_layoffs,accurate_layoffs,goal_assist_intentional,penalty_won,total_chipped_pass,accurate_chipped_pass,total_flick_on,accurate_flick_on,shield_ball_oop,blocked_cross,effective_blocked_cross,penalty_faced,total_pull_back,accurate_pull_back,total_keeper_sweeper,accurate_keeper_sweeper,goal_assist_openplay,att_assist_openplay,overrun,interception_won,big_chance_created,big_chance_missed,big_chance_scored,unsuccessful_touch,fwd_pass,backward_pass,leftside_pass,rightside_pass,total_final_third_passes,successful_final_third_passes,rescinded_red_card,second_goal_assist,hit_woodwork,diving_save,goal_fastbreak,shot_fastbreak,poss_won_def_3rd,poss_won_mid_3rd,poss_won_att_3rd,poss_lost_all,poss_lost_ctrl,pen_area_entries,goals_conc_onfield,shots_conc_onfield,total_fastbreak,att_one_on_one,fouled_final_third,goals_openplay,att_openplay,assist_pass_lost,assist_blocked_shot,assist_attempt_saved,assist_post,assist_handball_won,assist_own_goal,assist_penalty_won,open_play_pass,successful_open_play_pass,attempted_tackle_foul,fifty_fifty,successful_fifty_fifty,put_through,successful_put_through,blocked_pass,failed_to_block,touches_in_opp_box,attempts_ibox,attempts_obox,expected_goals,expected_goals_nonpenalty,expected_goals_openplay,expected_goals_hd,expected_goals_lf,expected_goals_rf,expected_goals_conceded,expected_goals_nonpenalty_conceded,expected_goalsontarget,expected_goalsontarget_nonpenalty,expected_goalsontarget_conceded,expected_goalsontarget_nonpenalty_conceded,expected_assists,expected_assists_setplay,expected_assists_openplay
101148,Defender,Jamaal Lascelles,26.5,4,Newcastle United,Right,8,2,2,1,0,0,588,470,0,0,126,70,0,0,0,1,1,10,1,3,12,1,16,0,0,12,6,4,0,23,92,92,0,0,0,0,0,72,34,38,25,0,0,0,0,0,0,0,0,1632,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,5,2,0,0,25,6,0,0,0,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,462,400,0,0,14,0,0,1,23,2,0,0,175,85,0,0,0,0,19,92,4,50,35,0,0,0,0,0,76,60,50,50,0,0,7,71,33,106,0,0,0,7,0,0,2,3,4,790,32,0,37,9,0,0,0,0,30,16,4,2,3,1,1,0,0,0,0,0,0,1,1,23,0,0,0,2,189,36,138,225,48,29,0,0,0,0,0,0,76,30,0,130,130,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,579,461,8,0,0,9,3,9,0,14,7,1,0.4615999981760978,0.4615999981760978,0.17409999296069145,0.3557999990880489,0.0,0.10579999908804892,30.56153827905655,30.56153827905655,0.2140000015497208,0.2140000015497208,28.27769999206066,28.27769999206066,0.05885233921071632,0.0011605899924234107,0.05769174917440977
92159,Defender,Jetro Willems,26.1,4,Newcastle United,Left,14,6,5,2,0,0,429,330,32,5,282,188,1,1,2,9,15,37,19,7,8,1,10,0,0,17,32,21,0,17,38,38,0,0,0,0,0,30,9,5,134,0,0,0,0,0,0,0,0,1498,0,0,0,2,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,6,7,1,0,0,0,24,2,0,0,0,2,2,1,0,4,0,2,2,0,1,0,0,0,0,0,0,6,179,147,0,0,5,31,5,0,21,3,0,0,179,87,0,0,0,0,18,33,21,22,16,0,0,0,0,0,97,65,22,22,15,12,2,74,43,95,0,0,0,4,1,0,21,7,3,821,69,1,14,2,1,1,1,0,28,10,5,0,0,4,4,0,0,0,0,0,1,13,0,17,2,0,0,21,166,77,37,149,131,91,0,1,0,0,0,0,61,28,6,219,219,55,0,0,0,0,6,2,12,0,0,0,0,0,0,0,424,326,4,0,0,33,15,33,0,23,9,5,0.5567000042647123,0.5567000042647123,0.5158000066876411,0.05090000107884407,0.2477000039070845,0.2580999992787838,32.291642352938645,32.291642352938645,1.2353000193834305,1.2353000193834305,30.52239992469549,30.52239992469549,0.9109256579358772,0.06914338886053882,0.8417822741721466
119471,Defender,Fabian Schär,28.4,4,Newcastle United,Right,19,6,4,2,0,0,602,434,10,1,297,164,1,0,0,2,3,36,21,6,13,1,23,1,0,19,17,9,0,37,67,67,0,0,0,0,0,177,76,82,55,0,0,0,0,0,0,0,0,1358,0,0,0,7,1,1,8,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,3,1,0,0,1,1,0,1,1,0,0,0,5,3,0,1,0,0,0,1,10,3,6,4,0,0,27,4,0,0,0,2,2,5,0,1,0,2,4,0,3,0,0,0,0,0,0,1,315,271,0,0,16,10,1,1,23,4,0,0,160,78,1,0,0,0,15,60,15,27,28,0,0,0,0,0,91,76,28,28,3,7,10,181,87,94,0,0,0,7,0,1,12,3,9,909,117,0,40,9,0,0,0,0,139,63,0,0,1,1,1,0,0,0,0,0,0,3,1,37,0,1,1,12,309,29,195,69,133,70,0,0,0,0,0,1,56,37,1,212,212,31,0,0,1,0,0,1,11,0,1,0,0,0,0,0,569,410,16,0,0,19,13,19,0,17,10,9,1.4213999807834623,1.4213999807834623,0.7370000053197145,0.3018000014126301,0.5150000043213367,0.6045999862253666,26.926565524190664,26.926565524190664,1.9955999553203585,1.9955999553203585,26.60099966824055,26.60099966824055,0.17433951841667295,0.006090110000968707,0.1682494090637192
50232,Midfielder,Jonjo Shelvey,28.2,4,Newcastle United,Right,30,10,10,5,0,1,624,468,55,16,413,255,2,1,0,22,31,21,12,4,10,1,11,0,0,5,15,11,0,20,23,23,0,0,0,0,0,164,82,81,96,0,0,0,0,0,0,0,0,1342,0,0,0,3,0,2,22,0,0,2,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,2,3,1,0,0,1,1,2,2,3,0,1,1,1,1,4,0,1,0,0,1,5,0,0,0,0,0,0,27,1,2,2,0,0,18,4,0,0,0,3,0,1,0,1,2,5,8,1,9,0,0,0,0,0,0,9,266,229,0,0,5,18,7,0,16,2,0,0,165,79,0,0,0,0,16,30,20,10,9,0,0,0,0,0,47,50,11,11,4,6,3,124,58,90,0,0,0,0,0,0,18,6,10,862,145,42,45,10,3,3,0,0,133,66,3,0,0,1,1,0,0,0,0,0,0,23,2,20,5,0,1,18,228,83,138,175,205,128,0,1,2,0,0,0,40,48,2,233,233,94,0,0,0,1,0,2,16,0,0,0,0,0,0,0,587,439,9,0,0,16,8,16,0,10,5,25,1.42530002258718,1.42530002258718,0.8555000023916364,0.12869999930262566,0.04529999941587448,1.2513000285252929,28.29884248971939,28.29884248971939,3.484500028192997,3.484500028192997,23.602499935775995,23.602499935775995,1.6293281965190545,0.5416120903564661,1.0877161115640774
180135,Midfielder,Sean Longstaff,22.5,4,Newcastle United,Right,22,6,7,0,0,0,607,479,33,8,345,230,1,1,1,8,15,30,16,9,8,0,14,1,0,25,18,7,0,19,19,19,0,0,0,0,0,73,32,79,61,0,0,0,0,0,0,0,0,1299,0,0,0,1,2,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,17,4,1,2,1,0,24,2,0,0,0,0,2,1,0,0,0,4,8,0,7,0,0,0,0,0,0,7,295,257,0,0,5,24,7,0,20,4,0,0,128,79,0,0,0,0,13,60,29,17,19,0,0,0,0,0,79,88,7,7,7,8,0,72,45,72,0,0,0,0,1,1,25,16,9,869,71,12,12,3,4,4,1,0,52,16,6,3,1,0,0,0,0,0,0,0,1,8,1,19,2,0,0,25,179,78,168,182,131,79,0,0,0,0,0,0,28,36,8,207,207,51,0,0,0,0,3,0,14,0,0,1,0,0,0,0,570,451,12,0,0,33,17,33,0,6,3,19,0.8218000140041113,0.8218000140041113,0.455800000578165,0.06639999896287918,0.1389000006020069,0.6165000032633543,24.098778281360865,24.098778281360865,1.3606999963521955,1.3606999963521955,24.54679987207055,24.54679987207055,0.6819830530730542,0.2634255066805053,0.4185575495794183
170137,Forward,Allan Saint-Maximin,23.2,4,Newcastle United,Right,31,14,10,2,0,2,261,200,33,6,229,152,1,0,1,13,23,8,4,15,3,2,12,1,0,27,127,80,0,8,2,2,0,0,0,0,0,17,9,29,84,0,0,0,0,0,0,0,0,1271,0,0,0,6,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,2,1,0,1,1,0,1,2,1,0,0,1,1,0,1,0,1,0,0,0,12,0,0,0,0,0,3,28,2,1,0,0,0,13,2,0,0,0,2,3,1,1,4,0,9,4,1,6,0,0,0,0,0,0,10,65,54,0,0,2,33,6,0,12,1,0,0,142,71,0,0,0,0,15,10,9,6,14,0,0,0,0,0,120,111,1,1,24,9,0,11,4,81,0,0,0,0,0,0,50,30,7,634,19,0,1,0,5,5,1,0,13,7,1,0,0,2,2,0,4,3,0,0,0,22,11,8,5,3,0,50,57,66,39,99,130,95,0,0,2,0,0,3,43,26,12,229,229,29,0,0,3,1,9,2,28,0,1,0,0,0,0,0,260,199,4,0,0,14,3,14,0,68,11,20,2.3771000020205966,2.3771000020205966,2.320600003004074,0.07500000298023224,0.11409999802708624,2.1879999972879887,24.59399726986885,24.59399726986885,4.327600043267012,4.327600043267012,21.463199809193608,21.463199809193608,2.240919012514496,0.0006518900117953308,2.2402671258278133
106618,Defender,Paul Dummett,28.6,4,Newcastle United,Left,2,2,0,0,1,0,449,322,15,2,235,140,0,0,0,3,4,27,17,4,15,0,4,0,0,6,2,1,0,23,61,61,0,0,0,0,0,98,25,2,132,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,20,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,229,184,0,0,9,15,2,0,18,2,0,0,139,68,0,0,0,0,14,53,6,28,32,0,0,0,0,0,62,44,31,31,7,8,3,114,53,54,0,0,0,5,0,0,3,1,0,686,66,0,49,8,0,0,0,0,64,20,1,0,0,8,8,0,0,0,0,0,0,4,0,23,0,0,0,3,254,29,34,132,96,61,0,0,0,0,0,0,35,18,1,152,152,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,439,315,4,0,0,29,14,29,0,6,1,1,0.06780000030994415,0.06780000030994415,0.021400000900030136,0.04639999940991402,0.021400000900030136,0.0,21.60345894470811,21.60345894470811,0.3772999942302704,0.3772999942302704,20.14010012149811,20.14010012149811,0.1823206782937632,0.004163939953059526,0.17815674188022967
58845,Defender,Ciaran Clark,30.6,4,Newcastle United,Left,6,4,1,2,0,0,322,249,0,0,125,76,0,0,0,1,1,20,12,1,17,0,9,0,0,7,7,6,0,11,79,79,0,0,0,0,0,57,28,6,71,0,0,0,0,0,0,0,0,1188,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,2,4,3,0,0,14,4,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197,173,0,0,14,0,0,0,13,1,0,0,133,70,0,0,0,0,14,40,6,29,38,0,0,0,0,0,62,54,39,39,0,0,2,74,39,46,0,0,0,3,0,0,3,1,1,513,40,0,26,10,0,0,0,0,43,21,1,0,0,3,3,0,0,0,0,0,0,1,1,11,0,2,1,3,150,32,67,73,46,25,0,0,0,0,0,0,31,15,0,83,83,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,311,240,5,0,0,4,4,4,0,9,6,0,1.2721000239253044,1.2721000239253044,0.5668000131845474,0.6142000108957291,0.6579000055789948,0.0,24.355298399925232,24.355298399925232,1.6002999544143677,1.6002999544143677,21.64420023560524,21.64420023560524,0.04185027990024537,0.003990220027844771,0.03786005938309245
109528,Defender,Javier Manquillo,26.0,4,Newcastle United,Right,1,0,1,0,0,0,251,179,31,4,159,94,0,0,1,2,3,27,17,4,11,1,13,0,1,10,17,8,0,10,27,27,0,0,0,0,0,32,5,86,5,0,0,0,0,0,0,0,0,962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,123,89,0,0,2,31,4,0,9,3,0,0,98,57,1,0,0,0,11,31,9,9,7,0,0,0,0,0,54,38,9,9,16,15,4,36,19,53,0,0,0,2,0,0,15,1,0,491,27,0,25,2,4,4,1,0,13,4,2,1,1,7,7,0,0,0,0,0,1,2,2,10,0,0,0,15,108,54,74,15,69,50,0,0,0,0,0,0,42,10,1,144,144,23,0,0,0,0,2,0,1,0,0,0,0,0,0,0,249,177,6,0,0,22,7,22,0,9,1,0,0.04039999842643738,0.04039999842643738,0.04039999842643738,0.0,0.0,0.04039999842643738,16.794569700956345,16.794569700956345,0.0,0.0,14.68849995546043,14.68849995546043,0.2168099106856971,0.0038167599708458506,0.2129931481576932
151119,Defender,DeAndre Yedlin,26.9,4,Newcastle United,Right,1,1,0,1,0,0,209,159,28,6,146,95,0,0,0,4,5,16,11,2,7,2,8,0,0,9,6,1,0,6,14,14,0,0,0,0,0,29,12,85,3,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,70,0,0,3,28,6,1,10,1,0,0,96,44,0,0,0,0,8,24,7,6,11,0,0,0,0,0,32,35,6,6,19,9,1,27,10,30,0,0,0,5,0,0,11,4,0,365,18,0,8,1,5,5,0,0,29,11,3,2,0,3,3,0,1,1,0,0,0,5,0,6,0,0,1,11,74,45,68,22,59,44,0,0,0,0,0,0,16,11,3,100,100,26,0,0,0,0,2,1,1,0,0,0,0,0,0,0,208,158,5,0,0,10,5,10,0,5,1,0,0.7537000179290771,0.7537000179290771,0.7537000179290771,0.7537000179290771,0.0,0.0,17.396229416131973,17.396229416131973,0.9297000169754028,0.9297000169754028,17.102099999785427,17.102099999785427,0.4525804533623159,0.0004489999982979498,0.4521314563462511
104953,Midfielder,Christian Atsu,28.4,4,Newcastle United,Left,5,1,1,0,0,0,195,156,16,7,145,106,1,1,3,9,13,10,8,2,2,4,11,0,0,10,36,16,0,5,6,6,0,0,0,0,0,9,5,25,51,0,0,0,0,0,0,0,0,735,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,14,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,66,57,0,0,0,13,6,0,12,2,0,0,81,45,0,0,0,0,6,16,9,7,14,0,0,0,0,0,42,69,4,4,7,6,0,11,5,41,0,0,0,0,0,0,20,15,3,366,8,6,1,0,9,9,2,0,15,9,3,0,0,3,3,0,2,2,0,0,2,9,2,5,2,0,0,20,40,65,51,39,82,60,0,0,0,0,0,0,26,13,2,107,107,26,0,0,0,0,5,0,5,0,0,0,0,0,0,0,190,151,9,0,0,26,19,26,0,13,4,1,0.21439999900758264,0.21439999900758264,0.21439999900758264,0.0,0.21439999900758264,0.0,15.17510000616312,15.17510000616312,0.1266999989748001,0.1266999989748001,13.961600016802551,13.961600016802551,0.92957817442948,0.04392801845096983,0.8856501556583679
56983,Midfielder,Matt Ritchie,30.7,4,Newcastle United,Left,15,2,6,0,0,0,270,199,58,14,212,123,0,0,0,8,18,15,9,7,7,0,18,1,0,6,7,4,0,12,17,17,0,0,0,0,0,34,10,32,80,0,0,0,0,0,0,0,0,713,0,0,0,3,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,11,1,3,0,0,8,3,0,0,0,0,1,2,0,4,0,1,5,0,2,0,0,0,0,0,0,10,116,90,0,0,4,26,3,1,8,0,0,0,67,43,0,0,0,0,7,25,7,11,13,0,0,0,0,0,36,40,8,8,7,15,1,40,18,41,0,0,0,1,0,0,14,1,7,487,49,40,13,1,2,2,0,0,24,10,9,2,1,1,1,0,0,0,0,0,0,4,0,12,1,1,0,14,108,64,25,73,95,65,0,0,1,0,0,1,23,17,1,142,142,58,0,0,1,0,1,0,9,0,0,0,0,0,0,0,255,186,10,0,0,21,6,21,0,9,7,8,1.3316000290215015,0.5432000104337931,0.3775000013411045,0.03180000185966492,1.192000027745962,0.10779999941587448,12.566522926092148,12.566522926092148,1.3528000116348269,0.35839998722076416,10.543599961325524,10.543599961325524,0.5651387459365651,0.4369652442699703,0.12817350076511502
111773,Defender,Emil Krafth,25.8,4,Newcastle United,Right,3,0,1,0,0,0,157,119,13,1,93,58,0,0,0,0,0,10,7,3,7,0,3,1,0,4,1,1,0,4,24,24,0,0,0,0,0,14,3,54,5,0,0,0,0,0,0,0,0,564,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,62,0,0,2,13,1,0,10,2,0,0,60,40,0,0,0,0,6,5,6,4,2,0,0,0,0,0,18,11,14,14,9,4,1,30,18,25,0,0,0,0,0,0,6,1,2,292,15,0,7,1,0,0,0,0,17,4,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,1,0,6,69,27,51,10,34,23,0,0,0,0,0,0,18,5,2,71,71,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,155,118,1,0,0,9,2,9,0,6,3,0,0.2923000007867813,0.2923000007867813,0.2923000007867813,0.0,0.0,0.2923000007867813,9.873556524515152,9.873556524515152,0.0,0.0,10.252499848604204,10.252499848604204,0.05370847902929654,0.002928739947719805,0.05077973930895041
223175,Midfielder,Matthew Longstaff,20.2,4,Newcastle United,Right,3,2,0,2,0,1,240,192,2,1,112,77,1,0,0,0,3,3,1,0,1,0,6,1,0,6,4,3,0,5,3,3,0,0,0,0,0,21,10,37,20,0,0,0,0,0,0,0,0,544,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,130,116,0,0,1,2,1,1,8,1,0,0,49,38,0,0,0,0,6,20,11,6,5,0,0,0,0,0,17,29,1,1,1,1,0,26,15,37,0,0,0,0,0,0,4,7,1,292,24,0,5,2,5,4,0,0,29,13,2,1,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,4,61,47,53,79,47,27,0,0,1,0,1,1,17,20,0,63,63,8,0,0,1,0,0,2,3,0,0,0,0,0,0,0,237,189,4,0,0,7,3,7,0,3,1,2,0.20979999005794525,0.20979999005794525,0.20979999005794525,0.0,0.0,0.20979999005794525,9.682299943640828,9.682299943640828,0.8978999853134155,0.8978999853134155,9.460800051689148,9.460800051689148,0.3271488877944648,9.963999764295295e-05,0.3270492437295616
40142,Forward,Andy Carroll,31.4,4,Newcastle United,Left,11,2,5,0,0,0,163,93,5,2,131,67,0,0,3,7,9,5,3,2,4,4,11,2,0,13,9,6,0,1,20,20,0,0,0,0,0,14,5,33,23,0,0,0,0,0,0,0,0,508,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,4,3,1,0,0,7,1,0,0,0,0,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,2,37,28,0,0,1,5,2,0,7,0,0,0,63,29,1,0,0,0,4,65,5,76,40,0,0,0,0,0,99,63,18,18,4,1,0,6,2,10,0,0,0,1,0,1,19,8,4,276,25,0,6,1,10,10,3,0,6,4,32,12,0,0,0,0,0,0,0,0,1,6,0,1,1,1,0,19,50,35,33,45,82,38,0,0,0,0,0,0,3,6,1,104,104,13,0,0,0,0,1,0,8,0,0,0,0,0,0,0,159,89,2,0,0,4,1,4,0,27,10,1,0.6978999935090542,0.6978999935090542,0.6002000011503696,0.4305000044405461,0.21939999610185626,0.04800000041723251,11.315456168726088,11.315456168726088,0.12460000067949295,0.12460000067949295,10.087699949741364,10.087699949741364,0.399862966791261,0.0,0.399862966791261
77359,Defender,Florian Lejeune,29.0,4,Newcastle United,Right,4,3,0,2,0,0,197,136,3,0,73,38,0,0,0,1,1,8,2,0,2,0,6,0,0,4,5,4,0,10,13,13,0,0,0,0,0,43,14,6,39,0,0,0,0,0,0,0,0,441,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,10,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127,98,0,0,2,3,0,0,7,3,0,0,47,42,0,0,0,0,4,19,3,10,7,0,0,0,0,0,24,19,8,8,0,3,0,47,21,35,0,0,0,1,0,2,3,2,1,277,16,0,16,3,0,0,0,0,27,9,0,0,0,2,2,0,0,0,0,0,0,1,0,10,0,0,0,3,100,15,28,54,16,5,0,0,0,0,0,0,21,14,0,74,74,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,191,133,2,0,0,10,4,10,0,5,3,1,1.2000000178813934,1.2000000178813934,0.07129999995231627,0.0,0.7831000089645386,0.4169000089168549,10.785023719072342,10.785023719072342,1.656100006774068,1.656100006774068,11.8576999604702,11.8576999604702,0.012140519975218922,0.0002765500078112382,0.011863969964906572
104547,Forward,Dwight Gayle,29.6,4,Newcastle United,Right,11,4,2,0,0,0,67,46,3,2,52,34,0,0,1,1,3,5,4,3,1,1,3,0,0,6,2,1,0,1,4,4,0,0,0,0,0,3,2,14,13,0,0,0,0,0,0,0,0,379,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,3,0,0,0,0,0,1,2,1,1,0,0,0,1,5,4,2,1,0,0,6,2,0,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,18,14,0,0,0,3,2,0,4,2,0,0,30,25,0,0,0,0,4,18,2,10,17,0,0,0,0,0,22,27,3,3,2,1,0,4,2,3,0,0,0,0,0,0,8,5,5,122,8,0,1,0,1,0,1,0,1,1,10,3,1,0,0,0,0,0,0,0,1,2,0,1,0,5,0,8,14,18,10,25,24,16,0,0,0,0,0,1,0,3,0,38,38,4,0,0,1,0,2,0,9,0,0,0,0,0,0,0,60,39,2,0,0,4,4,4,0,15,11,0,2.457300007343292,2.457300007343292,2.3770000636577606,0.2409000024199485,0.9276000037789344,1.2888000011444092,5.896999977529049,5.896999977529049,1.1220999583601952,1.1220999583601952,4.528199907392263,4.528199907392263,0.08984709072683472,0.0,0.08984709072683472
