Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,5,12,76662,63,Unsuccessful,10.5,39.7,43.6,11.7,OpenPlay
BallRecovery,5,17,80957,70,Successful,54.0,89.6,,,OpenPlay
Pass,5,20,80957,70,Successful,52.1,87.2,44.8,95.6,OpenPlay
Pass,5,26,92691,70,Successful,44.5,90.3,35.7,51.6,OpenPlay
Pass,5,30,67327,70,Successful,34.5,49.6,40.9,13.4,OpenPlay
Pass,5,31,101659,70,Unsuccessful,42.6,11.1,76.4,0,OpenPlay
Pass,5,44,112161,63,Successful,25.2,100.0,42.3,96.6,ThrowIn
Pass,5,45,91213,63,Successful,42.3,96.6,35.7,80.8,OpenPlay
Pass,5,47,91430,63,Successful,33.3,68.4,47.5,56,OpenPlay
Pass,5,52,127604,63,Successful,73.1,48.7,87,24.4,OpenPlay
Pass,5,55,83078,63,Unsuccessful,87.0,24.4,90.1,43.4,OpenPlay
Clearance,5,56,323148,70,Successful,7.1,60.3,0,75,OpenPlay
CornerAwarded,5,57,83078,63,Successful,95.6,34.2,,,OpenPlay
CornerAwarded,5,57,323148,70,Unsuccessful,4.4,65.8,,,OpenPlay
Pass,6,31,83078,63,Unsuccessful,99.5,0.5,90.8,56.7,CornerTaken
Clearance,6,35,384566,70,Successful,6.8,43.7,18.1,38,OpenPlay
Clearance,6,36,106596,70,Successful,18.8,35.7,29.3,9.7,OpenPlay
Pass,6,38,80764,63,Successful,71.1,88.7,80.7,96.8,OpenPlay
Pass,6,40,103476,63,Successful,81.5,97.5,77.4,81.5,OpenPlay
Pass,6,41,112161,63,Successful,77.4,81.5,87.1,83.2,OpenPlay
Challenge,6,45,101659,70,Unsuccessful,2.9,29.9,,,OpenPlay
TakeOn,6,45,91430,63,Successful,97.1,70.1,,,OpenPlay
Pass,6,46,91430,63,Unsuccessful,98.9,61.2,97.5,57.6,OpenPlay
BlockedPass,6,46,67327,70,Successful,1.1,43.1,,,OpenPlay
CornerAwarded,6,49,91430,63,Successful,98.2,57.2,,,OpenPlay
