Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,3,37,14079,55,Unsuccessful,38.0,6.4,88.9,63.6,OpenPlay
BallRecovery,3,42,76662,63,Successful,10.5,41.6,,,OpenPlay
Pass,3,45,76662,63,Successful,13.5,38.6,13.8,61.5,OpenPlay
Pass,3,49,102173,63,Successful,26.2,65.7,28.7,88.1,OpenPlay
Pass,3,51,344156,63,Successful,28.7,88.1,35.6,67,OpenPlay
Pass,3,56,238940,63,Successful,35.6,67.0,21.3,29.5,OpenPlay
Pass,4,1,135914,63,Successful,39.3,19.4,58.2,2.9,OpenPlay
Pass,4,3,88112,63,Successful,58.2,2.9,66.1,12.9,OpenPlay
Pass,4,5,362431,63,Successful,60.1,12.2,45.5,12,OpenPlay
Pass,4,8,135914,63,Successful,44.8,16.2,38.6,68.4,OpenPlay
Pass,4,11,344156,63,Successful,38.6,68.4,59.2,96,OpenPlay
Pass,4,16,112161,63,Successful,73.1,87.2,73.3,95.9,OpenPlay
Pass,4,18,80764,63,Successful,73.3,95.9,67.3,69.7,OpenPlay
Pass,4,21,238940,63,Successful,67.9,67.5,90.6,16.5,OpenPlay
Pass,4,24,88112,63,Unsuccessful,90.6,16.5,88.1,35.1,OpenPlay
Interception,4,26,76810,55,Successful,13.6,60.9,,,OpenPlay
BallRecovery,4,27,69965,55,Successful,13.4,75.3,,,OpenPlay
Pass,4,27,69965,55,Unsuccessful,14.0,74.4,21.9,72.1,OpenPlay
Interception,4,29,80764,63,Successful,74.4,28.2,,,OpenPlay
BallRecovery,4,30,88112,63,Successful,74.6,18.2,,,OpenPlay
Pass,4,30,88112,63,Successful,74.6,18.2,67.7,26.7,OpenPlay
Pass,4,32,238940,63,Successful,67.7,26.7,74.4,31.8,OpenPlay
Pass,4,33,91213,63,Successful,74.4,31.8,75.6,1.9,OpenPlay
Pass,4,38,88112,63,Successful,86.7,6.7,81.7,20.1,OpenPlay
Pass,4,41,80764,63,Successful,81.1,16.5,84.4,4.7,OpenPlay
Pass,4,42,88112,63,Successful,84.7,4.9,85,14.9,OpenPlay
Pass,4,43,80764,63,Successful,85.0,14.9,93.7,12.8,OpenPlay
Pass,4,45,88112,63,Unsuccessful,93.7,12.8,93.2,15.6,OpenPlay
BallTouch,4,46,69965,55,Successful,7.8,83.6,,,OpenPlay
BallRecovery,4,48,69738,55,Successful,19.3,59.6,,,OpenPlay
Dispossessed,4,49,69738,55,Successful,23.8,60.1,,,OpenPlay
Tackle,4,49,112161,63,Successful,76.2,39.9,,,OpenPlay
BallRecovery,4,53,238940,63,Successful,66.4,30.9,,,OpenPlay
Pass,4,54,238940,63,Successful,66.4,30.9,70.4,23.1,OpenPlay
Pass,4,55,80764,63,Successful,70.4,23.1,88,12.6,OpenPlay
Pass,4,57,88112,63,Unsuccessful,88.0,12.6,89,38.6,OpenPlay
Clearance,4,59,91978,55,Successful,12.4,55.5,0,97.7,OpenPlay
CornerAwarded,5,0,91978,55,Unsuccessful,11.4,63.7,,,OpenPlay
CornerAwarded,5,0,88112,63,Successful,88.6,36.3,,,OpenPlay
Pass,5,40,238940,63,Successful,99.5,0.5,89.2,62.9,CornerTaken
MissedShots,5,43,91213,63,Successful,82.2,53.0,,,OpenPlay
Pass,6,2,90811,55,Successful,5.1,56.6,10.2,60.2,OpenPlay
Pass,6,4,76810,55,Successful,10.5,56.4,13.6,28,OpenPlay
Pass,6,6,14079,55,Successful,13.9,27.3,33.3,2.2,OpenPlay
Pass,6,8,27254,55,Unsuccessful,29.6,3.6,31.8,4,OpenPlay
BallTouch,6,8,112161,63,Successful,72.6,90.5,,,OpenPlay
Foul,6,13,344119,55,Unsuccessful,63.8,10.7,,,OpenPlay
Foul,6,13,102173,63,Successful,36.2,89.3,,,OpenPlay
Pass,6,32,344156,63,Successful,36.9,83.9,35.1,33.6,OpenPlay
Pass,6,35,135914,63,Successful,40.2,24.8,51.9,4,OpenPlay
Pass,6,38,88112,63,Successful,51.7,5.3,35,27.7,OpenPlay
Pass,6,43,102173,63,Successful,38.3,23.4,40.5,7.3,OpenPlay
Pass,6,49,135914,63,Successful,44.0,11.3,55.9,2.2,OpenPlay
Pass,6,56,88112,63,Successful,62.0,4.0,54.3,8.9,OpenPlay
Pass,6,58,135914,63,Successful,54.7,10.7,55.4,28.5,OpenPlay
Pass,7,1,238940,63,Successful,56.1,34.3,47.5,76.3,OpenPlay
Pass,7,5,344156,63,Successful,52.0,81.5,63.2,97.2,OpenPlay
Pass,7,9,112161,63,Successful,67.8,93.2,63.7,69,OpenPlay
Pass,7,11,238940,63,Unsuccessful,63.8,68.7,83.1,51,OpenPlay
Aerial,7,14,91213,63,Unsuccessful,83.7,50.3,,,OpenPlay
Aerial,7,14,76810,55,Successful,16.3,49.7,,,OpenPlay
Interception,7,15,76810,55,Successful,15.7,50.4,,,OpenPlay
KeeperPickup,7,17,90811,55,Successful,4.2,70.2,,,OpenPlay
Pass,7,23,90811,55,Successful,9.2,57.3,12.1,30.4,OpenPlay
Pass,7,24,14079,55,Successful,12.1,30.4,24.1,4.4,OpenPlay
Pass,7,26,27254,55,Successful,24.1,4.4,31.9,2.3,OpenPlay
Pass,7,27,349760,55,Unsuccessful,31.7,2.3,28.4,2.6,OpenPlay
Interception,7,27,112161,63,Successful,70.5,97.1,,,OpenPlay
Pass,7,42,27254,55,Unsuccessful,27.6,0.0,52.9,4.1,ThrowIn
Pass,7,43,344156,63,Successful,46.6,90.2,55,95.9,OpenPlay
BallRecovery,7,45,112161,63,Successful,55.0,95.9,,,OpenPlay
Pass,7,45,112161,63,Successful,55.0,95.9,52.8,79.9,OpenPlay
Pass,7,47,80764,63,Successful,52.8,80.8,47.7,72.3,OpenPlay
Pass,7,48,238940,63,Successful,47.7,75.0,19.8,69.5,OpenPlay
Pass,7,53,102173,63,Successful,19.6,66.3,31.4,35.5,OpenPlay
Pass,7,57,135914,63,Successful,35.1,36.6,42.8,74.4,OpenPlay
Pass,8,2,344156,63,Successful,55.2,81.1,60.6,64.5,OpenPlay
Pass,8,3,238940,63,Successful,60.6,64.5,67.9,67.9,OpenPlay
Pass,8,4,80764,63,Unsuccessful,67.9,67.9,68,66.9,OpenPlay
BlockedPass,8,4,91978,55,Successful,33.0,34.8,,,OpenPlay
BallRecovery,8,7,28186,55,Successful,40.1,37.3,,,OpenPlay
Pass,8,7,28186,55,Successful,40.1,37.3,39.9,33.7,OpenPlay
Pass,8,9,69738,55,Successful,39.9,33.7,47.5,60.8,OpenPlay
Pass,8,17,110297,55,Successful,75.0,92.7,79.2,97.5,OpenPlay
Pass,8,21,69965,55,Successful,82.4,92.0,58.3,78.1,OpenPlay
Pass,8,26,76810,55,Successful,58.3,78.1,55.7,36.6,OpenPlay
Pass,8,28,14079,55,Successful,55.7,36.4,58.7,11.4,OpenPlay
Pass,8,30,27254,55,Successful,58.8,11.1,42,29.1,OpenPlay
Pass,8,32,14079,55,Successful,42.0,29.1,42.5,58.2,OpenPlay
Pass,8,35,76810,55,Successful,42.5,58.2,50.7,86.9,OpenPlay
Pass,8,40,28186,55,Successful,63.8,79.1,69.1,81.5,OpenPlay
Pass,8,41,110297,55,Unsuccessful,69.9,80.2,87.8,59.4,OpenPlay
Aerial,8,43,344119,55,Unsuccessful,90.4,58.8,,,OpenPlay
Aerial,8,43,102173,63,Successful,9.6,41.2,,,OpenPlay
Clearance,8,44,102173,63,Successful,8.2,42.1,0,22.7,OpenPlay
CornerAwarded,8,46,110297,55,Successful,95.2,68.4,,,OpenPlay
CornerAwarded,8,46,102173,63,Unsuccessful,4.8,31.6,,,OpenPlay
Pass,9,21,28186,55,Unsuccessful,99.5,99.5,97.9,56.1,CornerTaken
Aerial,9,23,14079,55,Unsuccessful,97.3,56.4,,,OpenPlay
Aerial,9,23,344156,63,Successful,2.7,43.6,,,OpenPlay
Clearance,9,24,344156,63,Successful,3.3,43.3,36.3,25,OpenPlay
Pass,9,28,349760,55,Successful,55.9,70.3,45.8,61.4,OpenPlay
Foul,9,32,69965,55,Successful,45.4,56.1,,,OpenPlay
Foul,9,32,362431,63,Unsuccessful,54.6,43.9,,,OpenPlay
Pass,9,53,76810,55,Successful,44.8,55.8,45.5,78.4,OpenPlay
Pass,9,56,69965,55,Successful,45.5,78.4,48.4,89.4,OpenPlay
Pass,9,59,28186,55,Unsuccessful,49.5,89.9,61.4,100,OpenPlay
Pass,10,11,88112,63,Successful,33.6,0.0,42,5.2,ThrowIn
Pass,10,13,91213,63,Unsuccessful,42.0,5.2,39,13.1,OpenPlay
BallRecovery,10,15,28186,55,Successful,60.3,89.0,,,OpenPlay
Pass,10,15,28186,55,Successful,63.5,87.0,55.7,81.2,OpenPlay
