Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,4,27,344156,63,Successful,52.9,84.7,56.1,97.4,OpenPlay
Pass,4,28,112161,63,Successful,56.1,97.4,60.6,91.8,OpenPlay
Pass,4,31,132962,63,Successful,62.7,71.7,60.3,58.1,OpenPlay
OffsideProvoked,4,32,79755,825,Successful,25.9,54.0,,,OpenPlay
OffsidePass,4,32,80764,63,Successful,60.4,58.7,83.8,87.8,OpenPlay
Pass,5,5,243554,825,Successful,21.2,24.3,63.9,23.6,OpenPlay
Aerial,5,9,238940,63,Unsuccessful,31.8,75.4,,,OpenPlay
Aerial,5,9,323547,825,Successful,68.2,24.6,,,OpenPlay
Pass,5,10,323547,825,Unsuccessful,66.4,24.4,79.3,53,OpenPlay
BallRecovery,5,11,77564,63,Successful,21.3,48.5,,,OpenPlay
Pass,5,12,77564,63,Unsuccessful,21.3,48.5,53.5,42.7,OpenPlay
Interception,5,17,104432,825,Successful,46.0,56.9,,,OpenPlay
Pass,5,18,238940,63,Unsuccessful,37.5,44.0,34.4,20.7,OpenPlay
Aerial,5,20,83078,63,Unsuccessful,33.7,15.7,,,OpenPlay
Aerial,5,20,125376,825,Successful,66.3,84.3,,,OpenPlay
BallTouch,5,21,125376,825,Successful,67.0,89.3,,,OpenPlay
Pass,5,23,77564,63,Unsuccessful,27.9,12.6,65.1,55.2,OpenPlay
Pass,5,26,363816,825,Unsuccessful,29.2,40.3,36.1,56.9,OpenPlay
Pass,5,28,91213,63,Successful,64.9,50.1,56.4,54.8,OpenPlay
Pass,5,30,132962,63,Successful,56.6,51.8,58.7,78.1,OpenPlay
Pass,5,34,112161,63,Successful,61.9,77.3,57.9,69.9,OpenPlay
Pass,5,37,132962,63,Unsuccessful,60.0,70.2,71.7,63.9,OpenPlay
Interception,5,38,104432,825,Successful,28.3,41.0,,,OpenPlay
BallTouch,5,39,91213,63,Successful,71.7,63.9,,,OpenPlay
BallRecovery,5,41,363816,825,Successful,23.5,27.4,,,OpenPlay
Pass,5,42,363816,825,Unsuccessful,23.5,27.4,55.2,44.6,OpenPlay
BallRecovery,5,44,135914,63,Successful,37.1,63.3,,,OpenPlay
Pass,5,45,135914,63,Successful,36.3,65.5,37.3,93.9,OpenPlay
Pass,5,50,344156,63,Successful,49.1,92.1,55.3,99.3,OpenPlay
Pass,5,51,112161,63,Successful,55.9,98.7,63.6,97.7,OpenPlay
Pass,5,53,362431,63,Unsuccessful,68.4,97.4,70.5,97.2,OpenPlay
