Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,3,31,238940,63,Successful,66.6,30.6,56.4,64,OpenPlay
Pass,3,34,344156,63,Successful,58.0,67.8,66.1,94.2,OpenPlay
Pass,3,37,326646,63,Successful,66.6,91.2,57.1,77.8,OpenPlay
Pass,3,39,80764,63,Successful,57.5,75.9,51,44.2,OpenPlay
Pass,3,42,102173,63,Successful,50.7,42.4,54.9,23.6,OpenPlay
Pass,3,44,103476,63,Successful,58.6,15.0,74.8,2.2,OpenPlay
Pass,3,47,88112,63,Unsuccessful,78.9,3.1,80,5,OpenPlay
BallTouch,3,48,369884,839,Successful,19.0,92.0,,,OpenPlay
Pass,3,52,88112,63,Successful,77.4,0.0,62.3,3.5,ThrowIn
Pass,3,54,103476,63,Successful,60.8,3.8,62.9,18,OpenPlay
Pass,3,56,238940,63,Successful,61.1,27.2,54.7,53.6,OpenPlay
Pass,3,59,344156,63,Successful,56.2,54.8,90,17.9,OpenPlay
Pass,4,2,88112,63,Unsuccessful,91.8,22.1,83.2,53.9,OpenPlay
BallTouch,4,5,349561,839,Unsuccessful,18.7,44.7,,,OpenPlay
MissedShots,4,6,326646,63,Successful,78.5,74.8,,,OpenPlay
Pass,4,26,32258,839,Successful,5.6,46.9,17.9,17.7,OpenPlay
Pass,4,28,79909,839,Unsuccessful,17.9,17.7,42.9,10.7,OpenPlay
BallRecovery,4,30,326646,63,Successful,59.9,87.8,,,OpenPlay
Pass,4,31,326646,63,Successful,59.9,87.8,55.3,75.1,OpenPlay
Pass,4,32,238940,63,Successful,55.3,75.1,44.9,59.3,OpenPlay
Pass,4,34,102173,63,Successful,44.7,54.5,45.8,28.6,OpenPlay
Pass,4,36,88112,63,Successful,45.1,29.1,47.7,42.1,OpenPlay
Pass,4,38,238940,63,Successful,47.1,43.1,55.3,26.5,OpenPlay
Pass,4,41,112161,63,Successful,55.0,28.8,82.5,85,OpenPlay
Pass,4,46,326646,63,Successful,88.0,87.5,94.1,40.1,OpenPlay
Aerial,4,48,369884,839,Unsuccessful,5.1,58.3,,,OpenPlay
Aerial,4,48,112161,63,Successful,94.9,41.7,,,OpenPlay
Save,4,49,369884,839,Successful,4.2,56.7,,,OpenPlay
SavedShot,4,49,112161,63,Successful,94.9,43.3,,,OpenPlay
Pass,4,50,112161,63,Successful,98.7,39.2,95.3,34.7,OpenPlay
MissedShots,4,51,362431,63,Successful,94.9,33.2,,,OpenPlay
Pass,5,19,32258,839,Unsuccessful,5.0,50.0,61.5,0,OpenPlay
Pass,5,36,326646,63,Unsuccessful,41.0,100.0,57,92.1,ThrowIn
Aerial,5,38,91213,63,Unsuccessful,61.6,90.0,,,OpenPlay
Aerial,5,38,12575,839,Successful,38.4,10.0,,,OpenPlay
Pass,5,39,12575,839,Successful,33.7,12.2,39.5,7.9,OpenPlay
BallRecovery,5,40,363665,839,Successful,39.5,7.9,,,OpenPlay
Foul,5,42,363665,839,Successful,40.5,7.2,,,OpenPlay
Foul,5,42,238940,63,Unsuccessful,59.5,92.8,,,OpenPlay
Pass,5,47,34052,839,Successful,33.9,18.0,32.4,60.9,OpenPlay
Pass,5,51,344259,839,Successful,32.6,59.3,24.2,30.7,OpenPlay
Pass,5,54,12575,839,Successful,26.2,18.8,33.5,3.1,OpenPlay
Pass,5,56,79909,839,Unsuccessful,37.0,3.6,77.3,11.3,OpenPlay
BallRecovery,6,0,344156,63,Successful,20.2,91.7,,,OpenPlay
Pass,6,1,344156,63,Successful,18.8,92.3,2.7,67.4,OpenPlay
Pass,6,3,76662,63,Successful,3.3,66.6,29.5,70,OpenPlay
Aerial,6,4,102234,839,Unsuccessful,66.8,27.5,,,OpenPlay
Aerial,6,4,103476,63,Successful,33.2,72.5,,,OpenPlay
Pass,6,5,103476,63,Unsuccessful,29.5,70.0,24.5,67.2,OpenPlay
Aerial,6,6,238940,63,Unsuccessful,26.2,67.8,,,OpenPlay
Aerial,6,6,363665,839,Successful,73.8,32.2,,,OpenPlay
Pass,6,7,363665,839,Unsuccessful,72.4,31.9,69.4,31.2,OpenPlay
Pass,6,8,103476,63,Unsuccessful,27.7,69.3,29.3,86.9,OpenPlay
BallRecovery,6,9,79909,839,Successful,63.6,10.6,,,OpenPlay
Pass,6,10,79909,839,Successful,63.6,10.6,68,4.3,OpenPlay
Pass,6,12,349561,839,Unsuccessful,68.4,2.6,69.7,2.8,OpenPlay
Clearance,6,13,326646,63,Successful,18.8,96.9,19.7,100,OpenPlay
Pass,6,21,79909,839,Successful,72.6,0.0,70.2,7.3,ThrowIn
Pass,6,22,349561,839,Successful,70.2,7.0,71.1,2.3,OpenPlay
Pass,6,23,79909,839,Unsuccessful,71.9,2.5,82.2,4.7,OpenPlay
Interception,6,25,326646,63,Successful,13.1,95.6,,,OpenPlay
Pass,6,36,79909,839,Successful,92.2,0.0,85,9.7,ThrowIn
Pass,6,39,363665,839,Successful,73.5,10.9,61.7,48.5,OpenPlay
Pass,6,41,344259,839,Successful,61.1,50.9,62.7,85,OpenPlay
Pass,6,44,369884,839,Successful,63.2,90.2,64.1,98.1,OpenPlay
Pass,6,47,101238,839,Successful,65.6,95.0,47.9,69,OpenPlay
