Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,5,9,127220,70,Unsuccessful,34.8,29.8,52.6,34.9,OpenPlay
Pass,5,10,102173,63,Unsuccessful,49.3,69.7,71.1,53.8,OpenPlay
Pass,5,11,73265,70,Successful,24.5,48.7,35,42.2,OpenPlay
Pass,5,13,33556,70,Successful,35.0,42.2,39.1,38.9,OpenPlay
Foul,5,15,149121,70,Successful,40.2,33.8,,,OpenPlay
Foul,5,15,102173,63,Unsuccessful,59.8,66.2,,,OpenPlay
Card,5,32,102173,63,Successful,0.0,0.0,,,OpenPlay
Pass,5,50,67327,70,Unsuccessful,44.7,34.6,78.3,17.9,OpenPlay
Pass,5,51,326646,63,Unsuccessful,14.7,83.8,29.2,76.9,OpenPlay
Pass,5,53,33556,70,Successful,68.7,18.0,72,2.5,OpenPlay
Pass,5,55,80957,70,Successful,72.0,2.5,74.3,8,OpenPlay
BallTouch,5,56,149121,70,Unsuccessful,74.3,8.2,,,OpenPlay
BallRecovery,5,57,112161,63,Successful,26.4,80.6,,,OpenPlay
Pass,5,58,112161,63,Successful,26.4,80.6,27.1,68.4,OpenPlay
Pass,5,59,238940,63,Successful,27.2,67.6,15.5,44.2,OpenPlay
Pass,6,1,77564,63,Unsuccessful,14.7,41.6,53.2,58.7,OpenPlay
Pass,6,5,67327,70,Successful,48.5,43.0,71.1,39.4,OpenPlay
Pass,6,6,127220,70,Unsuccessful,71.1,39.4,75.1,45.8,OpenPlay
Clearance,6,8,102173,63,Successful,23.5,62.1,27.3,66,OpenPlay
Aerial,6,9,102173,63,Unsuccessful,27.8,64.5,,,OpenPlay
Aerial,6,9,127220,70,Successful,72.2,35.5,,,OpenPlay
Pass,6,11,127220,70,Unsuccessful,72.3,38.5,76.1,45.8,OpenPlay
Pass,6,11,238940,63,Successful,26.8,55.9,25.2,55.9,OpenPlay
BallTouch,6,12,77564,63,Successful,25.2,59.4,,,OpenPlay
Pass,6,13,112161,63,Successful,25.2,59.4,37.2,64.5,OpenPlay
Dispossessed,6,15,91213,63,Successful,34.4,63.8,,,OpenPlay
Tackle,6,15,33556,70,Unsuccessful,65.6,36.2,,,OpenPlay
BallTouch,6,15,91213,63,Successful,36.7,67.2,,,OpenPlay
Pass,6,17,102173,63,Successful,30.0,69.6,56.9,71.5,OpenPlay
Foul,6,20,73265,70,Unsuccessful,37.1,29.9,,,OpenPlay
Foul,6,20,80764,63,Successful,62.9,70.1,,,OpenPlay
Pass,7,12,80764,63,Successful,65.1,80.5,86.9,32.7,OpenPlay
Aerial,7,14,70699,70,Unsuccessful,14.0,69.8,,,OpenPlay
Aerial,7,14,77564,63,Successful,86.0,30.2,,,OpenPlay
Pass,7,15,77564,63,Unsuccessful,86.9,32.7,90.4,45.5,OpenPlay
Clearance,7,16,73265,70,Successful,10.7,51.5,17.9,67.6,OpenPlay
Pass,7,17,77564,63,Unsuccessful,82.2,32.2,92.5,46.3,OpenPlay
Clearance,7,19,67327,70,Successful,7.7,57.0,8.5,58.1,OpenPlay
BallTouch,7,19,127604,63,Successful,92.5,46.3,,,OpenPlay
KeeperPickup,7,20,10445,70,Successful,3.6,57.3,,,OpenPlay
Pass,7,25,10445,70,Successful,14.7,50.3,69.5,45.1,OpenPlay
BallTouch,7,26,149121,70,Unsuccessful,69.0,47.0,,,OpenPlay
Pass,7,27,238940,63,Successful,26.9,47.4,12.5,59.8,OpenPlay
Clearance,7,28,326646,63,Successful,13.6,66.0,15.5,66.6,OpenPlay
BallTouch,7,30,149121,70,Successful,90.2,33.3,,,OpenPlay
Pass,7,46,326646,63,Successful,8.0,100.0,27.3,96,ThrowIn
Aerial,7,48,80957,70,Unsuccessful,76.0,6.4,,,OpenPlay
Aerial,7,48,91213,63,Successful,24.0,93.6,,,OpenPlay
Pass,7,49,91213,63,Unsuccessful,19.1,95.0,21.2,94.2,OpenPlay
BallTouch,7,50,80957,70,Successful,71.0,7.7,,,OpenPlay
Pass,7,51,33556,70,Successful,69.9,10.4,71.2,7,OpenPlay
BallRecovery,7,52,80957,70,Successful,66.4,8.0,,,OpenPlay
Pass,7,53,80957,70,Successful,71.1,8.1,78.1,18.4,OpenPlay
Dispossessed,7,54,149121,70,Successful,73.2,24.4,,,OpenPlay
Tackle,7,54,80764,63,Successful,26.8,75.6,,,OpenPlay
BallRecovery,7,55,238940,63,Successful,20.8,63.4,,,OpenPlay
Pass,7,56,238940,63,Successful,19.2,47.8,21.3,25.5,OpenPlay
Pass,7,58,83078,63,Successful,21.3,25.5,6.1,42.7,OpenPlay
Pass,8,0,76662,63,Unsuccessful,6.1,42.7,39.4,7.7,OpenPlay
Pass,8,5,70699,70,Unsuccessful,65.2,95.9,67.8,93.2,OpenPlay
BallTouch,8,5,80764,63,Successful,38.7,8.3,,,OpenPlay
Pass,8,6,83078,63,Successful,28.6,5.8,32.7,1.7,OpenPlay
Pass,8,7,80764,63,Successful,32.7,1.7,26.8,3.2,OpenPlay
Pass,8,9,83078,63,Unsuccessful,26.8,3.2,28.1,3.2,OpenPlay
BlockedPass,8,9,135572,70,Successful,75.7,96.2,,,OpenPlay
Pass,8,23,83078,63,Unsuccessful,36.6,0.0,67.1,5.4,ThrowIn
Pass,8,27,73265,70,Successful,27.7,84.2,39.9,87.7,OpenPlay
BallRecovery,8,29,135572,70,Successful,39.9,87.7,,,OpenPlay
Pass,8,30,135572,70,Successful,39.9,87.7,36,90.3,OpenPlay
Pass,8,32,70699,70,Unsuccessful,38.3,90.8,87.3,84.5,OpenPlay
BallRecovery,8,34,77564,63,Successful,10.4,9.4,,,OpenPlay
Pass,8,35,77564,63,Successful,10.0,9.4,44.6,3.8,OpenPlay
Aerial,8,38,70699,70,Unsuccessful,54.2,94.4,,,OpenPlay
Aerial,8,38,80764,63,Successful,45.8,5.6,,,OpenPlay
Pass,8,39,80764,63,Successful,44.6,3.8,56.3,12.3,OpenPlay
Aerial,8,40,73265,70,Unsuccessful,41.7,84.8,,,OpenPlay
Aerial,8,40,91213,63,Successful,58.3,15.2,,,OpenPlay
Pass,8,41,91213,63,Successful,55.7,16.5,46.3,23.1,OpenPlay
Pass,8,42,112161,63,Successful,46.0,25.6,53.4,26.4,OpenPlay
Pass,8,43,91213,63,Successful,55.7,22.3,53.6,40.2,OpenPlay
Pass,8,44,115472,63,Successful,55.3,36.0,59.5,30.3,OpenPlay
Pass,8,45,91213,63,Successful,59.9,30.3,62.4,38.5,OpenPlay
Pass,8,46,127604,63,Successful,68.8,45.4,77.5,80.8,OpenPlay
Pass,8,50,326646,63,Unsuccessful,78.1,82.6,83.9,73,OpenPlay
BallTouch,8,52,80957,70,Successful,12.4,27.4,,,OpenPlay
Pass,8,54,326646,63,Successful,94.4,94.8,94.5,26.4,OpenPlay
Pass,9,1,91213,63,Unsuccessful,99.0,27.0,98,29.5,OpenPlay
BlockedPass,9,1,70699,70,Successful,2.0,73.2,,,OpenPlay
KeeperPickup,9,5,10445,70,Successful,3.5,53.4,,,OpenPlay
Pass,9,17,10445,70,Unsuccessful,20.1,40.7,73.8,38.9,OpenPlay
Aerial,9,20,149121,70,Unsuccessful,72.5,35.6,,,OpenPlay
Aerial,9,20,102173,63,Successful,27.5,64.4,,,OpenPlay
Pass,9,21,102173,63,Successful,28.8,67.8,38.5,54.8,OpenPlay
BallRecovery,9,23,238940,63,Successful,38.9,57.2,,,OpenPlay
Challenge,9,23,33556,70,Unsuccessful,59.6,41.8,,,OpenPlay
TakeOn,9,23,238940,63,Successful,40.4,58.2,,,OpenPlay
Pass,9,24,238940,63,Successful,38.4,61.1,35.4,62.6,OpenPlay
Pass,9,25,112161,63,Successful,35.4,62.7,39.5,70.6,OpenPlay
TakeOn,9,26,115472,63,Unsuccessful,41.6,78.7,,,OpenPlay
Tackle,9,26,80957,70,Successful,58.4,21.3,,,OpenPlay
BallRecovery,9,29,33556,70,Successful,66.2,14.4,,,OpenPlay
Pass,9,29,33556,70,Unsuccessful,66.2,14.4,69,26.7,OpenPlay
Interception,9,30,102173,63,Successful,31.1,70.5,,,OpenPlay
BallRecovery,9,31,102173,63,Successful,32.0,74.2,,,OpenPlay
Pass,9,32,102173,63,Successful,32.0,74.2,23.8,72.6,OpenPlay
Pass,9,33,326646,63,Successful,22.5,72.0,19.1,46.9,OpenPlay
Pass,9,36,77564,63,Successful,19.1,46.9,35.2,38,OpenPlay
Pass,9,37,80764,63,Successful,35.2,38.0,28.9,44.2,OpenPlay
Pass,9,39,238940,63,Successful,33.2,47.2,51.7,66.7,OpenPlay
Pass,9,43,127604,63,Successful,66.3,66.9,73.7,85.1,OpenPlay
Save,9,50,33556,70,Successful,13.0,31.0,,,OpenPlay
SavedShot,9,50,115472,63,Successful,85.9,68.6,,,OpenPlay
CornerAwarded,9,51,33556,70,Unsuccessful,13.4,28.9,,,OpenPlay
CornerAwarded,9,51,115472,63,Successful,86.6,71.1,,,OpenPlay
Pass,10,24,115472,63,Unsuccessful,99.5,99.5,98,61.1,CornerTaken
Clearance,10,27,127220,70,Successful,2.8,37.1,20.7,30.1,OpenPlay
Pass,10,28,80764,63,Successful,80.0,69.1,88.5,89.4,OpenPlay
Pass,10,29,115472,63,Unsuccessful,88.6,89.4,100,35.1,OpenPlay
Pass,11,0,10445,70,Unsuccessful,5.0,44.8,56.3,33,OpenPlay
Aerial,11,4,33556,70,Unsuccessful,60.0,26.1,,,OpenPlay
Aerial,11,4,115472,63,Successful,40.0,73.9,,,OpenPlay
Pass,11,5,115472,63,Unsuccessful,40.7,78.5,55,81.6,OpenPlay
Pass,11,7,80957,70,Successful,43.5,14.4,54.6,24.3,OpenPlay
Pass,11,8,106596,70,Successful,54.1,24.1,60.7,14.3,OpenPlay
Pass,11,12,149121,70,Successful,58.5,22.1,48.8,45.1,OpenPlay
Pass,11,15,73265,70,Successful,47.0,52.5,56.9,85.7,OpenPlay
Pass,11,17,70699,70,Successful,55.4,85.9,41.9,70.9,OpenPlay
Pass,11,19,73265,70,Successful,38.9,70.2,18.3,50.7,OpenPlay
Pass,11,28,10445,70,Unsuccessful,24.6,41.9,67.4,19.2,OpenPlay
Pass,11,30,102173,63,Unsuccessful,33.2,73.2,40.4,75.1,OpenPlay
Aerial,11,30,149121,70,Unsuccessful,67.1,23.0,,,OpenPlay
Aerial,11,30,102173,63,Successful,32.9,77.0,,,OpenPlay
Pass,11,31,33556,70,Unsuccessful,56.3,18.9,75,31.6,OpenPlay
BallRecovery,11,32,77564,63,Successful,22.7,62.9,,,OpenPlay
Pass,11,32,77564,63,Successful,22.7,62.9,30.4,59.6,OpenPlay
Foul,11,36,106596,70,Unsuccessful,70.2,41.2,,,OpenPlay
Foul,11,36,238940,63,Successful,29.8,58.8,,,OpenPlay
Pass,11,58,76662,63,Unsuccessful,25.7,54.3,69.4,71.5,OpenPlay
Aerial,12,1,91213,63,Unsuccessful,72.0,73.9,,,OpenPlay
Aerial,12,1,67327,70,Successful,28.0,26.1,,,OpenPlay
Pass,12,2,67327,70,Successful,25.2,23.6,29.9,8.2,OpenPlay
BallRecovery,12,4,127220,70,Successful,30.9,7.9,,,OpenPlay
Pass,12,5,127220,70,Successful,30.9,7.9,44.9,11.3,OpenPlay
Dispossessed,12,6,33556,70,Successful,46.3,8.4,,,OpenPlay
Tackle,12,6,80764,63,Successful,53.7,91.6,,,OpenPlay
BallRecovery,12,7,80764,63,Successful,39.4,93.2,,,OpenPlay
Pass,12,12,80764,63,Successful,40.4,90.3,33.9,75.7,OpenPlay
Pass,12,15,102173,63,Successful,31.5,71.2,34.9,35.1,OpenPlay
Pass,12,20,77564,63,Successful,41.0,25.5,44.2,45.2,OpenPlay
Pass,12,21,112161,63,Successful,44.2,45.2,39.8,25.3,OpenPlay
Pass,12,25,77564,63,Successful,42.2,27.1,67.4,55.1,OpenPlay
Pass,12,28,91213,63,Successful,67.4,55.1,63.7,55.5,OpenPlay
Challenge,12,29,67327,70,Unsuccessful,30.2,38.5,,,OpenPlay
TakeOn,12,29,115472,63,Successful,69.8,61.5,,,OpenPlay
Pass,12,30,115472,63,Successful,65.5,60.2,74.1,59.7,OpenPlay
Pass,12,31,91213,63,Successful,73.7,60.3,69.8,52.8,OpenPlay
Pass,12,35,115472,63,Successful,73.7,51.9,86,81.2,OpenPlay
Pass,12,38,326646,63,Successful,90.2,86.5,85.4,82.4,OpenPlay
Pass,12,40,80764,63,Successful,85.4,83.2,92.3,91.7,OpenPlay
Pass,12,40,326646,63,Successful,92.3,91.8,78.6,79.6,OpenPlay
Pass,12,44,112161,63,Successful,75.2,74.2,92.7,24.4,OpenPlay
Pass,12,47,83078,63,Unsuccessful,96.3,22.8,91,100,OpenPlay
Pass,13,20,80957,70,Successful,15.3,0.0,38.8,5.8,ThrowIn
BallTouch,13,21,149121,70,Successful,31.5,4.6,,,OpenPlay
BallTouch,13,22,112161,63,Successful,62.4,89.9,,,OpenPlay
TakeOn,13,23,149121,70,Unsuccessful,40.8,13.5,,,OpenPlay
Tackle,13,23,238940,63,Unsuccessful,59.2,86.5,,,OpenPlay
BallTouch,13,24,149121,70,Successful,39.8,10.4,,,OpenPlay
BallRecovery,13,25,112161,63,Successful,46.5,76.6,,,OpenPlay
Pass,13,26,112161,63,Successful,46.5,76.6,37.7,67.2,OpenPlay
Pass,13,27,77564,63,Successful,36.9,66.7,8.2,54.5,OpenPlay
Pass,13,41,76662,63,Unsuccessful,17.3,53.4,63.5,70.3,OpenPlay
Foul,13,46,67327,70,Unsuccessful,32.1,29.9,,,OpenPlay
Foul,13,46,91213,63,Successful,67.9,70.1,,,OpenPlay
Pass,14,28,80764,63,Unsuccessful,66.8,75.8,90.7,43.9,OpenPlay
Claim,14,33,10445,70,Successful,10.8,56.1,,,OpenPlay
Pass,14,34,10445,70,Unsuccessful,15.1,54.0,79.3,76.7,OpenPlay
BallRecovery,14,37,83078,63,Successful,26.7,20.6,,,OpenPlay
Pass,14,38,83078,63,Successful,21.9,23.1,4.3,44,OpenPlay
Pass,14,40,76662,63,Successful,4.3,44.0,47.1,54.3,OpenPlay
Aerial,14,43,44737,70,Unsuccessful,53.8,45.0,,,OpenPlay
Aerial,14,43,112161,63,Successful,46.2,55.0,,,OpenPlay
Pass,14,44,112161,63,Successful,47.1,54.3,52.7,57.3,OpenPlay
Aerial,14,45,33556,70,Unsuccessful,46.8,43.6,,,OpenPlay
Aerial,14,45,102173,63,Successful,53.2,56.4,,,OpenPlay
Pass,14,46,102173,63,Unsuccessful,52.7,57.2,55.7,53.3,OpenPlay
Pass,14,47,67327,70,Unsuccessful,45.4,44.9,78.9,0,OpenPlay
Pass,15,2,326646,63,Unsuccessful,26.8,100.0,44.7,96.2,ThrowIn
Aerial,15,4,91213,63,Unsuccessful,44.5,95.4,,,OpenPlay
Aerial,15,4,80957,70,Successful,55.5,4.6,,,OpenPlay
Pass,15,5,80957,70,Unsuccessful,55.7,5.3,56.4,18.3,OpenPlay
Pass,15,6,115472,63,Successful,45.6,85.1,53.2,80.3,OpenPlay
