Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,3,19,322094,607,Successful,79.1,82.3,87.5,92.6,OpenPlay,False,False
Pass,3,21,241019,607,Successful,86.7,92.1,80.9,85.9,OpenPlay,False,False
Pass,3,22,322094,607,Successful,81.0,87.4,87.6,92.9,OpenPlay,False,False
Pass,3,25,143193,607,Unsuccessful,91.4,90.5,92.5,58.2,OpenPlay,False,False
Clearance,3,27,27756,347,Successful,6.6,42.5,28.9,39.5,OpenPlay,False,False
BallTouch,3,30,248121,607,Unsuccessful,69.0,65.8,,,OpenPlay,False,False
BallRecovery,3,32,142017,347,Successful,32.1,38.8,,,OpenPlay,False,False
Foul,3,36,142017,347,Successful,32.3,46.8,,,OpenPlay,False,False
Foul,3,36,117776,607,Unsuccessful,67.7,53.2,,,OpenPlay,False,False
Pass,4,17,121711,347,Successful,31.5,62.4,48.7,94.8,OpenPlay,False,False
Pass,4,20,347639,347,Successful,46.0,95.7,35.2,72.3,OpenPlay,False,False
Pass,4,22,121711,347,Successful,35.3,72.3,29.3,35.5,OpenPlay,False,False
Pass,4,26,27756,347,Successful,31.0,38.5,36.9,78.2,OpenPlay,False,False
Pass,4,33,121711,347,Unsuccessful,44.9,61.7,97.1,24.9,OpenPlay,False,False
KeeperPickup,4,37,141646,607,Successful,3.5,74.5,,,OpenPlay,False,False
Pass,4,38,141646,607,Successful,3.7,74.4,21.2,90.9,OpenPlay,False,False
Pass,4,43,143193,607,Successful,30.1,94.2,44.3,96.6,OpenPlay,False,False
Pass,4,44,241019,607,Unsuccessful,44.3,96.6,49.3,66,OpenPlay,False,False
BallRecovery,4,47,101521,347,Successful,50.2,33.1,,,OpenPlay,False,False
Pass,4,48,101521,347,Successful,50.2,33.1,63.1,39.5,OpenPlay,False,False
Pass,4,51,142017,347,Successful,75.7,25.6,80.2,7,OpenPlay,False,False
Pass,4,53,25599,347,Unsuccessful,86.2,5.8,86.6,9.7,OpenPlay,False,False
Clearance,4,53,143193,607,Successful,13.3,86.6,13.3,86.6,OpenPlay,False,False
Clearance,4,55,11895,607,Successful,7.0,65.7,13.4,100,OpenPlay,False,False
Pass,5,15,260493,347,Successful,86.5,0.0,60.4,57,ThrowIn,False,False
Pass,5,21,101521,347,Successful,60.0,57.5,54.4,95.1,OpenPlay,False,False
Pass,5,24,347639,347,Successful,53.4,93.9,44.9,64.6,OpenPlay,False,False
Pass,5,26,121711,347,Successful,45.1,62.9,40.8,29.5,OpenPlay,False,False
Pass,5,29,27756,347,Successful,40.5,29.5,83.6,7.1,OpenPlay,False,False
TakeOn,5,31,260493,347,Unsuccessful,80.3,7.0,,,OpenPlay,False,False
Tackle,5,31,143193,607,Unsuccessful,19.7,93.0,,,OpenPlay,False,False
BallTouch,5,32,260493,347,Successful,74.8,1.9,,,OpenPlay,False,False
Pass,5,43,143193,607,Successful,21.9,100.0,19.7,77.9,ThrowIn,False,False
Pass,5,44,11895,607,Successful,18.2,75.6,4.8,50.9,OpenPlay,False,False
Pass,5,46,141646,607,Unsuccessful,4.8,50.4,10,100,OpenPlay,False,False
Pass,5,52,25599,347,Successful,90.9,0.0,86.3,8.5,ThrowIn,False,False
Pass,5,53,105026,347,Successful,86.0,13.9,86.3,3.6,OpenPlay,False,False
Pass,5,54,25599,347,Successful,90.4,2.0,78.3,1.7,OpenPlay,False,False
Pass,5,57,260493,347,Unsuccessful,79.7,3.7,81.8,38.2,OpenPlay,False,False
BallTouch,5,59,117776,607,Successful,23.0,59.7,,,OpenPlay,False,False
BallRecovery,6,0,248121,607,Successful,28.0,75.0,,,OpenPlay,False,False
Pass,6,5,248121,607,Successful,41.0,96.5,64,75.7,OpenPlay,False,False
Pass,6,8,241019,607,Successful,64.0,76.6,66.7,69.4,OpenPlay,False,False
Pass,6,9,322094,607,Successful,66.7,69.4,69.6,81.7,OpenPlay,False,False
Pass,6,11,241019,607,Unsuccessful,73.8,76.1,73.8,65.5,OpenPlay,False,False
BallTouch,6,13,101521,347,Successful,20.1,37.6,,,OpenPlay,False,False
BallRecovery,6,14,260493,347,Successful,25.1,26.7,,,OpenPlay,False,False
Pass,6,15,260493,347,Unsuccessful,25.1,26.7,39.9,24,OpenPlay,False,False
BallRecovery,6,16,248121,607,Successful,58.6,77.8,,,OpenPlay,False,False
Pass,6,18,248121,607,Unsuccessful,61.5,76.7,77.8,24.3,OpenPlay,False,False
Foul,6,24,,347,Successful,22.8,75.9,,,OpenPlay,False,False
Foul,6,24,239872,607,Unsuccessful,77.2,24.1,,,OpenPlay,False,False
Pass,6,33,121711,347,Successful,23.3,76.1,38,56.9,OpenPlay,False,False
Foul,6,36,101521,347,Successful,41.0,54.4,,,OpenPlay,False,False
Foul,6,36,349207,607,Unsuccessful,59.0,45.6,,,OpenPlay,False,False
Pass,6,40,142017,347,Successful,43.4,44.8,38.9,6.2,OpenPlay,False,False
Pass,6,42,260493,347,Successful,44.3,6.4,54.9,3.5,OpenPlay,False,False
Pass,6,44,25599,347,Successful,54.9,3.5,35,18.5,OpenPlay,False,False
Pass,6,46,27756,347,Unsuccessful,35.0,18.5,97.6,25.8,OpenPlay,False,False
KeeperPickup,6,56,141646,607,Successful,9.6,65.2,,,OpenPlay,False,False
Pass,6,59,141646,607,Successful,12.0,54.3,18.2,20.1,OpenPlay,False,False
Pass,7,2,19859,607,Successful,21.9,28.0,20.9,54,OpenPlay,False,False
Pass,7,7,11895,607,Successful,31.2,51.5,38.2,49,OpenPlay,False,False
Pass,7,9,117776,607,Successful,38.2,49.0,31.7,50.9,OpenPlay,False,False
Pass,7,12,11895,607,Successful,34.9,51.5,35.1,21.6,OpenPlay,False,False
Pass,7,16,19859,607,Successful,43.8,25.2,53.2,34.8,OpenPlay,False,False
Pass,7,18,117776,607,Successful,55.8,33.9,60.9,36.7,OpenPlay,False,False
Pass,7,21,349207,607,Successful,60.7,45.7,47.4,47.9,OpenPlay,False,False
Pass,7,23,11895,607,Successful,47.4,47.9,56.1,91.7,OpenPlay,False,False
Pass,7,26,143193,607,Successful,56.8,90.6,65,93.8,OpenPlay,False,False
Pass,7,28,241019,607,Successful,61.7,95.7,55.6,94.1,OpenPlay,False,False
Pass,7,30,143193,607,Successful,54.9,94.7,32.2,41.5,OpenPlay,False,False
Pass,7,36,19859,607,Successful,40.0,38.3,49.3,35.8,OpenPlay,False,False
Pass,7,40,117776,607,Successful,53.8,28.8,46.3,16.2,OpenPlay,False,False
Pass,7,42,19859,607,Successful,47.0,16.8,63.6,29.2,OpenPlay,False,False
Pass,7,45,349207,607,Successful,63.6,29.2,55.5,35.1,OpenPlay,False,True
Pass,7,46,117776,607,Successful,55.5,35.1,82.1,34.8,BigChanceCreated,True,False
Goal,7,49,239872,607,Successful,88.9,38.0,,,OpenPlay,False,False
Pass,8,58,142017,347,Successful,49.9,49.7,40.8,47,OpenPlay,False,False
Pass,9,0,105026,347,Successful,43.4,49.3,39.6,93.2,OpenPlay,False,False
Pass,9,3,347639,347,Successful,40.5,92.6,38,76.9,OpenPlay,False,False
Pass,9,5,101521,347,Successful,38.0,76.9,20.8,77.3,OpenPlay,False,False
Pass,9,9,121711,347,Successful,21.1,71.4,23,14.1,OpenPlay,False,False
Pass,9,13,27756,347,Unsuccessful,23.2,13.7,77.8,2.5,OpenPlay,False,False
BallRecovery,9,15,143193,607,Successful,22.6,95.9,,,OpenPlay,False,False
Pass,9,16,143193,607,Successful,22.6,95.9,7.1,67.9,OpenPlay,False,False
