Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist
Pass,7,17,136481,607,Unsuccessful,2.4,10.4,31.6,0,OpenPlay,False
Pass,7,29,143524,248,Successful,75.2,100.0,81.2,88.6,ThrowIn,False
BallTouch,7,30,29072,248,Unsuccessful,80.6,88.8,,,OpenPlay,False
BallRecovery,7,31,117776,607,Successful,19.2,13.7,,,OpenPlay,False
Pass,7,32,117776,607,Successful,19.1,14.3,20.4,28.7,OpenPlay,False
Pass,7,36,329409,607,Successful,25.6,28.5,41.6,25.5,OpenPlay,False
Pass,7,40,114168,607,Successful,55.4,15.5,86.2,84.1,OpenPlay,False
Dispossessed,7,45,241019,607,Successful,87.0,85.3,,,OpenPlay,False
Tackle,7,45,262262,248,Unsuccessful,13.0,14.7,,,OpenPlay,False
BallTouch,7,46,241019,607,Successful,86.6,86.2,,,OpenPlay,False
BallRecovery,7,47,262262,248,Successful,13.5,11.0,,,OpenPlay,False
Pass,7,48,262262,248,Successful,13.4,8.9,20.1,10.8,OpenPlay,False
Pass,7,49,347858,248,Successful,21.2,10.9,13,17.3,OpenPlay,False
Pass,7,50,262262,248,Unsuccessful,13.2,18.2,35.1,15.5,OpenPlay,False
Pass,7,51,329409,607,Unsuccessful,63.8,83.5,73.4,100,OpenPlay,False
OffsideGiven,8,,239872,607,Unsuccessful,61.5,28.9,,,OpenPlay,False
Pass,8,2,262262,248,Unsuccessful,25.6,0.0,43,7.7,ThrowIn,False
Foul,8,5,18701,248,Unsuccessful,43.6,8.7,,,OpenPlay,False
Foul,8,5,11895,607,Successful,56.4,91.3,,,OpenPlay,False
Pass,8,19,11895,607,Successful,51.0,73.8,38.7,53.8,OpenPlay,False
Pass,8,21,19859,607,Successful,38.7,50.9,40.9,67.6,OpenPlay,False
Dispossessed,8,22,11895,607,Successful,41.0,67.2,,,OpenPlay,False
Tackle,8,22,18701,248,Unsuccessful,59.0,32.8,,,OpenPlay,False
Pass,8,26,11895,607,Successful,34.4,65.4,12.9,39.1,OpenPlay,False
OffsideProvoked,8,31,130435,248,Successful,39.3,74.6,,,OpenPlay,False
OffsidePass,8,31,141646,607,Successful,13.8,32.0,61.5,28.9,OpenPlay,False
Pass,8,55,130435,248,Successful,32.3,69.3,21.4,42.7,OpenPlay,False
