Event,Player,Team,Outcome,X,Y,endX,endY
Pass,89401,13,Successful,61.7,29.5,61.7,73
Pass,89401,13,Successful,41.2,49.7,53.8,22.4
Pass,89401,13,Successful,65.5,46.1,71.6,2.6
Pass,89401,13,Successful,68.0,49.1,69,20.3
Pass,89401,13,Successful,77.7,32.5,73.3,36.1
Pass,89401,13,Successful,69.6,27.7,73,8.9
Pass,89401,13,Successful,56.1,34.0,58.8,15.3
Pass,89401,13,Successful,33.5,81.2,26.7,78.2
Pass,89401,13,Unsuccessful,43.0,84.1,43.9,83.9
Pass,89401,13,Unsuccessful,36.1,66.6,43.3,60.2
Pass,89401,13,Successful,48.6,41.9,56.7,3.1
Pass,89401,13,Successful,53.9,16.5,43.8,34.9
