Event,Player,Team,Outcome,X,Y,endX,endY
OffsideGiven,109915,26,Unsuccessful,83.8,89.6,,
Start,,13,Successful,0.0,0.0,,
Start,,26,Successful,0.0,0.0,,
Pass,84146,26,Successful,50.1,50.1,31.8,46.6
Pass,136451,26,Successful,32.2,46.6,74.8,97.2
Pass,109915,26,Unsuccessful,75.1,97.1,73.4,94.5
BallTouch,69945,13,Successful,28.9,2.8,,
Pass,115726,26,Successful,73.5,100.0,56.3,93.6
Pass,95408,26,Successful,52.7,74.5,46,52.2
Pass,136451,26,Successful,46.0,52.2,43.4,74.4
Pass,95408,26,Successful,43.4,74.4,56.4,95.9
Pass,115726,26,Unsuccessful,60.5,96.3,73.2,48.8
BallRecovery,297403,13,Successful,31.7,52.5,,
Pass,297403,13,Successful,32.2,52.1,41.3,52.1
Pass,239872,13,Unsuccessful,41.0,53.4,37.9,53.8
BallRecovery,84146,26,Successful,56.3,38.0,,
Pass,84146,26,Successful,56.3,38.0,47.8,24.6
Pass,318871,26,Unsuccessful,49.1,25.5,96.5,90.3
BallRecovery,69945,13,Successful,6.7,10.1,,
Pass,69945,13,Unsuccessful,7.7,9.8,25.2,4.6
Aerial,115726,26,Successful,68.6,93.2,,
Aerial,342564,13,Unsuccessful,31.4,6.8,,
OffsideProvoked,288795,13,Successful,9.4,23.7,,
OffsidePass,115726,26,Successful,70.1,97.1,83.8,89.6
Pass,288795,13,Successful,13.5,17.2,7.3,45.2
Pass,102248,13,Successful,9.4,53.6,10.6,74.1
Pass,27586,13,Successful,10.7,74.1,22.7,94.8
Pass,297403,13,Successful,23.7,94.5,41,93.2
Pass,367185,13,Successful,34.8,84.9,27.8,64.1
Pass,248109,13,Successful,26.6,48.5,41.2,31.6
Pass,73078,13,Successful,40.1,32.1,32.7,39.7
Pass,248109,13,Successful,32.5,39.8,25.3,20.7
Pass,288795,13,Successful,26.1,19.7,19.3,47.3
Pass,27586,13,Unsuccessful,26.6,42.4,63.4,100
Pass,318871,26,Successful,29.3,0.0,22.9,26.4
Pass,136451,26,Successful,24.3,28.8,33.4,24.3
Pass,115916,26,Successful,27.5,23.1,28.1,5.2
Pass,318871,26,Unsuccessful,28.5,4.6,57.4,7.6
Interception,89401,13,Successful,45.1,88.1,,
BallRecovery,297403,13,Successful,46.5,92.7,,
Pass,297403,13,Unsuccessful,46.6,92.7,66,100
Pass,318871,26,Successful,28.0,0.0,30.2,6.7
Pass,115916,26,Successful,30.2,6.7,27.6,2
Pass,318871,26,Successful,28.5,2.6,44.7,46.3
Pass,109915,26,Successful,41.8,30.9,63.3,8.2
Pass,108226,26,Successful,63.3,8.2,66.4,30.1
Pass,96182,26,Successful,66.4,38.2,69.5,77.7
Pass,115726,26,Unsuccessful,78.4,80.8,84.6,68.6
BallTouch,69945,13,Successful,11.4,28.5,,
Clearance,297403,13,Successful,12.9,53.0,28.9,35.7
BallRecovery,73078,13,Successful,29.8,33.6,,
Pass,73078,13,Successful,25.8,43.3,22.6,35.3
Pass,342564,13,Successful,28.0,31.2,24.5,13.4
Pass,69945,13,Successful,25.3,5.3,14.9,13.1
Pass,288795,13,Unsuccessful,14.7,12.3,56.5,12.3
BallRecovery,95408,26,Successful,39.8,86.5,,
Pass,95408,26,Successful,39.8,86.5,23.6,64.3
Pass,114147,26,Successful,22.2,56.1,30.6,10.9
