Event,Player,Team,Outcome,X,Y,endX,endY
Start,,26,Successful,0.0,0.0,,
Start,,167,Successful,0.0,0.0,,
Pass,14260,167,Successful,49.9,50.1,38.3,47
Pass,303139,167,Successful,37.8,46.0,67.2,10.1
Aerial,115726,26,Unsuccessful,33.2,89.4,,
Aerial,69778,167,Successful,66.8,10.6,,
Pass,69778,167,Unsuccessful,67.1,10.0,88,24.7
Clearance,95408,26,Successful,9.2,75.1,6.6,80.3
Dispossessed,136741,167,Successful,93.7,11.6,,
Tackle,95408,26,Successful,6.3,88.4,,
BallTouch,115726,26,Unsuccessful,7.1,88.1,,
Pass,69778,167,Successful,93.3,0.0,94.5,11.4
Pass,136741,167,Successful,94.5,11.4,91.8,3.5
Pass,69778,167,Unsuccessful,75.8,4.3,77.5,4.3
BallTouch,33568,26,Successful,24.5,95.3,,
Pass,69778,167,Successful,86.1,0.0,94.1,7.1
Pass,73084,167,Unsuccessful,97.2,8.1,97,9.1
Clearance,115916,26,Successful,4.3,89.0,4.3,89
CornerAwarded,115916,26,Unsuccessful,1.4,88.4,,
CornerAwarded,73084,167,Successful,98.6,11.6,,
Pass,73084,167,Successful,99.6,0.5,93,31.4
Pass,136741,167,Unsuccessful,92.9,27.0,90.3,40
Clearance,33568,26,Successful,9.9,60.2,20.3,60.8
SavedShot,69778,167,Successful,79.2,37.7,,
Save,108226,26,Successful,18.9,60.8,,
Pass,97692,167,Unsuccessful,75.5,54.8,81.6,0
Pass,115726,26,Successful,19.1,100.0,25.6,80
Pass,115916,26,Unsuccessful,25.5,80.2,43.6,62.5
BallRecovery,77464,167,Successful,54.1,35.4,,
Pass,77464,167,Successful,54.1,35.7,37.6,39.7
Pass,19119,167,Successful,37.6,39.7,32.4,29.1
Pass,101374,167,Successful,31.1,29.4,12.8,45.7
Pass,14199,167,Successful,13.2,45.4,37.4,94.8
Pass,255089,167,Successful,39.6,95.1,66.3,81.4
Pass,14260,167,Successful,74.9,78.7,80.9,88.7
BallTouch,97692,167,Unsuccessful,94.4,84.1,,
Foul,318871,26,Successful,4.6,17.3,,
Foul,97692,167,Unsuccessful,95.4,82.7,,
Pass,114147,26,Successful,6.9,25.0,13.3,5.3
Pass,318871,26,Unsuccessful,14.9,3.4,16,3.4
BlockedPass,97692,167,Successful,80.8,97.2,,
Pass,114147,26,Successful,4.7,44.5,8.5,58.1
Pass,95408,26,Successful,9.6,59.7,23,95.6
Pass,115726,26,Unsuccessful,24.2,95.6,52.4,77.1
Pass,69778,167,Successful,43.5,21.0,61.7,10
BallRecovery,136741,167,Successful,61.9,10.1,,
Pass,136741,167,Successful,61.9,10.1,66.4,16.7
Pass,73084,167,Successful,66.4,16.7,62.6,11.9
Foul,115726,26,Unsuccessful,7.2,88.8,,
Foul,136741,167,Successful,92.8,11.2,,
Pass,73084,167,Unsuccessful,93.6,10.1,95.9,41.6
Clearance,33568,26,Successful,4.9,59.6,0,68.2
CornerAwarded,33568,26,Unsuccessful,1.4,69.0,,
CornerAwarded,73084,167,Successful,98.6,31.0,,
Pass,73084,167,Successful,99.5,0.5,92.1,39.8
Aerial,29106,26,Unsuccessful,6.4,59.8,,
Aerial,101374,167,Successful,93.6,40.2,,
MissedShots,101374,167,Successful,92.1,39.8,,
BallRecovery,318871,26,Successful,2.6,12.9,,
Pass,318871,26,Unsuccessful,10.8,4.6,19.6,4.4
Interception,97692,167,Successful,77.0,95.9,,
Pass,318871,26,Successful,7.3,7.3,1.8,28.8
Pass,114147,26,Successful,3.0,30.4,12.4,53.4
