Event,Player,Team,Outcome,X,Y,endX,endY
Pass,110189,31,Successful,3.8,51.0,9.8,50.1
Pass,107941,31,Successful,10.1,50.9,6.1,68.5
Pass,297544,31,Unsuccessful,6.1,68.5,21.5,69.3
Interception,68659,26,Successful,80.1,30.6,,
BallTouch,118123,31,Successful,19.9,69.4,,
Pass,89925,31,Successful,10.0,95.9,43.8,94.7
BallTouch,349669,31,Unsuccessful,43.8,94.7,,
Pass,74341,26,Successful,52.6,10.4,65.2,30.1
BallRecovery,74341,26,Successful,52.6,10.4,,
Pass,115916,26,Unsuccessful,67.3,31.2,77.7,40.6
Pass,107941,31,Successful,24.7,56.0,46.1,55.7
Pass,317804,31,Successful,46.1,55.7,37.6,76.7
BallRecovery,118123,31,Successful,37.8,79.0,,
Pass,118123,31,Successful,37.6,76.7,55.4,87.1
TakeOn,349669,31,Unsuccessful,55.9,92.8,,
Tackle,318871,26,Successful,44.1,7.2,,
Pass,89925,31,Successful,56.1,100.0,60.3,87.4
Pass,316077,31,Successful,60.3,87.4,58.7,93.9
Pass,89925,31,Successful,58.7,93.9,34.5,48.1
Pass,107941,31,Successful,36.7,39.5,46.2,15.5
Pass,31826,31,Unsuccessful,46.5,8.5,56.4,10.4
Pass,109915,26,Successful,44.3,87.1,58.5,76.3
BallRecovery,96182,26,Successful,60.4,75.7,,
Pass,96182,26,Unsuccessful,59.0,76.7,60.5,78.5
BlockedPass,107941,31,Successful,38.9,26.5,,
BallRecovery,316077,31,Successful,34.2,29.2,,
Foul,316077,31,Successful,34.8,23.5,,
Foul,96182,26,Unsuccessful,65.2,76.5,,
Pass,107941,31,Successful,30.9,28.5,28.4,56
Pass,297544,31,Successful,29.9,64.5,43.3,93
Pass,89925,31,Successful,56.0,93.9,47.4,72
Pass,316077,31,Successful,47.4,72.0,34.5,75.4
Pass,297544,31,Successful,32.2,74.7,29.9,52.8
Pass,107941,31,Successful,30.1,50.4,40.4,39.5
Pass,118123,31,Successful,41.5,38.3,88.9,16.8
Pass,141469,31,Successful,89.0,18.3,85.3,26.1
BallTouch,136824,31,Unsuccessful,85.4,26.1,,
BallTouch,243510,26,Successful,22.7,66.7,,
Foul,,26,Successful,12.8,71.8,,
Foul,136824,31,Unsuccessful,87.2,28.2,,
Pass,95408,26,Successful,20.5,76.7,12.1,66.7
Pass,114147,26,Successful,12.1,66.7,20.1,25.2
Pass,74341,26,Successful,31.8,26.4,26.5,48.7
Pass,95408,26,Successful,26.5,48.7,30.3,14.3
Pass,68659,26,Unsuccessful,36.9,12.6,87.8,79.1
BallRecovery,31826,31,Successful,13.8,16.2,,
Pass,31826,31,Unsuccessful,13.2,17.0,26.2,0
Pass,4511,26,Unsuccessful,80.7,100.0,84.6,81.2
Interception,107941,31,Successful,11.7,20.9,,
Pass,96182,26,Successful,82.3,86.2,75.8,95.3
Pass,4511,26,Successful,75.8,95.3,85.4,92.6
Pass,109915,26,Successful,85.7,92.3,93.9,76.1
Pass,96182,26,Unsuccessful,93.9,76.1,90.4,60.9
Clearance,297544,31,Successful,10.1,41.3,31.6,0
Pass,4511,26,Unsuccessful,72.1,100.0,94.1,100
Pass,31826,31,Unsuccessful,16.4,0.0,39,3.8
Aerial,115916,26,Successful,58.5,93.1,,
Aerial,317804,31,Unsuccessful,41.5,6.9,,
Pass,115916,26,Successful,56.0,89.9,60.5,92
BallRecovery,4511,26,Successful,63.6,96.0,,
Dispossessed,4511,26,Successful,62.4,97.4,,
Tackle,136824,31,Successful,37.6,2.6,,
Pass,4511,26,Successful,63.6,100.0,70.7,82.9
Pass,96182,26,Successful,70.7,82.9,66.6,85.9
Pass,243510,26,Successful,66.6,85.9,68.3,96.3
Pass,4511,26,Unsuccessful,68.3,96.3,75.5,33
Pass,89925,31,Successful,26.9,72.3,33.2,60.8
BallRecovery,349669,31,Successful,36.1,55.9,,
BallTouch,349669,31,Unsuccessful,41.8,50.3,,
BallRecovery,243510,26,Successful,66.3,45.2,,
Pass,243510,26,Successful,66.3,45.2,70.8,26.4
MissedShots,262838,26,Successful,79.7,30.4,,
Pass,110189,31,Successful,4.7,47.8,7.8,47.2
Pass,297544,31,Successful,8.7,46.7,18.7,47
Pass,107941,31,Successful,18.7,47.0,15.9,6.7
Pass,31826,31,Successful,15.9,6.7,26.6,3.8
Pass,136824,31,Successful,26.6,3.8,19,6.2
Pass,31826,31,Successful,18.9,6.8,5.8,32.4
Pass,107941,31,Successful,5.8,32.4,2.7,58.2
Pass,110189,31,Unsuccessful,2.7,58.2,61,65.1
Aerial,74341,26,Successful,39.2,25.1,,
Aerial,141469,31,Unsuccessful,60.8,74.9,,
Pass,74341,26,Successful,39.4,15.3,45.1,20.1
BallRecovery,318871,26,Successful,42.3,20.0,,
Pass,318871,26,Successful,42.3,20.0,29.8,19.2
Pass,74341,26,Successful,25.1,19.4,14.5,39.1
Pass,114147,26,Successful,14.0,36.7,19.1,14.6
Pass,74341,26,Successful,23.3,17.7,9.9,38
Pass,114147,26,Successful,14.4,40.9,17.6,55.5
Pass,95408,26,Successful,17.6,55.5,20.1,15.2
Pass,74341,26,Successful,32.0,12.0,54.1,34.6
TakeOn,96182,26,Successful,58.4,35.6,,
Challenge,118123,31,Unsuccessful,41.6,64.4,,
Pass,96182,26,Successful,66.0,50.7,64.7,60.2
Pass,109915,26,Successful,66.0,59.7,59.5,51.9
