Event,Player,Team,Outcome,X,Y,endX,endY
Start,,26,Successful,0.0,0.0,,
Start,,32,Successful,0.0,0.0,,
Pass,114397,32,Successful,50.0,50.0,36.9,56.1
Pass,99487,32,Unsuccessful,37.4,55.2,76,92.6
BallRecovery,318871,26,Successful,19.8,4.7,,
Pass,318871,26,Successful,20.9,3.1,55.5,23.4
BallTouch,96182,26,Unsuccessful,55.0,23.7,,
BallRecovery,99487,32,Successful,29.8,72.7,,
Pass,99487,32,Successful,29.8,72.7,3.6,66
Pass,79554,32,Successful,3.8,63.9,44.3,72.1
Aerial,318871,26,Unsuccessful,55.6,25.6,,
Aerial,122366,32,Successful,44.4,74.4,,
Pass,122366,32,Unsuccessful,44.3,72.1,57.7,100
Pass,318871,26,Successful,37.9,0.0,16.2,9.1
Pass,136451,26,Successful,14.2,19.2,4.6,36.4
Pass,114147,26,Unsuccessful,3.2,38.8,18.9,100
Pass,331924,32,Successful,79.9,0.0,89.5,7.9
Dispossessed,243254,32,Successful,88.8,9.2,,
Tackle,33568,26,Successful,11.2,90.8,,
BallRecovery,115726,26,Successful,10.5,88.4,,
Pass,115726,26,Successful,10.5,88.4,21.9,88.1
Pass,109915,26,Successful,21.5,87.8,14,79
Pass,68659,26,Unsuccessful,14.6,79.7,84.6,43.7
KeeperPickup,79554,32,Successful,15.1,59.7,,
Pass,79554,32,Unsuccessful,15.0,51.5,65.5,69.6
Aerial,122366,32,Unsuccessful,65.5,68.7,,
Aerial,136451,26,Successful,34.5,31.3,,
Pass,136451,26,Successful,34.0,31.9,32.1,24.7
BallRecovery,318871,26,Successful,32.7,24.7,,
Pass,318871,26,Unsuccessful,32.7,24.7,56.8,4.9
Aerial,108226,26,Unsuccessful,57.8,8.1,,
Aerial,118244,32,Successful,42.2,91.9,,
Pass,118244,32,Successful,41.7,89.3,47.2,86.6
Pass,38128,32,Unsuccessful,47.2,86.6,61.7,91.7
Pass,318871,26,Unsuccessful,37.4,5.9,42.9,4.1
Pass,384143,32,Successful,58.6,94.7,59.9,80.5
