Event,Player,Team,Outcome,X,Y,endX,endY
Start,,26,Successful,0.0,0.0,,
Start,,24,Successful,0.0,0.0,,
Pass,84146,26,Successful,49.9,50.4,34.5,49.9
Pass,136451,26,Unsuccessful,35.9,49.6,72.4,100
Pass,301440,24,Successful,24.4,0.0,26.9,6.8
Pass,232261,24,Successful,26.9,6.8,23.2,3.4
Pass,301440,24,Unsuccessful,23.2,3.4,40.8,12
Pass,115916,26,Successful,58.9,89.1,66.2,83.5
Pass,84146,26,Unsuccessful,66.2,83.5,74.9,100
Pass,301440,24,Unsuccessful,25.4,0.0,46.2,10.3
Pass,115726,26,Unsuccessful,56.4,94.5,68.4,100
Pass,301440,24,Successful,39.6,0.0,44.9,12
Pass,303107,24,Successful,44.6,18.8,38.4,38.3
Challenge,109915,26,Unsuccessful,65.4,67.4,,
TakeOn,318449,24,Successful,34.6,32.6,,
Foul,318449,24,Successful,34.5,32.5,,
Foul,124688,26,Unsuccessful,65.5,67.5,,
Pass,134207,24,Successful,34.2,31.5,73.1,7.6
Pass,232261,24,Successful,77.4,6.5,81,4.3
Pass,113069,24,Successful,78.0,7.7,69.8,15.5
Pass,337883,24,Successful,67.4,15.9,66.1,4.6
Pass,301440,24,Successful,66.2,3.8,45.3,24.4
Pass,134207,24,Successful,44.5,29.5,47.3,93.6
Pass,31558,24,Successful,47.2,93.6,34.8,79
Pass,123167,24,Unsuccessful,34.8,79.0,86,76.6
Clearance,136451,26,Successful,15.1,26.5,0,6.1
CornerAwarded,136451,26,Unsuccessful,6.7,14.8,,
CornerAwarded,123167,24,Successful,93.3,85.2,,
Pass,337883,24,Successful,99.5,99.5,76.7,85.9
Pass,318449,24,Successful,76.7,85.9,89.9,91.8
Pass,337883,24,Unsuccessful,88.8,87.6,86.9,46.4
Clearance,84146,26,Successful,12.8,53.6,30.3,52.6
Aerial,313545,24,Successful,67.0,31.6,,
Aerial,108226,26,Unsuccessful,33.0,68.4,,
Pass,313545,24,Unsuccessful,68.4,48.2,79.8,47
Pass,95408,26,Successful,18.2,49.6,21.2,23.1
Pass,115726,26,Successful,21.2,23.1,29.4,23.9
Pass,243510,26,Successful,29.4,23.9,24,17.3
Foul,115726,26,Successful,25.2,23.6,,
Foul,337883,24,Unsuccessful,74.8,76.4,,
Pass,136451,26,Successful,19.7,24.6,27.1,15.5
Pass,318871,26,Successful,25.7,12.2,19.3,35.1
Pass,136451,26,Successful,21.1,41.6,18.7,69
Pass,95408,26,Successful,18.8,69.9,35.8,91.9
Pass,115726,26,Successful,62.9,91.7,64.8,96.8
Pass,109915,26,Successful,64.8,96.8,40.1,76.7
Pass,95408,26,Successful,44.3,71.8,43.8,45.2
Pass,136451,26,Successful,43.2,38.5,45.9,7.3
Pass,318871,26,Successful,45.9,7.3,58.1,12.5
Pass,84146,26,Successful,58.1,12.5,60.7,2.3
Pass,108226,26,Successful,59.6,2.6,37.8,7.7
Pass,318871,26,Successful,37.8,7.7,29.9,59.9
Pass,95408,26,Unsuccessful,31.5,58.2,86.9,25.3
BallRecovery,123167,24,Successful,13.1,74.4,,
Pass,123167,24,Unsuccessful,14.1,94.5,60.9,68.1
Pass,95408,26,Unsuccessful,39.6,31.0,56.7,32.7
Pass,337883,24,Unsuccessful,45.7,68.0,40.3,87.8
BallRecovery,84146,26,Successful,57.7,8.8,,
Pass,84146,26,Successful,57.7,8.8,70,3.8
Pass,124688,26,Successful,83.5,7.7,84,31.5
Challenge,113069,24,Unsuccessful,15.3,60.9,,
TakeOn,108226,26,Successful,84.7,39.1,,
Pass,108226,26,Unsuccessful,89.9,33.4,90.5,33
