Event,Player,Team,Outcome,X,Y,endX,endY
Start,,211,Successful,0.0,0.0,,
Start,,26,Successful,0.0,0.0,,
Pass,119822,211,Successful,49.7,49.7,28,51.3
Pass,109922,211,Successful,28.7,52.1,68.2,91.5
Aerial,82277,211,Successful,68.6,88.3,,
Aerial,136451,26,Unsuccessful,31.4,11.7,,
Pass,82277,211,Successful,68.2,91.5,73.3,79.8
BallTouch,113994,211,Unsuccessful,73.3,79.8,,
BallRecovery,68659,26,Successful,23.5,31.9,,
Pass,68659,26,Successful,18.7,29.1,22.6,33.2
Pass,33568,26,Unsuccessful,22.8,32.8,22.1,30.1
BallTouch,113994,211,Successful,78.4,71.7,,
BallTouch,33568,26,Unsuccessful,20.2,35.3,,
Pass,119822,211,Successful,77.5,59.8,76.2,54.2
Pass,71824,211,Unsuccessful,76.8,54.6,89.7,45.4
KeeperPickup,114147,26,Successful,9.9,59.0,,
Pass,114147,26,Successful,10.4,58.1,26.4,5.6
Pass,318871,26,Successful,26.8,5.6,15.9,24.1
Pass,136451,26,Successful,22.5,29.3,30.3,6.2
Pass,318871,26,Successful,30.5,5.4,84.8,87.8
Pass,84146,26,Successful,87.9,86.6,77.6,75
Pass,386969,26,Successful,80.6,75.5,89.7,85.1
Pass,84146,26,Unsuccessful,85.5,85.1,88.2,45.4
Clearance,82277,211,Successful,13.0,54.2,30.1,31.2
BallRecovery,119822,211,Successful,31.4,26.0,,
Pass,119822,211,Successful,29.3,35.5,27.1,44.1
Pass,24238,211,Successful,27.2,42.5,14.7,52.2
Pass,86441,211,Successful,15.2,52.2,13.7,33.2
OffsideGiven,119822,211,Unsuccessful,79.9,29.2,,
Pass,109922,211,Successful,13.2,34.0,26.1,43.3
Pass,24238,211,Successful,29.6,41.9,44,27.9
Pass,77429,211,Successful,45.0,25.0,55.6,5.8
Pass,71824,211,Successful,57.6,3.8,52.7,7.7
OffsideProvoked,136451,26,Successful,22.8,60.3,,
OffsidePass,77429,211,Successful,53.9,8.6,79.9,29.2
Pass,95408,26,Successful,4.6,92.1,6,61.2
Pass,114147,26,Successful,6.4,55.9,30.8,8.5
Pass,318871,26,Successful,31.1,9.7,62.2,94.2
Pass,386969,26,Unsuccessful,60.1,96.2,84.9,93.8
BallRecovery,386979,211,Successful,12.4,4.9,,
Pass,386979,211,Successful,12.1,5.0,5.2,27.4
Pass,81523,211,Successful,5.3,26.0,43.3,13
Pass,71824,211,Successful,44.6,10.4,37.7,27
Pass,77429,211,Unsuccessful,41.0,31.2,55,46.2
Pass,136451,26,Successful,44.7,56.5,54,43.9
BallRecovery,243510,26,Successful,55.7,41.2,,
Pass,243510,26,Successful,67.1,37.3,71.9,47.8
Pass,96182,26,Successful,70.7,47.6,76.6,86.6
Pass,386969,26,Successful,79.5,76.1,69.2,72.3
Pass,33568,26,Successful,70.1,74.8,68.5,62.9
Pass,68659,26,Successful,68.2,65.5,67.1,75
Pass,33568,26,Successful,62.8,77.7,48.1,71.9
Pass,95408,26,Successful,46.3,71.5,46.2,41.9
Pass,136451,26,Successful,44.9,40.8,59.7,11.4
Pass,108226,26,Successful,61.1,11.8,65.2,2.3
Pass,318871,26,Successful,65.4,2.7,57.3,6
