Event,Player,Team,Outcome,X,Y,endX,endY
Start,,26,Successful,0.0,0.0,,
Start,,23,Successful,0.0,0.0,,
Pass,109915,26,Successful,50.1,50.0,30.9,46.3
Pass,74341,26,Unsuccessful,31.7,46.3,75.9,100
Pass,100599,23,Unsuccessful,28.8,0.0,46.9,2.9
Interception,95408,26,Successful,55.8,94.1,,
Pass,95408,26,Successful,56.1,94.1,55.7,92
BallRecovery,115916,26,Successful,54.5,92.0,,
Pass,115916,26,Successful,54.3,92.0,18,69.1
Pass,73399,26,Successful,18.0,69.1,26.8,92.4
Pass,115726,26,Successful,26.8,92.4,32,86
Pass,95408,26,Successful,32.0,86.0,37,95.3
Pass,115726,26,Successful,39.8,92.9,35.7,86.2
Pass,95408,26,Successful,36.6,66.3,38,36
Pass,74341,26,Unsuccessful,43.5,30.7,74.7,0
Pass,94885,23,Unsuccessful,30.3,100.0,53.7,83.9
Aerial,201755,23,Unsuccessful,53.4,85.0,,
Aerial,74341,26,Successful,46.6,15.0,,
Pass,74341,26,Successful,45.5,12.2,52.2,17.6
Pass,33568,26,Successful,52.9,17.1,46.7,5.9
BallRecovery,84146,26,Successful,46.7,5.9,,
Pass,84146,26,Successful,46.7,5.9,15.5,36.4
Pass,73399,26,Successful,15.6,36.4,28.8,49
Pass,95408,26,Successful,37.3,62.9,47.8,90.6
Pass,115726,26,Successful,47.9,69.9,37.5,34.6
Pass,74341,26,Successful,39.8,31.0,51.9,6.5
Pass,318871,26,Successful,52.3,6.1,47.8,17
Pass,84146,26,Successful,55.0,22.2,58.1,33.7
Pass,115916,26,Successful,58.5,34.3,54.2,26.1
Pass,84146,26,Successful,54.2,26.1,63.8,26.2
Pass,109915,26,Successful,64.1,30.7,56.2,32.5
Pass,84146,26,Successful,56.2,32.5,59.5,7.7
Pass,318871,26,Successful,64.0,8.6,69.1,3.1
Pass,108226,26,Successful,68.6,3.2,62,8.3
Pass,318871,26,Successful,59.5,11.4,59,29.1
Pass,115916,26,Successful,58.3,30.1,46.6,36.9
Pass,74341,26,Successful,46.7,42.7,51.5,59.3
Pass,95408,26,Successful,60.5,64.5,47.5,45.2
Pass,74341,26,Successful,60.9,33.6,62.2,15.8
Pass,318871,26,Unsuccessful,61.6,8.9,62.3,8.6
BlockedPass,96257,23,Successful,35.9,91.5,,
Pass,318871,26,Successful,55.6,0.0,41.2,12
Pass,74341,26,Successful,42.0,18.6,47,59.2
Pass,95408,26,Successful,48.4,62.5,60.8,97.3
Pass,115726,26,Successful,60.8,95.6,54.4,91.5
Pass,33568,26,Successful,54.1,91.5,44.6,80.2
Pass,95408,26,Unsuccessful,44.6,70.5,79.4,0
Pass,94885,23,Unsuccessful,24.5,100.0,42,98.1
Pass,318871,26,Unsuccessful,58.8,3.1,70.5,9.2
Pass,94885,23,Successful,29.6,90.3,48.4,90.1
Challenge,115916,26,Unsuccessful,48.4,25.4,,
TakeOn,201755,23,Successful,51.6,74.6,,
Pass,201755,23,Successful,52.0,75.0,54.4,65.4
Pass,303924,23,Successful,54.3,65.4,48.6,57
Pass,136356,23,Unsuccessful,48.5,57.0,71,7.3
BallRecovery,115726,26,Successful,28.9,86.2,,
Pass,115726,26,Unsuccessful,29.8,97.1,34,97.5
BallTouch,100599,23,Successful,69.2,2.5,,
BallTouch,124688,26,Unsuccessful,53.9,95.1,,
Pass,303924,23,Unsuccessful,46.7,4.6,46.6,3.4
BallTouch,124688,26,Successful,53.9,95.1,,
Pass,100599,23,Unsuccessful,47.7,0.0,54,4.6
Interception,109915,26,Successful,39.1,91.7,,
Aerial,201755,23,Unsuccessful,64.2,10.5,,
Aerial,95408,26,Successful,35.8,89.5,,
Pass,95408,26,Successful,33.0,86.3,44,89.3
Pass,84146,26,Successful,42.7,86.8,50.3,93.4
Pass,124688,26,Successful,50.9,94.6,45.9,89.8
BallRecovery,84146,26,Successful,48.8,91.5,,
TakeOn,84146,26,Unsuccessful,51.0,87.8,,
Tackle,136356,23,Unsuccessful,49.0,12.2,,
