Event,Player,Team,Outcome,X,Y,endX,endY
Pass,108226,26,Successful,68.4,4.1,66.4,14.1
Pass,318871,26,Unsuccessful,67.7,16.4,87.5,53
Clearance,68662,183,Successful,11.5,46.3,13.2,23.6
Pass,109915,26,Unsuccessful,87.3,77.6,92,56.1
Aerial,68662,183,Successful,7.3,43.4,,
Aerial,33568,26,Unsuccessful,92.7,56.6,,
Clearance,68662,183,Successful,6.6,43.0,20.4,38.6
Pass,133464,183,Successful,22.0,37.3,31.2,27.4
BallRecovery,93160,183,Successful,35.6,27.4,,
Pass,93160,183,Successful,37.5,27.7,67.6,68.4
Pass,134115,183,Successful,73.7,60.2,82.2,27.7
Pass,145277,183,Successful,82.1,31.3,94,30.7
Pass,133464,183,Successful,95.2,30.7,96.4,50.9
Goal,134115,183,Successful,95.8,52.4,,
Pass,96182,26,Successful,50.1,50.0,39,48.7
Pass,115916,26,Successful,41.3,52.4,38.6,83.9
Pass,4511,26,Successful,38.1,83.8,34.1,42.8
Pass,136451,26,Successful,38.0,35.1,33.5,56.7
Pass,95408,26,Successful,35.1,61.7,39.8,84.4
Pass,4511,26,Successful,44.3,78.2,59.5,95.6
Pass,109915,26,Successful,63.2,89.9,58.4,68.1
Pass,96182,26,Successful,55.5,66.4,51.8,43.6
Pass,136451,26,Successful,52.2,43.9,54.1,66.3
Pass,95408,26,Successful,54.1,62.4,53.8,28.2
Pass,115916,26,Successful,58.7,26.7,56.5,45.2
Pass,136451,26,Successful,56.5,45.5,65.5,71.8
Pass,84146,26,Successful,66.6,72.4,62.4,30.9
Pass,115916,26,Successful,61.8,30.9,56.4,45.5
Pass,136451,26,Successful,55.8,45.7,57.7,67.3
Pass,95408,26,Successful,58.3,70.9,61.8,92.3
Pass,4511,26,Unsuccessful,61.4,91.4,68.3,80.5
Interception,145277,183,Successful,30.0,21.5,,
BallTouch,109915,26,Unsuccessful,69.7,94.4,,
Pass,231080,183,Successful,37.2,0.0,34.2,11.4
