Event,Player,Team,Outcome,X,Y,endX,endY
Pass,86441,211,Successful,20.9,75.4,18.4,40.1
Pass,109922,211,Successful,20.6,37.1,32.4,44.2
Pass,77429,211,Successful,33.3,49.6,30.1,55.8
Pass,24238,211,Successful,30.1,55.8,38.5,92.7
Pass,82277,211,Unsuccessful,41.0,93.5,84.9,80.5
Pass,29106,26,Successful,12.0,13.2,2.4,31.8
KeeperPickup,114147,26,Successful,2.2,31.5,,
Pass,114147,26,Successful,4.1,33.6,16.2,54.8
Pass,95408,26,Successful,23.9,58.1,31.1,52.4
Pass,68659,26,Successful,29.6,50.9,28.6,27
Pass,29106,26,Successful,29.0,23.6,34.6,7.7
Pass,318871,26,Successful,34.6,7.7,27.4,27.3
Pass,29106,26,Successful,27.9,29.2,28,62.7
Pass,95408,26,Unsuccessful,31.6,63.3,69.5,87.5
BallRecovery,91387,211,Successful,26.2,14.3,,
Pass,91387,211,Successful,29.6,4.3,54.2,3.2
OffsideGiven,344325,211,Unsuccessful,66.0,47.0,,
OffsideProvoked,29106,26,Successful,36.3,56.9,,
OffsidePass,71824,211,Successful,55.1,3.8,66,47
Pass,29106,26,Successful,31.3,37.3,35.2,13.5
Pass,318871,26,Successful,35.6,11.7,31.2,33.1
Pass,29106,26,Successful,31.6,33.9,30.3,62.7
Pass,95408,26,Successful,31.3,64.2,36.2,90.2
Pass,115726,26,Successful,36.9,90.2,30.3,66
Pass,95408,26,Successful,35.1,68.2,42.1,90.2
Pass,115726,26,Unsuccessful,44.4,90.8,67,87.5
BallRecovery,91387,211,Successful,28.0,7.0,,
Pass,91387,211,Unsuccessful,33.4,3.4,58.8,4.6
Pass,95408,26,Unsuccessful,40.4,92.0,53.2,84.7
Pass,24238,211,Successful,47.3,14.6,60.9,31.5
Aerial,29106,26,Unsuccessful,40.4,69.1,,
Aerial,344325,211,Successful,59.6,30.9,,
BallTouch,344325,211,Unsuccessful,60.9,31.5,,
Pass,24238,211,Successful,46.9,28.9,49.4,43.3
Pass,318153,211,Unsuccessful,49.3,41.0,67.8,26.6
Pass,95408,26,Successful,33.0,66.9,35,85.6
BallRecovery,115726,26,Successful,34.8,85.0,,
Pass,115726,26,Successful,34.7,84.5,29.9,66.4
Pass,95408,26,Successful,28.9,66.9,33.7,62.1
Pass,68659,26,Successful,32.2,62.6,12.5,51.5
Pass,114147,26,Successful,13.1,50.1,24.3,46.7
Pass,29106,26,Successful,25.7,45.7,30.8,14.1
Pass,318871,26,Successful,28.6,8.5,40.9,3.1
Pass,108226,26,Successful,42.2,4.9,33.4,8.5
Pass,318871,26,Successful,33.4,8.5,29.8,29.4
Pass,29106,26,Successful,33.9,36.1,62.9,98.4
Pass,115726,26,Unsuccessful,62.9,98.4,58.5,83.5
Interception,24238,211,Successful,37.7,11.7,,
Pass,115726,26,Successful,54.0,100.0,40,84.4
Pass,95408,26,Successful,40.1,88.6,47,92.9
Pass,115726,26,Unsuccessful,53.2,94.7,70.9,71.8
BallRecovery,109922,211,Successful,26.7,23.1,,
Pass,109922,211,Successful,26.7,23.1,33.5,46.4
Pass,318153,211,Successful,33.7,48.1,27.5,53.4
Pass,82277,211,Successful,27.5,53.4,20.2,32.8
Pass,109922,211,Successful,19.7,29.1,31.1,2.6
Pass,91387,211,Successful,31.1,2.6,22.8,21.9
Pass,109922,211,Successful,22.8,21.8,28.5,2
Pass,91387,211,Unsuccessful,28.5,2.0,30.3,2.5
BlockedPass,109915,26,Successful,66.5,96.6,,
Pass,91387,211,Successful,35.5,0.0,34.9,9.7
Pass,24238,211,Unsuccessful,34.5,9.5,45.6,3.8
BallRecovery,115726,26,Successful,57.2,93.1,,
Pass,115726,26,Unsuccessful,52.1,94.4,63.6,84.4
Interception,91387,211,Successful,28.4,7.4,,
BallRecovery,86441,211,Successful,25.7,32.9,,
Pass,86441,211,Unsuccessful,28.4,44.2,38.3,44.5
Interception,84146,26,Successful,63.6,63.4,,
Pass,318153,211,Successful,38.5,38.3,42.3,13.8
Pass,77429,211,Successful,42.3,13.8,58.8,15
Pass,71824,211,Successful,58.8,15.0,53.7,15.6
Challenge,115726,26,Unsuccessful,42.6,92.5,,
TakeOn,318153,211,Successful,57.4,7.5,,
Pass,318153,211,Unsuccessful,55.7,2.8,66.5,6.1
Interception,68659,26,Successful,41.4,93.9,,
Pass,91387,211,Successful,57.8,0.0,63.8,12.6
Pass,303096,211,Successful,64.9,14.4,72.1,19.2
Pass,77429,211,Unsuccessful,73.6,15.2,91,47.5
KeeperPickup,114147,26,Successful,7.7,51.3,,
Pass,114147,26,Successful,13.4,40.9,17.7,17.7
Pass,318871,26,Successful,19.0,18.0,36.8,5.2
Pass,108226,26,Successful,36.5,4.7,1.9,5.3
Pass,318871,26,Unsuccessful,2.5,9.8,40.7,26.2
Aerial,96182,26,Unsuccessful,42.8,24.4,,
Aerial,86441,211,Successful,57.2,75.6,,
BallTouch,86441,211,Successful,56.5,77.8,,
BallRecovery,24238,211,Successful,51.6,63.1,,
Pass,24238,211,Successful,51.6,63.1,43.6,75.3
Pass,109922,211,Successful,43.6,75.3,62.5,96.2
BallTouch,318153,211,Unsuccessful,63.7,96.6,,
BallRecovery,84146,26,Successful,34.7,5.8,,
Pass,84146,26,Successful,39.8,7.4,42.5,22.1
Pass,96182,26,Unsuccessful,45.6,30.6,49.6,44.8
BallRecovery,77429,211,Successful,52.3,53.0,,
Challenge,96182,26,Unsuccessful,38.7,39.4,,
TakeOn,77429,211,Successful,61.3,60.6,,
Pass,77429,211,Unsuccessful,68.9,60.6,72.3,61.4
BlockedPass,29106,26,Successful,32.9,37.4,,
BallTouch,77429,211,Successful,72.3,61.4,,
Pass,318153,211,Successful,67.5,79.9,60.5,67.8
Pass,24238,211,Successful,56.8,63.3,71.5,35.4
Pass,71824,211,Successful,75.0,35.7,89.4,8.9
Clearance,115726,26,Successful,10.0,85.3,10,85.3
Pass,91387,211,Unsuccessful,91.4,11.4,92.2,20.1
BallRecovery,109915,26,Successful,11.1,78.1,,
Challenge,77429,211,Unsuccessful,60.5,14.9,,
TakeOn,109915,26,Successful,39.5,85.1,,
Foul,91387,211,Unsuccessful,58.6,15.8,,
Foul,109915,26,Successful,41.4,84.2,,
Pass,109915,26,Successful,44.2,77.9,39.4,18.2
Pass,318871,26,Successful,48.0,10.0,33.2,19.1
Pass,29106,26,Successful,33.9,20.9,32.5,57.3
Pass,95408,26,Successful,37.6,64.5,49.2,66
Pass,33568,26,Successful,57.9,75.9,60.6,95.6
Pass,115726,26,Successful,60.6,95.0,39.4,73
Pass,95408,26,Successful,39.1,66.1,60.2,5.9
Pass,318871,26,Unsuccessful,60.5,7.9,65.5,30.3
BallRecovery,24238,211,Successful,30.8,69.7,,
Pass,24238,211,Successful,30.8,69.7,38.6,73
BallTouch,303096,211,Unsuccessful,38.3,67.0,,
BallRecovery,84146,26,Successful,58.1,38.8,,
Pass,84146,26,Successful,57.7,39.1,59.9,75.1
Pass,115726,26,Successful,73.6,71.1,80.6,80.6
Pass,109915,26,Unsuccessful,92.6,70.5,92.1,62.6
BallTouch,91387,211,Successful,7.6,34.3,,
BallTouch,71824,211,Successful,11.1,30.4,,
Pass,115726,26,Unsuccessful,98.9,66.9,94.8,68.5
Aerial,109915,26,Unsuccessful,94.7,69.8,,
Aerial,71824,211,Successful,5.3,30.2,,
Clearance,71824,211,Successful,5.4,28.8,12.2,31.5
MissedShots,33568,26,Successful,87.4,68.9,,
BallRecovery,303096,211,Successful,15.9,40.9,,
Pass,303096,211,Unsuccessful,15.9,40.9,59.4,46
Pass,29106,26,Unsuccessful,39.7,52.4,40.2,39.4
TakeOn,344325,211,Unsuccessful,68.0,74.7,,
Foul,344325,211,Unsuccessful,77.5,76.0,,
Foul,29106,26,Successful,22.5,24.0,,
Pass,114147,26,Successful,11.8,33.9,31,8.3
Pass,68659,26,Successful,36.8,11.4,56.7,4.4
Pass,318871,26,Successful,58.6,4.9,48.2,18.5
Pass,84146,26,Successful,48.2,18.6,34.3,25
Pass,29106,26,Successful,34.6,27.1,41.3,64.8
Pass,95408,26,Successful,46.7,69.0,58.8,67.3
Pass,33568,26,Successful,57.6,67.3,58.1,72.3
Pass,95408,26,Successful,57.4,76.1,60.3,95.4
Pass,115726,26,Successful,60.5,94.2,53.8,82.1
Pass,95408,26,Successful,52.8,82.0,46,54
Pass,68659,26,Successful,40.1,42.1,46.1,18.8
Pass,29106,26,Successful,46.9,18.8,56.7,4.9
Pass,318871,26,Successful,57.2,6.1,43.9,16.7
Pass,29106,26,Successful,44.6,21.5,45.7,34.9
Pass,68659,26,Successful,45.6,38.5,42.2,72.7
Pass,95408,26,Successful,44.6,71.5,72.4,7.1
Pass,108226,26,Successful,77.5,15.9,80.4,27.7
Pass,96182,26,Successful,80.4,27.7,93.1,27.4
Pass,108226,26,Unsuccessful,98.6,29.4,100,42.7
Pass,81523,211,Successful,3.6,56.5,6.7,66.4
