Event,Player,Team,Outcome,X,Y,endX,endY
Pass,79554,32,Successful,12.7,44.5,40,96.2
Pass,8166,32,Successful,38.1,94.5,35.4,74.1
Pass,114397,32,Successful,40.8,84.8,42.1,96.9
Pass,8166,32,Successful,42.1,96.9,28.3,84.5
Pass,70050,32,Successful,28.5,82.7,32.2,64.6
Pass,336915,32,Successful,32.2,64.6,24.8,60.6
Pass,99487,32,Unsuccessful,24.5,59.4,44,5.3
Pass,115726,26,Successful,54.0,87.7,62.8,82.4
BallRecovery,124688,26,Successful,62.8,82.4,,
Pass,124688,26,Successful,62.8,82.4,57.6,72.4
Pass,115916,26,Successful,60.2,70.2,73.4,61.7
BallTouch,109915,26,Unsuccessful,71.1,69.1,,
BallRecovery,336915,32,Successful,26.8,33.6,,
Pass,336915,32,Successful,26.8,33.6,27.8,42.8
Pass,114397,32,Successful,28.0,46.7,20.2,60.9
Pass,70050,32,Successful,19.5,65.5,24.7,90.5
Pass,8166,32,Successful,24.7,90.2,12.2,82.6
Pass,70050,32,Unsuccessful,14.2,88.4,68.7,76.3
Pass,95408,26,Successful,34.7,32.5,46,41.5
BallRecovery,115916,26,Successful,46.0,41.5,,
Pass,115916,26,Successful,46.0,41.5,47.7,62
Pass,33568,26,Successful,61.8,78.1,72.4,89.1
Pass,124688,26,Successful,72.3,89.9,66.1,83.3
Pass,33568,26,Successful,63.0,85.4,58.3,95.6
Pass,115726,26,Successful,53.4,88.6,41.6,61.4
Pass,95408,26,Successful,39.9,54.6,41.5,34.5
Pass,74341,26,Successful,46.6,37.3,46.5,8
Pass,318871,26,Successful,78.1,16.1,79.2,28.7
Pass,96182,26,Successful,78.2,33.1,79.2,58.4
Pass,33568,26,Successful,82.4,62.0,89.2,75.7
Pass,124688,26,Unsuccessful,92.0,74.0,95,58.3
Clearance,100008,32,Successful,4.1,43.4,0.9,33.7
KeeperPickup,79554,32,Successful,0.9,33.7,,
Pass,79554,32,Successful,13.9,46.0,14.3,20
Pass,100008,32,Successful,23.1,29.5,28.3,6.5
Pass,331924,32,Successful,33.8,6.4,25.9,26.7
Pass,100008,32,Successful,25.9,26.7,23.1,46.7
Pass,99487,32,Unsuccessful,23.9,46.7,60.1,100
Pass,318871,26,Successful,40.1,0.0,20.3,10.4
Pass,74341,26,Successful,15.3,18.9,7.7,43.9
Pass,114147,26,Successful,9.1,43.4,21.4,41.8
Pass,95408,26,Successful,21.4,41.8,13.3,17.9
Pass,74341,26,Successful,13.3,17.9,6.2,40
Pass,114147,26,Successful,7.4,37.7,49.1,14.3
Pass,109915,26,Successful,48.9,14.3,43.7,18.5
Pass,68659,26,Successful,43.5,22.2,49.5,28.8
Pass,96182,26,Successful,48.5,30.4,45.9,56.9
Pass,33568,26,Successful,76.0,72.0,79.3,88.9
Pass,115726,26,Successful,69.1,86.8,45.3,69.6
Pass,95408,26,Successful,46.1,71.1,53.5,89
Pass,115916,26,Successful,51.5,83.3,40.8,66.6
Pass,95408,26,Successful,39.7,58.5,51.8,61.8
Pass,115916,26,Successful,48.6,62.3,39.7,35.9
Pass,74341,26,Successful,45.6,41.3,51.6,5.9
Pass,318871,26,Successful,55.5,9.7,60.9,17.1
Pass,96182,26,Successful,60.9,17.0,56.1,9.5
Pass,318871,26,Successful,54.2,12.6,44.8,33.6
Pass,74341,26,Unsuccessful,54.5,36.0,61.9,58.5
BallRecovery,336915,32,Successful,36.8,39.4,,
Pass,336915,32,Successful,36.8,39.4,43.9,24.4
Pass,300299,32,Successful,43.6,24.7,31.5,35.1
Pass,100008,32,Successful,31.9,33.7,36.4,3.5
Pass,331924,32,Successful,39.5,4.4,52.8,10.1
TakeOn,300299,32,Unsuccessful,61.2,9.5,,
Tackle,115726,26,Unsuccessful,38.8,90.5,,
BallTouch,300299,32,Successful,59.9,9.2,,
BallRecovery,124688,26,Successful,41.6,89.7,,
Pass,124688,26,Successful,41.6,89.7,38.2,94.5
Pass,115726,26,Successful,37.4,91.7,39.4,77.8
Pass,115916,26,Successful,38.7,75.7,28.1,64.3
Pass,95408,26,Unsuccessful,30.5,64.8,85.1,63.6
KeeperPickup,79554,32,Successful,12.4,34.6,,
Pass,79554,32,Successful,12.5,39.6,39.5,96.6
Pass,8166,32,Successful,42.0,94.5,32.6,69.3
Pass,99487,32,Successful,32.6,60.9,56.6,95.7
Pass,8166,32,Unsuccessful,57.4,95.7,75.2,96.2
Pass,74341,26,Successful,26.9,4.4,31.2,7.1
BallRecovery,318871,26,Successful,31.2,7.1,,
Pass,318871,26,Unsuccessful,31.2,7.1,62.2,5.3
BallRecovery,99487,32,Successful,36.8,95.3,,
Pass,99487,32,Successful,39.4,94.7,45.4,82.1
Pass,114397,32,Successful,45.4,82.1,34.5,74.2
Pass,70050,32,Successful,34.5,74.2,36.4,60.9
Pass,336915,32,Successful,36.2,55.2,59.8,5
Pass,331924,32,Successful,66.4,17.9,80.5,30.3
Pass,243254,32,Unsuccessful,87.7,29.2,92.8,47.5
KeeperPickup,114147,26,Successful,7.8,53.7,,
Pass,114147,26,Successful,14.1,54.0,18.5,25.8
Pass,318871,26,Successful,30.6,14.7,35.2,24.6
Pass,68659,26,Successful,30.9,24.1,10.6,41
Pass,114147,26,Unsuccessful,10.7,41.2,33.2,64.9
Pass,336915,32,Unsuccessful,64.3,27.4,62.4,42.4
Pass,115916,26,Successful,38.5,57.3,47,48.8
Pass,96182,26,Successful,60.4,52.4,90.8,19.1
Pass,109915,26,Successful,81.7,11.1,73.1,13.1
Pass,318871,26,Successful,71.1,13.7,48.8,34.5
Pass,74341,26,Successful,48.1,38.9,55.6,44.2
Pass,33568,26,Successful,48.9,53.8,52.4,71.5
Pass,95408,26,Successful,53.1,72.3,48.9,57.6
Pass,33568,26,Successful,49.3,56.1,46.7,39.7
Pass,74341,26,Successful,52.6,41.5,52.2,56.4
Pass,33568,26,Successful,52.5,58.5,55.3,81.2
Pass,95408,26,Successful,59.2,86.0,62.4,96.5
Pass,115726,26,Successful,58.9,95.1,46.5,75.1
Pass,33568,26,Successful,46.0,74.5,53.1,94.5
Pass,115726,26,Successful,55.7,95.0,63.9,94.1
Pass,96182,26,Successful,63.5,93.0,53.1,80.9
Pass,95408,26,Successful,53.0,72.6,44.2,46.1
Pass,74341,26,Successful,44.3,43.3,53,7.1
Pass,318871,26,Successful,56.0,7.7,48.6,32.2
Pass,74341,26,Successful,61.5,56.6,46.5,58.2
Pass,95408,26,Successful,47.8,59.9,56.2,90.9
Pass,115726,26,Successful,58.5,93.2,73,95.7
Pass,124688,26,Successful,74.7,94.1,74.6,81.8
Pass,115726,26,Unsuccessful,75.0,81.2,87.5,58.1
Clearance,99487,32,Successful,8.8,37.0,22.6,24.1
Pass,115726,26,Successful,93.6,80.9,90.9,89.7
Pass,124688,26,Unsuccessful,92.0,88.6,88.1,43.3
BallRecovery,8166,32,Successful,10.5,54.8,,
Clearance,8166,32,Successful,9.8,55.4,34.8,100
Pass,318871,26,Successful,63.3,0.0,72.8,25.6
Pass,109915,26,Successful,72.8,25.6,74.6,23.3
Pass,68659,26,Unsuccessful,76.8,22.4,85.2,41.9
Clearance,100008,32,Successful,12.4,55.5,23.6,61.5
Pass,336915,32,Unsuccessful,25.1,59.2,27.8,60
BlockedPass,109915,26,Successful,75.0,41.8,,
BallRecovery,243254,32,Successful,37.6,34.6,,
Pass,243254,32,Successful,37.6,34.6,64.6,29.4
Pass,300299,32,Unsuccessful,71.3,39.8,75.1,52.7
Clearance,74341,26,Successful,26.5,53.6,29.6,85.9
BallRecovery,33568,26,Successful,35.0,89.0,,
Pass,33568,26,Successful,51.6,89.3,47.9,73
Pass,68659,26,Successful,51.2,57.3,44.5,26.7
Pass,318871,26,Successful,45.9,28.5,51.6,40
Pass,68659,26,Successful,51.6,40.0,41.2,36.9
Pass,74341,26,Successful,42.8,37.3,61.3,45.8
Pass,96182,26,Successful,61.3,45.8,42.6,38.8
Pass,74341,26,Successful,42.2,37.0,45.1,18.5
Pass,318871,26,Successful,44.9,21.9,42.5,36.1
Pass,74341,26,Successful,52.6,54.2,68.5,90.2
Pass,115726,26,Unsuccessful,70.1,90.5,84.3,59.6
Clearance,99487,32,Successful,13.8,37.7,30,0
Pass,115726,26,Successful,67.1,100.0,69.4,76
BallTouch,96182,26,Unsuccessful,68.2,74.5,,
BallRecovery,99487,32,Successful,35.8,32.2,,
Pass,99487,32,Successful,39.7,25.6,80.1,5.6
Pass,300299,32,Successful,79.6,4.0,78.4,29.1
SavedShot,243254,32,Successful,81.0,38.2,,
Save,74341,26,Successful,17.9,59.6,,
