Event,Player,Team,Outcome,X,Y,endX,endY
Pass,68659,26,Successful,35.8,23.3,32.5,38.8
Pass,136451,26,Successful,33.6,41.5,34.6,68.8
Pass,95408,26,Successful,36.4,66.3,33.9,44.5
Pass,136451,26,Successful,34.7,39.8,40.9,7.6
Pass,68659,26,Successful,40.8,11.1,38,62
Pass,95408,26,Successful,54.0,66.0,79.9,10.1
Pass,108226,26,Successful,85.2,18.8,85.4,28.6
Pass,33568,26,Successful,85.4,28.6,82.1,26.7
Pass,108226,26,Unsuccessful,83.2,23.1,82.5,33.2
Interception,9342,168,Successful,15.9,67.3,,
SavedShot,84146,26,Successful,78.6,39.2,,
Save,22319,168,Successful,3.3,48.4,,
KeeperPickup,22319,168,Successful,3.3,48.4,,
Pass,22319,168,Successful,11.1,57.8,23.2,66.7
Pass,82917,168,Successful,27.1,62.3,39.8,76.6
Pass,115257,168,Successful,37.0,74.8,38.3,85.7
Pass,346738,168,Successful,61.3,87.2,68.2,96.5
Pass,118303,168,Successful,69.4,93.2,65.1,93
Pass,346738,168,Successful,66.3,94.2,55.5,89.3
Pass,82917,168,Successful,55.4,89.3,59,82
Pass,346738,168,Successful,58.8,81.7,40.2,76.4
Pass,86593,168,Successful,40.5,72.6,40.4,35.5
Pass,228569,168,Successful,43.2,42.8,41.7,67.2
Pass,86593,168,Successful,42.9,66.9,68.7,96.6
Pass,118303,168,Successful,68.6,94.5,66.6,73.6
Pass,115257,168,Successful,67.0,73.6,62.9,81.2
Pass,346738,168,Successful,66.0,86.6,73.9,95.1
Pass,118303,168,Successful,78.1,91.5,72.2,91.1
Pass,346738,168,Successful,72.0,90.2,70.2,79.7
Pass,115257,168,Successful,69.0,83.0,57.1,75.4
Pass,86593,168,Successful,58.1,78.1,61.1,92.1
Pass,82917,168,Successful,61.6,94.4,72.4,95.1
Pass,118303,168,Successful,72.1,90.8,65.5,74.2
Pass,115257,168,Successful,65.6,72.4,73.7,61.1
Pass,25028,168,Successful,77.7,65.2,78.9,78.2
TakeOn,346738,168,Unsuccessful,87.2,74.3,,
Tackle,318871,26,Successful,12.8,25.7,,
BallRecovery,318871,26,Successful,10.3,24.4,,
Pass,318871,26,Unsuccessful,10.3,24.4,11.6,22.8
BlockedPass,346738,168,Successful,90.1,75.6,,
Pass,114147,26,Successful,5.0,42.5,14.3,11.1
Pass,318871,26,Successful,12.7,12.8,8.7,40.6
Pass,114147,26,Successful,8.8,40.7,46.1,99.6
Pass,115726,26,Successful,46.1,99.6,54.4,93.2
Pass,84146,26,Successful,48.4,87.4,55.5,70.3
Pass,96182,26,Successful,53.3,65.1,61.8,51.8
Pass,243510,26,Successful,61.8,51.8,67.2,61.8
Pass,84146,26,Successful,67.2,61.7,83.6,16.5
TakeOn,108226,26,Unsuccessful,86.2,27.8,,
Tackle,118303,168,Unsuccessful,13.8,72.2,,
BallTouch,108226,26,Successful,84.9,28.5,,
BallRecovery,9342,168,Successful,16.4,65.1,,
Pass,9342,168,Successful,16.4,65.1,27.6,92.3
Challenge,318871,26,Unsuccessful,68.1,5.4,,
TakeOn,346738,168,Successful,31.9,94.6,,
Foul,346738,168,Successful,58.4,96.0,,
Foul,318871,26,Unsuccessful,41.6,4.0,,
Pass,118303,168,Successful,58.2,95.0,59.1,85
Pass,115257,168,Successful,59.1,85.0,57.7,96
Pass,118303,168,Unsuccessful,59.5,96.0,92.2,100
Pass,318871,26,Successful,8.3,0.0,15,4.7
Pass,33568,26,Successful,14.9,4.7,9,1
Pass,318871,26,Successful,8.6,1.0,26.7,77
Pass,115726,26,Successful,26.9,75.0,25.3,59
Pass,95408,26,Successful,24.0,58.2,22.6,36.3
Pass,136451,26,Successful,27.8,35.1,29.7,26.5
Pass,68659,26,Successful,31.9,23.4,34.5,6.2
Pass,318871,26,Successful,31.8,7.0,24.7,32.7
Pass,136451,26,Successful,31.1,42.8,38.2,44.3
Pass,33568,26,Successful,42.4,62.7,38.3,75.1
Pass,95408,26,Successful,37.1,71.5,36.5,29.5
Pass,68659,26,Successful,46.3,25.8,87.6,52.5
OffsideGiven,25028,168,Unsuccessful,66.2,67.3,,
Dispossessed,96182,26,Successful,90.6,51.6,,
Tackle,228569,168,Successful,9.4,48.4,,
Clearance,118303,168,Successful,10.3,95.6,22.1,100
Pass,318871,26,Successful,77.5,0.0,72.2,19.6
Pass,96182,26,Successful,71.7,17.6,71.1,35.7
Pass,33568,26,Successful,75.2,34.9,76.9,38.6
Pass,84146,26,Successful,76.3,38.6,84.9,36.7
BallTouch,243510,26,Unsuccessful,84.8,37.0,,
BallTouch,86593,168,Successful,9.2,63.9,,
Clearance,228569,168,Successful,8.5,59.6,19.6,92
BallTouch,318871,26,Unsuccessful,77.4,7.4,,
BallTouch,346738,168,Unsuccessful,20.7,90.2,,
Pass,318871,26,Unsuccessful,77.2,13.1,72.5,19.1
BallRecovery,82917,168,Successful,33.0,79.9,,
OffsidePass,82917,168,Successful,54.7,50.3,66.2,67.3
OffsideProvoked,95408,26,Successful,33.7,51.5,,
Pass,136451,26,Successful,34.0,38.6,38.4,29.4
Pass,318871,26,Successful,38.2,29.4,39.7,53
Pass,33568,26,Successful,35.7,64.8,29.7,72.3
Pass,95408,26,Successful,26.9,72.9,12.2,51.3
Pass,114147,26,Successful,12.7,46.4,16.3,72.6
Pass,95408,26,Successful,21.2,71.8,25.6,35.2
Pass,136451,26,Successful,40.4,24.0,53.5,4.4
Pass,96182,26,Successful,56.2,5.0,65.8,13.8
Pass,243510,26,Successful,65.8,13.8,68.4,6.5
Challenge,346738,168,Unsuccessful,31.3,93.2,,
TakeOn,96182,26,Successful,68.7,6.8,,
Pass,96182,26,Unsuccessful,90.1,17.0,89.9,24
BallTouch,118303,168,Successful,8.6,73.6,,
Pass,96182,26,Successful,88.2,20.1,86.5,11.9
Pass,243510,26,Unsuccessful,81.2,17.0,84.9,25.2
Interception,82917,168,Successful,14.0,77.2,,
BallRecovery,118303,168,Successful,13.2,82.4,,
Pass,118303,168,Successful,13.2,82.4,22.5,80.5
Pass,346738,168,Successful,22.5,81.7,20.7,90.9
TakeOn,118303,168,Unsuccessful,24.0,93.0,,
Tackle,318871,26,Successful,76.0,7.0,,
Pass,118303,168,Successful,31.9,100.0,28.8,91.4
Pass,82917,168,Successful,27.0,93.3,24.1,70.8
Pass,228569,168,Successful,24.1,70.8,4.6,61.4
Pass,22319,168,Successful,7.0,66.1,32.1,92.3
Pass,118303,168,Successful,32.8,92.7,29,92
Pass,82917,168,Successful,29.2,92.1,36.7,97.4
Pass,346738,168,Successful,36.2,96.8,36.7,80.2
Pass,82917,168,Successful,53.1,78.5,57.8,73.8
Pass,79533,168,Successful,57.8,73.8,61.8,82.7
Pass,115257,168,Unsuccessful,66.6,76.7,86.7,32.4
BallRecovery,115726,26,Successful,15.4,68.2,,
Pass,115726,26,Successful,15.4,68.2,3.5,55.7
Pass,114147,26,Successful,4.8,55.1,23.1,59.1
Pass,33568,26,Successful,27.3,65.2,33.4,94.7
Pass,115726,26,Unsuccessful,39.4,96.0,81.7,99
BallRecovery,362103,168,Successful,14.0,2.3,,
Pass,362103,168,Successful,12.4,5.9,3.1,33.4
Pass,22319,168,Successful,8.5,39.5,22.7,29.7
Pass,9342,168,Successful,20.9,30.1,12.5,26.5
Pass,228569,168,Unsuccessful,12.5,26.5,31.5,5.6
BallRecovery,115726,26,Successful,69.0,93.3,,
Pass,115726,26,Successful,69.0,93.3,77,84.7
Pass,84146,26,Successful,76.5,84.4,71.4,72
Pass,33568,26,Successful,71.4,72.0,75.2,60.2
Pass,96182,26,Successful,75.5,60.2,82,62.9
TakeOn,33568,26,Unsuccessful,85.6,63.8,,
Tackle,228569,168,Unsuccessful,14.4,36.2,,
BallTouch,33568,26,Successful,85.6,64.3,,
BallRecovery,362103,168,Successful,11.4,31.9,,
Clearance,362103,168,Successful,2.9,30.0,11.5,0
Pass,115726,26,Successful,85.3,100.0,61,81.1
Pass,95408,26,Successful,56.3,73.9,54.3,49.7
Pass,136451,26,Successful,64.9,28.8,63.4,9.1
Pass,318871,26,Successful,61.3,17.2,50.1,73.4
Pass,95408,26,Successful,53.9,74.8,62.9,95.7
Pass,115726,26,Successful,58.7,93.2,46.9,71.1
Pass,95408,26,Successful,43.5,64.8,39.8,38.8
Pass,136451,26,Successful,39.8,38.8,37.6,70.9
Pass,95408,26,Successful,40.8,67.3,44.2,31.2
Pass,68659,26,Successful,53.2,23.9,58.5,9.2
Pass,243510,26,Successful,58.6,10.0,56.1,18.2
Pass,68659,26,Successful,57.4,16.7,63.5,7.6
Pass,243510,26,Successful,61.9,7.7,52.2,10.3
