Event,Player,Team,Outcome,X,Y,endX,endY
Start,,26,Successful,0.0,0.0,,
Start,,183,Successful,0.0,0.0,,
Pass,4511,26,Successful,50.1,49.7,32.7,55.4
Pass,95408,26,Unsuccessful,33.0,53.7,66.8,17.3
Aerial,96182,26,Unsuccessful,66.7,17.5,,
Aerial,145277,183,Successful,33.3,82.5,,
Pass,145277,183,Unsuccessful,32.0,83.0,52.9,86
Pass,136451,26,Successful,43.0,10.4,52,16.4
Pass,243510,26,Successful,45.9,9.1,36.4,6.8
Pass,136451,26,Successful,32.5,8.2,25.6,19.2
Pass,29106,26,Successful,31.7,24.1,36.6,4.1
Pass,136451,26,Successful,37.0,4.0,53.6,3.5
Pass,108226,26,Unsuccessful,53.7,3.5,61,7.6
BallRecovery,122945,183,Successful,29.9,91.4,,
Pass,122945,183,Unsuccessful,29.9,91.4,64.6,89.6
BallRecovery,29106,26,Successful,35.9,11.4,,
Pass,29106,26,Successful,37.3,16.8,59.8,96.3
Pass,115726,26,Unsuccessful,61.5,95.4,61.7,93.5
BallTouch,323625,183,Successful,37.6,7.5,,
BallRecovery,133464,183,Successful,28.9,23.7,,
Pass,133464,183,Unsuccessful,28.9,28.3,43.2,35.9
Interception,68659,26,Successful,60.0,62.0,,
BallRecovery,84146,26,Successful,56.4,63.6,,
Pass,84146,26,Successful,56.4,63.6,47.2,69.7
Pass,95408,26,Successful,46.7,70.0,58.2,69.3
Pass,68659,26,Successful,58.3,69.3,56.8,60.6
Pass,4511,26,Successful,56.4,58.8,53.2,43.3
Pass,243510,26,Successful,53.9,41.6,65.4,8.6
Pass,136451,26,Successful,67.8,3.7,59.6,16.2
Pass,243510,26,Unsuccessful,61.8,21.6,67,25.2
BallTouch,145277,183,Successful,34.8,86.3,,
Pass,136451,26,Successful,65.9,0.0,66.5,14.3
Pass,4511,26,Successful,66.0,14.3,65.6,3.4
Pass,136451,26,Successful,65.6,3.4,44.7,13.7
Pass,29106,26,Successful,43.8,29.1,48,15.8
Pass,4511,26,Successful,52.3,14.0,44.1,33.9
Pass,29106,26,Successful,52.9,34.0,56.5,14.6
Pass,4511,26,Successful,64.3,11.3,64.4,26.8
Pass,243510,26,Successful,70.3,69.9,73.5,95.4
Pass,115726,26,Successful,77.7,94.8,91.8,87.5
Pass,243510,26,Successful,91.8,87.5,84.7,98.4
Pass,115726,26,Successful,64.9,87.8,53.5,60.3
Pass,29106,26,Unsuccessful,63.6,50.3,69.8,54.6
Interception,145277,183,Successful,30.0,40.4,,
Pass,136459,183,Successful,39.1,35.2,33.8,45.5
BallRecovery,145277,183,Successful,33.8,45.5,,
Pass,145277,183,Successful,33.8,45.5,28.6,44.8
Pass,133464,183,Unsuccessful,32.0,39.8,35.3,40.1
BlockedPass,96182,26,Successful,64.9,55.4,,
BallRecovery,115726,26,Successful,57.7,70.6,,
Pass,115726,26,Successful,57.9,70.8,62.7,52.1
Pass,243510,26,Successful,71.0,66.6,68.1,75.9
OffsideGiven,134115,183,Unsuccessful,51.7,15.3,,
Pass,84146,26,Successful,68.1,75.9,70.8,94.1
Pass,115726,26,Successful,69.8,91.4,66.4,86.9
Pass,84146,26,Successful,59.2,71.7,56.4,50.3
Pass,68659,26,Successful,56.4,50.1,47.3,41.6
Pass,29106,26,Successful,64.4,36.1,67.2,49.9
Pass,243510,26,Successful,68.7,53.3,73.3,54.9
Pass,96182,26,Unsuccessful,72.9,53.4,73.2,52.8
BlockedPass,342842,183,Successful,21.6,33.7,,
BallRecovery,133464,183,Successful,28.5,48.8,,
Pass,133464,183,Successful,28.5,48.8,40.7,26.1
OffsidePass,323625,183,Successful,43.6,26.0,51.7,15.3
OffsideProvoked,29106,26,Successful,48.9,45.8,,
Pass,95408,26,Successful,42.7,87.6,47,98.1
Pass,115726,26,Successful,42.6,95.6,42.6,76.7
Pass,4511,26,Successful,44.4,70.9,60,23.3
Pass,136451,26,Successful,59.0,31.3,45,31.2
Pass,68659,26,Successful,43.8,32.8,37.2,44.3
Pass,29106,26,Successful,37.2,44.3,44.5,57
Pass,4511,26,Successful,44.5,54.6,38.6,40
Pass,29106,26,Successful,41.0,37.9,45.3,18.9
Pass,68659,26,Successful,46.2,17.1,54.9,4.1
Pass,108226,26,Successful,55.0,4.1,47.4,17.4
Pass,68659,26,Unsuccessful,52.3,16.4,89.4,48.8
KeeperPickup,316858,183,Successful,13.6,47.2,,
Pass,316858,183,Successful,10.4,46.6,15.1,26.8
