Event,Player,Team,Outcome,X,Y,endX,endY
Start,,15,Successful,0.0,0.0,,
Start,,26,Successful,0.0,0.0,,
Pass,68659,26,Successful,49.8,50.0,29.9,57.3
Pass,74341,26,Unsuccessful,28.5,57.3,73.8,100
Pass,25931,15,Successful,31.3,0.0,52,6.7
Aerial,95408,26,Unsuccessful,47.2,93.8,,
Aerial,317506,15,Successful,52.8,6.2,,
Pass,317506,15,Successful,52.0,6.7,52.8,19.1
BallTouch,343346,15,Unsuccessful,52.8,19.1,,
Pass,68659,26,Successful,44.2,67.3,19.1,69.1
KeeperSweeper,73399,26,Successful,0.0,0.0,,
Clearance,73399,26,Successful,19.1,69.1,42.3,100
Pass,25931,15,Successful,61.9,0.0,66.6,11.4
Pass,29463,15,Successful,66.6,11.4,59.9,2.8
Pass,25931,15,Unsuccessful,59.9,2.8,68.6,3.5
Interception,115726,26,Successful,28.6,95.1,,
BallRecovery,115726,26,Successful,28.6,95.4,,
Pass,115726,26,Unsuccessful,28.6,95.4,32.4,93.6
Pass,317506,15,Successful,74.6,3.1,70.7,3.4
BallRecovery,29463,15,Successful,65.9,3.4,,
Dispossessed,29463,15,Successful,67.8,2.8,,
Tackle,109915,26,Unsuccessful,32.2,97.2,,
BallTouch,29463,15,Successful,65.3,2.9,,
Pass,115726,26,Successful,35.6,100.0,41.8,77.2
Pass,96182,26,Successful,41.4,74.1,54,36.7
Pass,108226,26,Successful,54.0,36.7,55.5,43.3
Pass,68659,26,Successful,55.6,43.3,55.4,21.5
Pass,318871,26,Unsuccessful,73.4,2.9,94,56
KeeperPickup,113880,15,Successful,4.3,44.3,,
Pass,113880,15,Successful,11.8,46.0,25.3,95.3
Pass,101955,15,Unsuccessful,26.4,94.7,37.3,90.8
Interception,318871,26,Successful,63.1,9.7,,
BallTouch,93894,15,Successful,37.3,90.8,,
BallTouch,318871,26,Successful,65.0,18.2,,
Pass,101955,15,Successful,33.4,83.3,61.2,82.1
BallTouch,317506,15,Unsuccessful,70.8,85.1,,
BallRecovery,74341,26,Successful,27.2,8.6,,
Pass,74341,26,Successful,30.8,6.4,55.7,5.6
Pass,108226,26,Successful,55.4,7.3,56.2,53.3
Challenge,25931,15,Unsuccessful,47.2,37.2,,
TakeOn,109915,26,Successful,52.8,62.8,,
Pass,109915,26,Unsuccessful,55.0,78.8,69.4,70.2
BallRecovery,130331,15,Successful,26.1,30.0,,
Pass,130331,15,Successful,24.5,28.5,4.1,43.4
Pass,113880,15,Successful,7.4,42.4,9.7,18.3
Pass,130331,15,Successful,9.7,18.3,21.3,2.8
Pass,25931,15,Successful,21.5,2.8,27.5,15.5
Pass,106968,15,Successful,27.5,15.5,45.8,13.1
Pass,29463,15,Successful,45.8,13.1,51.4,22.5
Pass,317506,15,Unsuccessful,51.4,22.5,41.6,13.1
BallRecovery,33568,26,Successful,55.9,82.6,,
Pass,33568,26,Unsuccessful,57.4,81.1,76.3,79
BallRecovery,25931,15,Successful,19.6,19.1,,
Pass,25931,15,Successful,19.6,19.1,4.7,41.3
Pass,113880,15,Successful,4.7,41.3,47.8,59.4
BallTouch,343346,15,Unsuccessful,47.8,59.4,,
Pass,68659,26,Unsuccessful,57.1,36.7,55.1,36.1
BlockedPass,343346,15,Successful,43.5,63.7,,
Pass,101955,15,Successful,61.3,92.9,57.9,86.6
Pass,343346,15,Successful,54.6,84.7,32.6,50.4
Pass,130331,15,Successful,35.1,27.7,37.6,5.8
Pass,25931,15,Successful,37.6,5.8,53.9,25.8
BallTouch,29463,15,Successful,53.9,25.8,,
Pass,106968,15,Unsuccessful,44.1,28.8,64.2,39.4
Pass,74341,26,Unsuccessful,35.6,56.6,58.1,100
Pass,25931,15,Successful,38.2,0.0,27.9,16.4
Pass,130331,15,Successful,27.9,16.4,26.4,42.8
Pass,317507,15,Successful,26.4,42.8,31.5,30.3
Pass,106968,15,Successful,31.5,30.3,19.3,28.3
Pass,130331,15,Successful,19.3,28.3,29.8,3.8
Pass,25931,15,Successful,29.8,3.8,34.5,4.7
Pass,114075,15,Unsuccessful,34.5,4.7,30.3,10.1
BallRecovery,109915,26,Successful,70.0,87.8,,
Pass,109915,26,Unsuccessful,70.0,87.8,68.5,83.6
BallRecovery,106968,15,Successful,32.6,16.4,,
Pass,106968,15,Successful,33.9,17.4,36.5,24.6
BallTouch,93894,15,Unsuccessful,36.5,24.6,,
Pass,115916,26,Successful,61.3,69.7,61.5,62.3
BallRecovery,68659,26,Successful,62.4,60.0,,
Pass,68659,26,Successful,63.6,58.4,67.8,26.4
Pass,108226,26,Successful,63.1,35.7,62.4,45.7
Pass,115916,26,Successful,63.3,40.4,58.9,28.8
Pass,108226,26,Successful,59.0,27.9,60.9,22.4
Pass,68659,26,Successful,60.8,22.4,55.1,26.2
Pass,108226,26,Successful,54.3,31.4,42.9,54
Pass,74341,26,Successful,45.1,66.4,36.2,75.4
Pass,95408,26,Successful,29.9,72.4,15.3,40.6
Pass,73399,26,Successful,15.4,40.0,22.9,15.2
Pass,318871,26,Successful,24.6,10.9,48.4,13.2
Pass,68659,26,Unsuccessful,54.7,14.3,80.6,59.1
Clearance,25931,15,Successful,17.4,42.9,16.9,33.6
Pass,109915,26,Successful,87.6,99.3,77.8,95.4
Pass,115726,26,Successful,77.7,94.4,88,97.4
Pass,109915,26,Successful,84.9,96.9,73.7,70.6
Pass,108226,26,Unsuccessful,73.7,70.3,75.3,68.4
BallTouch,106968,15,Successful,24.6,26.1,,
Pass,95408,26,Successful,54.4,62.9,58.4,68.5
Pass,115916,26,Successful,58.4,68.5,30.5,41.9
Pass,73399,26,Unsuccessful,30.6,41.2,74.1,100
Pass,25931,15,Successful,25.0,0.0,27.8,6.4
Pass,93894,15,Successful,27.8,6.4,21.6,3.1
Pass,25931,15,Successful,21.6,3.1,40.6,5.8
