Event,Player,Team,Outcome,X,Y,endX,endY
Pass,33568,26,Successful,71.4,97.1,73.4,97.1
BallRecovery,109915,26,Successful,73.2,96.4,,
Dispossessed,109915,26,Successful,72.6,95.8,,
Tackle,328983,13,Unsuccessful,27.4,4.2,,
Pass,115726,26,Successful,65.8,96.5,70,97.2
Pass,109915,26,Successful,65.5,96.5,54.1,58.7
Pass,74341,26,Successful,66.3,53.0,69.2,26.1
BallTouch,318871,26,Unsuccessful,75.9,46.1,,
Pass,22210,13,Successful,19.2,47.2,19.8,50.7
BallRecovery,342563,13,Successful,20.4,48.2,,
Pass,342563,13,Successful,20.4,48.0,20.5,34
Pass,328983,13,Successful,25.8,23.1,46,23.1
Challenge,95408,26,Unsuccessful,44.8,81.1,,
TakeOn,239872,13,Successful,55.2,18.9,,
BallTouch,239872,13,Unsuccessful,79.7,27.1,,
Challenge,239872,13,Unsuccessful,79.0,25.6,,
TakeOn,115726,26,Successful,21.0,74.4,,
BallRecovery,115726,26,Successful,23.0,93.9,,
Pass,115726,26,Successful,31.0,92.9,32.6,84.2
Pass,33568,26,Successful,35.4,83.2,52.6,97.5
Pass,109915,26,Successful,66.7,84.1,62.7,70
Pass,96182,26,Successful,59.8,66.7,56,62.4
Pass,115916,26,Successful,56.1,63.7,63.6,78.7
Pass,33568,26,Successful,65.1,83.8,72.9,96.8
Pass,115726,26,Successful,73.8,96.5,70.2,70.6
Pass,115916,26,Successful,69.6,64.6,73.8,40.9
Pass,68659,26,Successful,75.2,37.7,87.1,15.8
Pass,318871,26,Unsuccessful,88.3,16.1,93.4,100
Pass,255169,13,Successful,10.3,0.0,23.3,3.7
Pass,239872,13,Successful,19.6,4.1,4.1,8.5
Pass,22210,13,Successful,4.1,8.5,31.7,8.6
BallTouch,144890,13,Unsuccessful,31.7,8.6,,
BallRecovery,115916,26,Successful,63.5,92.3,,
Pass,115916,26,Successful,61.3,88.9,52.9,62.4
Pass,74341,26,Successful,66.7,45.1,75.1,18.9
Pass,318871,26,Unsuccessful,77.8,16.7,93.6,43.4
Clearance,27586,13,Successful,7.7,57.0,0,84.5
CornerAwarded,27586,13,Unsuccessful,3.5,70.6,,
CornerAwarded,318871,26,Successful,96.5,29.4,,
Pass,318871,26,Successful,99.5,0.5,91.7,39.1
MissedShots,33568,26,Successful,91.6,39.4,,
Pass,92173,13,Successful,5.4,50.0,8.8,80.8
Pass,27586,13,Unsuccessful,11.7,84.2,56.5,83.5
Pass,74341,26,Unsuccessful,44.6,13.2,59.3,23
Pass,89401,13,Unsuccessful,36.9,75.0,83.4,100
Pass,318871,26,Successful,21.4,0.0,23.6,11.6
Pass,68659,26,Successful,24.3,11.9,20.7,3.7
Pass,318871,26,Successful,20.3,3.2,13.6,15
Pass,74341,26,Unsuccessful,13.6,15.0,55.9,26.7
Pass,27586,13,Successful,42.1,79.1,53.2,84.8
BallRecovery,89401,13,Successful,53.2,84.8,,
Pass,89401,13,Successful,53.2,84.8,61.2,95.9
BallTouch,342563,13,Unsuccessful,63.3,97.8,,
Pass,68659,26,Successful,37.3,0.0,53.6,3.8
Pass,96182,26,Successful,52.4,5.4,55.8,6.6
Pass,108226,26,Unsuccessful,65.2,25.9,75.6,23.9
Interception,23072,13,Successful,25.0,74.4,,
BallRecovery,23072,13,Successful,22.6,76.9,,
Pass,23072,13,Unsuccessful,22.6,76.9,34.8,83.6
BallRecovery,68659,26,Successful,70.7,20.9,,
Pass,68659,26,Successful,67.4,19.8,84.5,92.3
Pass,115726,26,Unsuccessful,93.6,81.7,93.6,56.1
Clearance,22210,13,Successful,6.7,45.8,28.9,30.7
Pass,115916,26,Successful,68.3,72.4,78.2,93.6
BallTouch,33568,26,Unsuccessful,78.6,94.7,,
Pass,255169,13,Successful,21.4,0.0,24.5,7.5
Pass,328983,13,Successful,24.0,7.0,30.9,2.5
Dispossessed,239872,13,Successful,33.8,2.8,,
Tackle,115726,26,Unsuccessful,66.2,97.2,,
Dispossessed,255169,13,Successful,24.4,3.0,,
Tackle,109915,26,Unsuccessful,75.6,97.0,,
Pass,255169,13,Successful,27.2,8.3,21.5,23.7
Pass,89401,13,Successful,21.5,23.7,12,17.3
Pass,22210,13,Successful,12.5,11.7,19.4,1.4
Pass,328983,13,Unsuccessful,19.6,1.4,27.5,0
Pass,115726,26,Successful,68.8,100.0,66.5,95.1
Pass,115916,26,Successful,63.4,93.2,65.3,97.7
Pass,115726,26,Successful,65.7,97.5,76.3,87.7
BallTouch,109915,26,Unsuccessful,76.4,87.7,,
BallRecovery,89401,13,Successful,27.0,13.5,,
Pass,89401,13,Successful,29.1,17.6,39.8,37
Pass,44120,13,Unsuccessful,46.8,34.8,76.9,45.8
KeeperSweeper,73399,26,Successful,0.0,0.0,,
Clearance,73399,26,Successful,23.0,53.9,32.8,74.4
Error,73399,26,Successful,21.7,61.4,,
MissedShots,44120,13,Successful,79.1,30.3,,
Pass,73399,26,Successful,4.4,39.8,7.8,20.6
Pass,318871,26,Unsuccessful,14.8,18.6,47.3,100
Pass,255169,13,Successful,46.6,0.0,45.4,8.9
Pass,328983,13,Successful,42.0,11.3,43.2,3.8
Pass,255169,13,Successful,43.2,3.8,42.6,13.8
Dispossessed,89401,13,Successful,45.6,17.3,,
Tackle,68659,26,Unsuccessful,54.4,82.7,,
Dispossessed,328983,13,Successful,41.4,15.4,,
Tackle,109915,26,Successful,58.6,84.6,,
BallRecovery,33568,26,Successful,54.6,84.8,,
Pass,33568,26,Successful,54.5,84.8,46.7,73.5
Pass,115916,26,Successful,47.0,73.8,46.8,95.3
