Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Pass,4,1,6321,13,Successful,58.3,21.6,53.7,7.9,OpenPlay
Pass,4,3,125211,13,Successful,52.6,8.2,37.8,27.1,OpenPlay
Pass,4,6,6292,13,Successful,40.4,30.0,46.1,34,OpenPlay
Pass,4,8,26820,13,Successful,41.1,36.1,39.6,70.9,OpenPlay
Pass,4,15,30051,13,Successful,61.5,66.4,72.9,41,OpenPlay
Pass,4,17,26820,13,Successful,76.2,40.0,79.8,18,OpenPlay
Pass,4,19,95977,13,Unsuccessful,84.9,19.2,88.1,47.8,OpenPlay
Clearance,4,22,99901,24,Successful,10.7,50.6,14.6,57.8,OpenPlay
BallTouch,4,23,26820,13,Successful,84.9,40.1,,,OpenPlay
BallTouch,4,23,80464,24,Successful,14.6,57.8,,,OpenPlay
Pass,4,24,26720,24,Unsuccessful,13.2,58.2,34.3,49.6,OpenPlay
Pass,4,25,6321,13,Unsuccessful,70.3,45.5,88,22.8,OpenPlay
BallRecovery,4,29,79967,24,Successful,12.1,77.3,,,OpenPlay
Pass,4,29,79967,24,Successful,10.2,75.7,2.4,64.2,OpenPlay
Pass,4,31,28746,24,Unsuccessful,2.4,64.2,42.3,66.4,OpenPlay
BallRecovery,4,33,6321,13,Successful,58.0,31.5,,,OpenPlay
Pass,4,34,6321,13,Successful,58.0,31.5,57.5,6.7,OpenPlay
BallTouch,4,37,125211,13,Unsuccessful,57.5,6.7,,,OpenPlay
TakeOn,4,38,67491,24,Unsuccessful,40.8,95.8,,,OpenPlay
Tackle,4,38,26820,13,Successful,59.2,4.2,,,OpenPlay
Pass,4,46,67491,24,Successful,42.1,100.0,41.3,87.1,OpenPlay
Pass,4,49,80464,24,Successful,38.0,91.1,36.6,99,OpenPlay
Pass,4,51,79967,24,Unsuccessful,35.4,98.6,56,83.6,OpenPlay
Aerial,4,54,6292,13,Successful,44.0,19.1,,,OpenPlay
Aerial,4,54,33403,24,Unsuccessful,56.0,80.9,,,OpenPlay
Pass,4,55,6292,13,Unsuccessful,44.1,21.8,56.2,20.7,OpenPlay
Pass,4,59,80464,24,Successful,44.5,66.4,59.8,4.4,OpenPlay
Pass,5,1,6434,24,Unsuccessful,59.8,4.4,92.9,2,OpenPlay
BallRecovery,5,6,23072,13,Successful,5.3,98.4,,,OpenPlay
Pass,5,7,23072,13,Unsuccessful,5.3,98.4,37.3,81.2,OpenPlay
Aerial,5,11,24444,13,Unsuccessful,41.9,82.2,,,OpenPlay
Aerial,5,11,26720,24,Successful,58.1,17.8,,,OpenPlay
Pass,5,12,26720,24,Successful,54.3,16.7,58.8,37.9,OpenPlay
BallRecovery,5,13,80464,24,Successful,63.3,41.9,,,OpenPlay
Pass,5,15,80464,24,Successful,63.9,49.0,68.9,96.3,OpenPlay
Pass,5,19,101017,24,Successful,68.6,80.8,85.4,65.7,OpenPlay
BallTouch,5,21,6292,13,Successful,13.9,35.7,,,OpenPlay
BallTouch,5,21,67491,24,Unsuccessful,84.9,68.1,,,OpenPlay
BallRecovery,5,22,125211,13,Successful,14.7,23.9,,,OpenPlay
Pass,5,22,125211,13,Successful,14.5,23.6,21.1,30.3,OpenPlay
Pass,5,24,6321,13,Unsuccessful,21.1,30.3,51.5,22.4,OpenPlay
BallRecovery,5,27,8137,24,Successful,50.4,76.0,,,OpenPlay
